Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,13-10-2025,25177.3,25267.3,25152.3,25227.35,-58.0,-.23,234285202,20806.83,22.31,3.45,1.32
Nifty Next 50,13-10-2025,68423.75,68601.85,68165.15,68569.65,-117.6,-.17,213897672,8733.26,20.88,3.57,1.34
Nifty 100,13-10-2025,25815.8,25900.85,25781.15,25867.75,-57.0,-.22,448182874,29540.09,22.06,3.47,1.32
Nifty 200,13-10-2025,14058.35,14106.3,14034.6,14092.25,-22.6,-.16,2121433287,45710.01,23.55,3.58,1.23
Nifty 500,13-10-2025,23245.05,23315.65,23201.55,23294.8,-42.75,-.18,2623096603,66727.85,24.39,3.62,1.16
Nifty Midcap 50,13-10-2025,16570.35,16669.25,16524.65,16653.9,38.75,.23,429601217,9719.89,34.44,4.36,.84
NIFTY Midcap 100,13-10-2025,58514.85,58806.9,58323.25,58762.35,64.95,.11,1673250413,16169.92,34,4.2,.83
NIFTY Smallcap 100,13-10-2025,18052.45,18116.95,18002.6,18101.75,-31.6,-.17,266221513,9977.41,31.26,3.9,.69
Nifty50 Dividend Points,13-10-2025,-,-,-,210.91,0.0,-,-,-,-,-,-
Nifty Auto,13-10-2025,26662.05,26824.6,26592.05,26698.15,-23.05,-.09,64296064,4826.68,27.68,4.83,1.12
Nifty Bank,13-10-2025,56337.05,56770.9,56327.4,56625.0,15.25,.03,123486993,6454.29,15.63,2.13,1.03
Nifty Energy,13-10-2025,35236.05,35313.7,35026.5,35288.0,-105.95,-.3,343631738,6820.38,15.45,2.3,2.31
Nifty Financial Services,13-10-2025,26703.95,26918.7,26690.1,26885.25,43.0,.16,84137218,9505.85,17.71,2.8,.96
Nifty FMCG,13-10-2025,54735.05,54941.75,54368.5,54473.85,-492.6,-.9,21372086,1685.92,40.28,9.82,2.12
Nifty IT,13-10-2025,35397.2,35505.35,35072.4,35330.8,-278.25,-.78,20333183,3031.13,25.48,6.61,3.06
Nifty Media,13-10-2025,1563.1,1567.85,1554.7,1563.35,1.65,.11,11155337,208.31,62.57,1.62,1.44
Nifty Metal,13-10-2025,10218,10241.5,10156.05,10217.45,-44.1,-.43,90231243,2723.65,19.54,2.67,1.71
Nifty MNC,13-10-2025,29918.35,29964.4,29712.15,29779.0,-211.0,-.7,23657575,3061.82,35.74,8.55,1.68
Nifty Pharma,13-10-2025,22154.7,22231.8,22094.6,22205.1,-13.15,-.06,13626967,2070.33,34.22,4.8,.69
Nifty PSU Bank,13-10-2025,7686.75,7743,7636.1,7713.95,18.15,.24,98121209,2084.46,8.01,1.26,2.43
Nifty Realty,13-10-2025,895.3,899.4,884.55,896.8,0.15,.02,8274215,901.59,43.94,4.33,.33
Nifty India Consumption,13-10-2025,12252.5,12308.35,12238.15,12264.85,-20.3,-.17,118126920,8268.32,41.69,8.28,1.09
Nifty Commodities,13-10-2025,9088.6,9125.5,9045.75,9116.6,-14.65,-.16,196544045,6355.91,17.51,2.18,1.84
Nifty Dividend Opportunities 50,13-10-2025,6025.45,6033.45,6003.9,6027.65,-23.0,-.38,257528663,10359.31,14.61,2.82,3.13
Nifty Infrastructure,13-10-2025,9159.25,9182.2,9131.8,9174.5,-8.3,-.09,167701995,6933.52,22.11,2.98,1
Nifty PSE,13-10-2025,9886.8,9900.7,9808.3,9867.05,-54.15,-.55,128406841,3626.39,12.01,2,2.95
Nifty Services Sector,13-10-2025,32814.75,33016.3,32810.65,32973.1,-2.15,-.01,152531711,15011.25,21.24,3.47,1.32
Nifty50 Shariah,13-10-2025,4631.4,4637.35,4597.9,4612.0,-40.75,-.88,70728528,6742.91,24.11,4.58,2.15
Nifty500 Shariah,13-10-2025,7071.2,7080.15,7032,7058.5,-40.7,-.57,384386666,21441.85,28.93,4.87,1.42
Nifty Low Volatility 50,13-10-2025,25042.3,25106.55,25017.6,25078.1,-67.45,-.27,106740965,14924.52,32.9,5.24,1.24
Nifty Alpha 50,13-10-2025,50525.95,51105.15,50514.55,51045.15,216.15,.43,214619390,16421.25,42.29,5.92,.46
Nifty High Beta 50,13-10-2025,3824.6,3857.45,3811.25,3853.7,0.55,.01,1522599829,14136.26,20.75,2.68,1.19
Nifty100 Equal Weight,13-10-2025,33297.55,33364.2,33204.2,33345.25,-76.85,-.23,448182874,29540.09,22.98,3.74,1.31
Nifty100 Liquid 15,13-10-2025,7297.05,7324,7289.05,7316.85,1.95,.03,121667799,9240.23,22.82,3.36,.8
Nifty CPSE,13-10-2025,6516.45,6520.9,6468.7,6506.75,-36.75,-.56,71507648,1787.78,13.67,2.11,3.23
Nifty50 Value 20,13-10-2025,12787.15,12830.65,12770.6,12809.1,-45.4,-.35,126067151,10429.27,16.62,2.88,2.07
Nifty Midcap Liquid 15,13-10-2025,15533.7,15632.3,15456.25,15607.4,49.7,.32,336838551,5200.54,36.56,4.26,.61
Nifty Shariah 25,13-10-2025,8236,8242.75,8183.5,8222.7,-41.0,-.5,42530026,4532.53,29.63,5.2,1.96
India VIX,13-10-2025,10.1025,11.2575,9.7775,11.01,0.91,8.96,-,-,-,-,-
Nifty Growth Sectors 15,13-10-2025,11924.9,11970.8,11889.25,11928.75,-48.5,-.4,24312632,5138.2,31.73,7.12,1.87
Nifty50 TR 1x Inverse,13-10-2025,168.35,168.5,167.75,168.05,0.5,.3,-,-,-,-,-
Nifty50 TR 2x Leverage,13-10-2025,20623.7,20771.35,20584.55,20706.1,-105.0,-.5,-,-,-,-,-
Nifty50 PR 1x Inverse,13-10-2025,205.5,205.7,204.75,205.1,0.55,.27,-,-,-,-,-
Nifty50 PR 2x Leverage,13-10-2025,13823.45,13922.4,13797.2,13878.65,-70.4,-.5,-,-,-,-,-
NIFTY100 Quality 30,13-10-2025,5670.05,5684.7,5647.25,5659.7,-26.6,-.47,74982386,9296.21,29.41,6.77,2.09
Nifty 50 Futures Index,13-10-2025,-,-,-,6542.74,-26.29,-.4,-,-,-,-,-
Nifty 50 Arbitrage,13-10-2025,-,-,-,2566.88,3.23,.13,-,-,-,-,-
Nifty 50 Futures TR Index,13-10-2025,-,-,-,27145.72,-95.73,-.35,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,13-10-2025,-,-,-,36395.57,25.46,.07,4804606,644.36,28.78,4.54,1.36
Nifty India Corporate Group Index - Tata Group,13-10-2025,-,-,-,15606.92,-111.48,-.71,73466501,7616.5,28.41,6.05,2.21
Nifty India Corporate Group Index - Aditya Birla Group,13-10-2025,-,-,-,8591.88,-56.57,-.65,1126720724,1849.6,114.04,2.96,.49
Nifty Conglomerate 50,13-10-2025,-,-,-,14457.59,-15.56,-.11,1307388909,13038.4,28.93,3.85,.97
Nifty India Infrastructure & Logistics,13-10-2025,-,-,-,11479.5,-23.58,-.21,1510336340,11905.18,30.82,4.13,.85
Nifty India FPI 150,13-10-2025,-,-,-,1561.88,-2.62,-.17,858200662,38893.57,24.6,3.77,1.25
Nifty Waves,13-10-2025,-,-,-,2077.3,-16.71,-.8,21944327,243.24,-,2.51,.63
Nifty500 Healthcare,13-10-2025,-,-,-,19099.52,-0.4,0,27287548,3780.44,40.72,5.73,.54
Nifty India Corporate Group Index - Tata Group 25% Cap,13-10-2025,14726.6,14737.8,14612.4,14644.95,-123.6,-.84,65799735,4632.72,29.6,5.08,1.67
Nifty Private Bank,13-10-2025,27606.6,27856.8,27602.1,27790.2,27.7,.1,347249333,5928.03,18.66,2.14,.55
Nifty Smallcap 250,13-10-2025,17045.85,17080.7,16988.5,17063.1,-49.65,-.29,455224235,16997.65,30.62,3.63,.68
Nifty Smallcap 50,13-10-2025,8653.55,8701.3,8635.75,8692.05,6.3,.07,160340594,6615.01,30.16,3.85,.72
Nifty Midcap 150,13-10-2025,21676.6,21761.2,21608.05,21746.75,2.8,.01,1719689494,20190.11,33.96,4.34,.82
Nifty Midcap Select,13-10-2025,13125.95,13203.85,13060.1,13186.95,37.4,.28,348842417,6306.89,29.95,4.3,.79
NIFTY LargeMidcap 250,13-10-2025,16352.15,16405.45,16315.3,16395.1,-16.95,-.1,2167872368,49730.2,26.76,3.86,1.07
NIFTY SME EMERGE,13-10-2025,-,-,-,15411.03,8.44,.05,-,-,27.47,6,.21
Nifty Oil & Gas,13-10-2025,11440.6,11451.4,11340,11436.05,-31.2,-.27,64228175,2576.23,12.21,1.6,2.28
Nifty Financial Services 25/50,13-10-2025,28833.1,29100.4,28802.75,29067.85,100.55,.35,84137218,9505.85,17.41,2.94,.96
Nifty Healthcare Index,13-10-2025,14713.75,14779.1,14687.15,14746.95,4.7,.03,20912597,2946.82,38.76,5.5,.57
Nifty500 Multicap 50:25:25,13-10-2025,16183.25,16226.9,16146.95,16216.8,-29.05,-.18,2623096603,66727.85,26.18,3.7,1.03
Nifty Microcap 250,13-10-2025,23460.15,23503.25,23331,23401.45,-126.4,-.54,312879313,7019.64,28.97,2.97,.73
Nifty Total Market,13-10-2025,13074.6,13112.2,13048.85,13100.25,-25.8,-.2,2935975916,73747.48,24.53,3.59,1.14
Nifty India Digital,13-10-2025,9180.2,9209.95,9129.95,9165.05,-53.2,-.58,1168935031,6873.41,66.8,8.75,1.56
Nifty Mobility,13-10-2025,22682.2,22750.25,22624.85,22719.45,-0.1,0,139264148,8661.72,28.75,4.68,.98
Nifty India Defence,13-10-2025,8065.7,8069.65,7970.5,8011.0,-85.25,-1.05,14225641,1912.26,55.38,10.73,.51
Nifty Financial Services Ex-Bank,13-10-2025,30269.6,30669.5,30242.3,30624.9,278.95,.92,81318084,8366.45,23.75,4.31,.79
Nifty Housing,13-10-2025,11665.6,11713.65,11617.3,11696.9,-17.3,-.15,538582551,12626.13,25.86,3.01,.9
Nifty Transportation & Logistics,13-10-2025,25751.65,25859.65,25716.4,25813.25,5.05,.02,101340488,7215.59,35.37,5.68,.81
Nifty MidSmall Financial Services,13-10-2025,18966.95,19221.2,18946.05,19183.55,194.1,1.02,385017056,8700.76,25.76,2.7,.69
Nifty MidSmall Healthcare,13-10-2025,44309.45,44559.85,44226.7,44474.95,90.25,.2,17785479,1964.91,44.7,5.36,.44
Nifty MidSmall IT & Telecom,13-10-2025,9724.15,9736.9,9611.4,9668.15,-110.2,-1.13,1146186306,2557.36,66.04,9.39,.98
Nifty MidSmall India Consumption,13-10-2025,19723.65,19758.85,19624.9,19717.7,-42.8,-.22,1153393706,4404.5,104.93,10.21,.75
Nifty REITs & InvITs,13-10-2025,-,-,-,1334.73,-8.63,-.64,2846406,40.69,26.42,1.98,6.95
Nifty Core Housing,13-10-2025,15997.9,16004.75,15915.1,15978.7,-70.1,-.44,26212337,2910.06,37.98,3.75,.49
Nifty500 Multicap Infrastructure 50:30:20,13-10-2025,14085.05,14122.45,14036.35,14113.75,-18.65,-.13,1445884277,11451.49,26.93,3.53,.91
Nifty Rural,13-10-2025,15555.9,15620.8,15548.4,15600.65,-7.7,-.05,1355388306,15449.18,25.64,4.07,1.29
Nifty Capital Markets,13-10-2025,4457,4582.95,4455.3,4565.55,104.7,2.35,36937390,6292.99,44.94,11.58,1.01
Nifty India New Age Consumption,13-10-2025,12141.15,12169.5,12112.2,12137.3,-30.6,-.25,1293361294,14805.58,52.57,7.37,.64
Nifty India Select 5 Corporate Groups (MAATR),13-10-2025,36925.75,37056.9,36816.75,37011.4,-88.4,-.24,1293884189,13199.36,29.21,3.37,.87
Nifty India Railways PSU,13-10-2025,-,-,-,3497.51,-34.75,-.98,74728999,2025.51,27.51,3.6,1.42
Nifty Consumer Durables,13-10-2025,38492,38508.2,38100.95,38262.75,-325.35,-.84,14498143,1676.44,69.63,12.91,.36
Nifty Non-Cyclical Consumer,13-10-2025,16263.95,16326.8,16189.3,16222.75,-88.95,-.55,63117122,6017.65,54.09,11.12,1.03
Nifty500 Multicap India Manufacturing 50:30:20,13-10-2025,15642.3,15656.05,15565.2,15627.55,-61.2,-.39,192308508,13161.77,30.41,4.05,.82
Nifty EV & New Age Automotive,13-10-2025,3084.25,3090.45,3071.8,3084.25,-9.3,-.3,106351093,7411.94,32.49,4.66,.87
Nifty500 LargeMidSmall Equal-Cap Weighted,13-10-2025,17844.7,17889.75,17799.3,17882.0,-29.6,-.17,2623096603,66727.85,27.92,3.78,.94
Nifty India Tourism,13-10-2025,8863.45,8902.25,8816.25,8841.15,-65.65,-.74,44956402,1711.66,63.17,10.44,.23
Nifty MidSmallcap 400,13-10-2025,20009.25,20070,19946.2,20058.3,-18.95,-.09,2174913729,37187.76,32.7,4.06,.77
Nifty IPO,13-10-2025,2160.55,2169.05,2156.4,2165.3,-1.15,-.05,140566705,4802.92,85.86,7.91,.18
Nifty India Internet,13-10-2025,-,-,-,1475.83,-0.26,-.02,66757502,2620.38,136.27,7.1,.33
Nifty Chemicals,13-10-2025,-,-,-,29217.84,-36.72,-.13,8758441,1077.77,44.41,4.29,.9
Nifty100 Low Volatility 30,13-10-2025,20349.2,20400.45,20325,20373.1,-41.85,-.2,90731620,12338.72,28.75,5.05,1.38
NIFTY Quality Low-Volatility 30,13-10-2025,17282.35,17336.65,17237.7,17280.55,-60.25,-.35,69304483,9684.14,30.07,6.54,1.77
NIFTY Alpha Quality Low-Volatility 30,13-10-2025,22633.2,22715,22593.5,22649.5,-50.15,-.22,59133362,8755.55,37.18,8.11,1.52
NIFTY Alpha Quality Value Low-Volatility 30,13-10-2025,20901.95,20969.5,20840.9,20908.7,-45.8,-.22,79716563,9805.46,24.59,5.5,2.2
NIFTY200 Quality 30,13-10-2025,20769.35,20828.15,20662.35,20759.75,-74.05,-.36,59460502,6999.22,28.54,8.32,2.23
NIFTY Midcap150 Quality 50,13-10-2025,24264.25,24321.7,24169.6,24301.2,-64.25,-.26,38210940,4418.36,36.31,8.33,1.19
Nifty200 Momentum 30,13-10-2025,31019.6,31236.85,30987.4,31213.7,106.95,.34,80516604,11767.65,39.72,6.68,.43
Nifty India Manufacturing,13-10-2025,15004.95,15018.85,14930.7,14994.65,-59.55,-.4,215541559,14452.19,28.99,4.3,1
Nifty100 ESG Sector Leaders,13-10-2025,4205.15,4218.45,4200,4213.3,-9.85,-.23,269224835,19790.94,25.41,3.89,1.19
Nifty200 Alpha 30,13-10-2025,25132.25,25376.5,25114.3,25351.25,158.9,.63,101366984,12355.81,45.01,6.44,.64
Nifty Midcap150 Momentum 50,13-10-2025,61183.15,61583.2,61072.05,61526.4,177.35,.29,128643279,8342.44,41.68,6.55,.54
Nifty Smallcap250 Quality 50,13-10-2025,26290.15,26370.85,26201.7,26341.55,-84.3,-.32,56417298,3079.59,26.97,4.76,1.42
Nifty Smallcap250 Momentum Quality 100,13-10-2025,45480.9,45587.5,45287.6,45525.65,-145.6,-.32,139701234,7607.54,28.68,4.34,.96
Nifty MidSmallcap400 Momentum Quality 100,13-10-2025,48208.05,48470.45,47998.85,48417.55,8.85,.02,184574153,11813.37,33.73,6.69,.89
Nifty500 Momentum 50,13-10-2025,52695.45,53201.2,52661.75,53152.3,265.7,.5,142521250,11162.46,41.48,6.75,.33
Nifty200 Value 30,13-10-2025,13504.65,13548.05,13434.1,13536.25,-11.0,-.08,228015710,6290.81,9.72,1.44,2.98
Nifty Top 10 Equal Weight,13-10-2025,9510.15,9552.45,9502.95,9533.3,-25.85,-.27,64514887,8324.85,20.84,3.55,1.51
Nifty500 Multicap Momentum Quality 50,13-10-2025,41892.9,41999.4,41696.65,41948.7,-37.8,-.09,136517560,10404.02,39.38,9.06,1.01
