Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,12-12-2025,25971.2,26057.6,25938.45,26046.95,148.4,.57,216344338,19484.07,22.68,3.54,1.29
Nifty Next 50,12-12-2025,68141.75,68564,68031.85,68509.7,570.2,.84,215320062,10189.25,19.94,3.56,1.41
Nifty 100,12-12-2025,26477.25,26576.8,26447.7,26565.1,162.65,.62,431664400,29673.32,22.19,3.54,1.31
Nifty 200,12-12-2025,14407.8,14476.5,14399.3,14469.3,103.15,.72,2044045560,47138.47,23.6,3.67,1.22
Nifty 500,12-12-2025,23620.35,23737.7,23613,23726.2,175.35,.74,2602084873,66340.35,24.23,3.68,1.16
Nifty Midcap 50,12-12-2025,17140.7,17291.4,17125.05,17276.2,186.45,1.09,325934801,10842.49,33.62,4.56,.79
NIFTY Midcap 100,12-12-2025,59769.9,60331.8,59718.95,60283.3,705.25,1.18,1612381160,17465.15,33.2,4.33,.8
NIFTY Smallcap 100,12-12-2025,17298.05,17401.35,17277.55,17389.95,161.9,.94,276535891,11411.76,31.28,3.75,.76
Nifty50 Dividend Points,12-12-2025,-,-,-,249.14,0.0,-,-,-,-,-,-
Nifty Auto,12-12-2025,27687.85,27852.45,27683.95,27820.85,159.85,.58,43689385,3157.22,30.21,4.77,1.13
Nifty Bank,12-12-2025,59401.5,59545.7,59224.85,59389.95,180.1,.3,107708486,4737.26,16.6,2.25,.98
Nifty Energy,12-12-2025,34868.9,35071.2,34868.9,35039.85,287.9,.83,234151984,5568.26,14.91,2.27,2.27
Nifty Financial Services,12-12-2025,27648.1,27716,27582.95,27672.6,110.7,.4,64056607,6799.82,18.05,2.88,.94
Nifty FMCG,12-12-2025,54671.05,54744.7,54236.05,54490.8,-128.85,-.24,30154017,2416.66,39.9,9.82,2.04
Nifty IT,12-12-2025,38203.85,38300.3,37901.75,38274.75,177.75,.47,13887636,2210.86,27.1,7.16,2.91
Nifty Media,12-12-2025,1413.7,1425.2,1407.05,1409.85,-0.7,-.05,22529962,371.56,58.23,1.49,1.33
Nifty Metal,12-12-2025,10335.05,10553.15,10331.5,10536.45,269.6,2.63,211717426,7785.01,18.87,2.74,1.92
Nifty MNC,12-12-2025,29993.45,30176.95,29988.9,30163.5,247.45,.83,45224047,4563.56,36.45,8.66,1.64
Nifty Pharma,12-12-2025,22825.65,22882.8,22742.1,22808.7,25.25,.11,18236403,1746.58,33.73,4.93,.67
Nifty PSU Bank,12-12-2025,8252.1,8275.6,8189,8247.8,12.45,.15,70492032,1475.31,8.44,1.34,2.27
Nifty Realty,12-12-2025,876.65,888.5,873.75,886.55,13.35,1.53,24337566,1663.15,40.79,4.28,.34
Nifty India Consumption,12-12-2025,12149.9,12218.3,12143.65,12211.9,72.15,.59,90096287,10132.97,40.21,8.24,1.07
Nifty Commodities,12-12-2025,9146.95,9268.45,9146.8,9263.75,147.75,1.62,177355513,7574.76,16.38,2.21,1.8
Nifty Dividend Opportunities 50,12-12-2025,6239.45,6250.4,6208.95,6246.15,22.65,.36,290954155,12981.27,14.73,2.91,3.06
Nifty Infrastructure,12-12-2025,9478.4,9558.6,9476.5,9551.55,111.3,1.18,169561815,8950.26,21.53,3.1,1.02
Nifty PSE,12-12-2025,9517.55,9574.2,9517.55,9564.4,68.45,.72,127015767,3240.89,10.94,1.92,3.14
Nifty Services Sector,12-12-2025,33702.15,33821.15,33639.9,33803.75,183.3,.55,139597695,12278.21,21.64,3.56,1.3
Nifty50 Shariah,12-12-2025,4780.3,4785.15,4752.15,4782.6,13.75,.29,39914574,5127.78,25.03,4.63,2.13
Nifty500 Shariah,12-12-2025,7091.3,7126,7079.2,7122.9,51.95,.73,467389111,22601.76,27.94,4.81,1.46
Nifty Low Volatility 50,12-12-2025,25562.85,25631.55,25525.45,25622.6,108.75,.43,85954705,14173.11,32.85,5.36,1.21
Nifty Alpha 50,12-12-2025,50126.9,50579.45,50082.35,50538.2,588.85,1.18,149386317,15941.03,50.07,5.86,.43
Nifty High Beta 50,12-12-2025,3825.7,3872.35,3824.4,3868.1,61.65,1.62,1501405816,15444.63,22.41,2.68,1.26
Nifty100 Equal Weight,12-12-2025,33454.8,33630.25,33420.7,33611.3,251.4,.75,431664400,29673.32,22.47,3.75,1.35
Nifty100 Liquid 15,12-12-2025,7404.8,7464.7,7403.75,7460.55,65.25,.88,125869707,8624.69,22.97,3.35,.87
Nifty CPSE,12-12-2025,6227.45,6265.25,6220.1,6232.6,12.65,.2,48364045,1243.82,13.05,2.01,3.23
Nifty50 Value 20,12-12-2025,13205.25,13226.15,13171.8,13219.0,48.85,.37,72788003,6836.89,17.2,2.92,2.03
Nifty Midcap Liquid 15,12-12-2025,16309.35,16434.4,16270.3,16420.5,178.15,1.1,163450271,5013.21,37.19,4.58,.6
Nifty Shariah 25,12-12-2025,8419.05,8444.9,8383.45,8440.6,44.85,.53,42877853,5901.94,29.46,5.34,1.89
India VIX,12-12-2025,10.4,10.4,9.9625,10.11,-0.29,-2.81,-,-,-,-,-
Nifty Growth Sectors 15,12-12-2025,12397.1,12425.25,12360.25,12419.25,37.75,.3,20203163,4749.59,32.21,7.41,1.78
Nifty50 TR 1x Inverse,12-12-2025,164.25,164.45,163.7,163.75,-0.95,-.58,-,-,-,-,-
Nifty50 TR 2x Leverage,12-12-2025,21796.15,21940.45,21742.35,21923.0,245.4,1.13,-,-,-,-,-
Nifty50 PR 1x Inverse,12-12-2025,200.75,201,200.1,200.15,-1.15,-.57,-,-,-,-,-
Nifty50 PR 2x Leverage,12-12-2025,14566.1,14662.55,14530.2,14650.9,164.0,1.13,-,-,-,-,-
NIFTY100 Quality 30,12-12-2025,5817.1,5824,5797.65,5816.95,9.8,.17,66398582,7961.57,29.93,6.95,1.97
Nifty 50 Futures Index,12-12-2025,-,-,-,6675.52,34.7,.52,-,-,-,-,-
Nifty 50 Arbitrage,12-12-2025,-,-,-,2596.94,0.97,.04,-,-,-,-,-
Nifty 50 Futures TR Index,12-12-2025,-,-,-,27967.28,149.76,.54,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,12-12-2025,-,-,-,39106.14,208.96,.54,5410399,642.86,29.85,4.88,1.27
Nifty India Corporate Group Index - Tata Group,12-12-2025,-,-,-,15973.78,160.99,1.02,76401643,2893.49,30.38,5.92,2.27
Nifty India Corporate Group Index - Aditya Birla Group,12-12-2025,-,-,-,9046.59,203.3,2.3,1160403713,2936.76,86.95,3.11,.47
Nifty Conglomerate 50,12-12-2025,-,-,-,14957.14,172.47,1.17,1274081192,10816.55,29.03,3.92,1.02
Nifty India Infrastructure & Logistics,12-12-2025,11150.8,11255.6,11150.8,11245.8,138.0,1.24,1616759339,17299.1,29.88,4.04,.88
Nifty India FPI 150,12-12-2025,1603.2,1612.05,1602.8,1611.15,12.2,.76,697406553,37357.11,24.54,3.88,1.24
Nifty Waves,12-12-2025,1986.05,2004.35,1983.75,2000.1,19.55,.99,30488155,398.52,-,2.53,.62
