Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,09-10-2025,25074.3,25199.25,25024.3,25181.8,135.65,.54,286253252,22617.86,22.27,3.44,1.32
Nifty Next 50,09-10-2025,68288.1,68562.55,68004.8,68520.25,380.3,.56,191553344,9044.5,20.86,3.57,1.34
Nifty 100,09-10-2025,25719.2,25839.45,25662.95,25825.7,139.8,.54,477806596,31662.36,22.02,3.46,1.32
Nifty 200,09-10-2025,13992.7,14065.25,13969.75,14059.05,86.8,.62,1727088997,48087.12,23.5,3.57,1.23
Nifty 500,09-10-2025,23144.3,23251.65,23101.85,23241.75,132.4,.57,2181993612,68120.62,24.33,3.62,1.16
Nifty Midcap 50,09-10-2025,16390.4,16536.1,16365.2,16522.4,169.5,1.04,339386954,9831.16,34.17,4.32,.85
NIFTY Midcap 100,09-10-2025,57994.7,58460.65,57919.7,58429.85,563.1,.97,1249282401,16424.76,33.79,4.17,.84
NIFTY Smallcap 100,09-10-2025,17923.75,18016.05,17851.65,18000.25,109.65,.61,236032229,9963.23,31.08,3.9,.69
Nifty50 Dividend Points,09-10-2025,-,-,-,210.91,0.0,-,-,-,-,-,-
Nifty Auto,09-10-2025,26601,26640,26365.65,26587.0,64.6,.24,48175325,4224.78,27.56,4.81,1.12
Nifty Bank,09-10-2025,55979,56286.25,55843.9,56192.05,173.8,.31,118029500,6049.16,15.52,2.11,1.04
Nifty Energy,09-10-2025,35138.5,35285.15,35021.05,35244.15,158.4,.45,250794542,5926.37,15.43,2.29,2.31
Nifty Financial Services,09-10-2025,26621.4,26751.35,26534.4,26724.3,67.9,.25,80497558,8852.29,17.6,2.78,.97
Nifty FMCG,09-10-2025,54410.65,54752.95,54364.9,54707.45,217.8,.4,32753577,2321.79,40.45,9.86,2.11
Nifty IT,09-10-2025,35315.4,35688.35,35174.8,35628.5,396.3,1.12,21180675,3492.56,25.72,6.67,3.05
Nifty Media,09-10-2025,1564,1573.95,1553.05,1557.55,1.6,.1,16504075,303.28,62.34,1.61,1.44
Nifty Metal,09-10-2025,10163.95,10373.3,10148.6,10356.2,219.65,2.17,256790809,7202.23,19.81,2.7,1.68
Nifty MNC,09-10-2025,29843.1,29913.2,29698.05,29897.1,68.35,.23,31192520,3408.3,35.88,8.58,1.67
Nifty Pharma,09-10-2025,21872.2,22042.55,21837.35,21936.2,228.85,1.05,27615309,3190.02,33.81,4.75,.7
Nifty PSU Bank,09-10-2025,7539.5,7600.45,7513.3,7569.3,45.85,.61,75205263,1417.63,7.86,1.23,2.47
Nifty Realty,09-10-2025,881.55,889.6,874.55,881.9,6.5,.74,13970626,1483.78,43.21,4.26,.34
Nifty India Consumption,09-10-2025,12209.7,12234.05,12171.25,12227.45,43.6,.36,100972943,8828.54,41.57,8.25,1.09
Nifty Commodities,09-10-2025,9047.65,9135.65,9023.4,9128.9,101.4,1.12,238608590,7711.41,17.53,2.18,1.83
Nifty Dividend Opportunities 50,09-10-2025,5997.4,6035.4,5988.65,6031.65,43.25,.72,322616862,12129.88,14.62,2.82,3.13
Nifty Infrastructure,09-10-2025,9109.55,9158.95,9083.85,9152.55,61.0,.67,178679936,7393.28,22.06,2.97,1
Nifty PSE,09-10-2025,9830.75,9899.5,9790.55,9885.1,66.6,.68,144428787,3705.71,12.03,2,2.94
Nifty Services Sector,09-10-2025,32712.85,32872.15,32598.1,32847.95,144.3,.44,153152755,14836.1,21.16,3.46,1.33
Nifty50 Shariah,09-10-2025,4604.5,4640.45,4594.2,4636.55,44.7,.97,59947896,6879.76,24.25,4.61,2.14
Nifty500 Shariah,09-10-2025,7048.7,7085.2,7037.1,7082.05,50.05,.71,490873244,26359.78,29.03,4.89,1.42
Nifty Low Volatility 50,09-10-2025,24924.05,25063.15,24886.9,25049.55,157.35,.63,127336615,16988.46,32.87,5.24,1.24
Nifty Alpha 50,09-10-2025,50175.15,50553.35,49937.2,50522.4,464.2,.93,136754673,14534.07,41.86,5.86,.47
Nifty High Beta 50,09-10-2025,3782.85,3830.1,3775.8,3825.65,52.3,1.39,1136612599,14815.8,20.6,2.66,1.2
Nifty100 Equal Weight,09-10-2025,33171.75,33334,33098.6,33320.7,210.15,.63,477806596,31662.36,22.97,3.74,1.31
Nifty100 Liquid 15,09-10-2025,7254.95,7287.05,7229.35,7280.5,46.25,.64,160002389,9027.47,22.71,3.34,.81
Nifty CPSE,09-10-2025,6445,6500.7,6417.35,6489.8,45.0,.7,70227608,1846.55,13.63,2.11,3.24
Nifty50 Value 20,09-10-2025,12717.2,12778.5,12675.35,12767.05,67.3,.53,117467435,10195.69,16.57,2.87,2.07
Nifty Midcap Liquid 15,09-10-2025,15216.85,15367.6,15198.5,15351.15,166.7,1.1,223784533,5062.78,35.96,4.19,.64
Nifty Shariah 25,09-10-2025,8159.5,8234.65,8155.85,8229.0,82.2,1.01,40600115,5592.2,29.67,5.21,1.97
India VIX,09-10-2025,10.3125,10.565,9.9975,10.12,-0.19,-1.87,-,-,-,-,-
Nifty Growth Sectors 15,09-10-2025,11880.65,11925.75,11833.2,11915.45,76.5,.65,26455520,5781.73,31.71,7.11,1.87
Nifty50 TR 1x Inverse,09-10-2025,168.95,169.3,168.1,168.25,-0.9,-.53,-,-,-,-,-
Nifty50 TR 2x Leverage,09-10-2025,20469.1,20672.6,20387.6,20644.45,218.25,1.07,-,-,-,-,-
Nifty50 PR 1x Inverse,09-10-2025,206.25,206.65,205.2,205.35,-1.1,-.53,-,-,-,-,-
Nifty50 PR 2x Leverage,09-10-2025,13719.8,13856.2,13665.2,13837.35,146.3,1.07,-,-,-,-,-
NIFTY100 Quality 30,09-10-2025,5622.3,5655.65,5611.05,5652.8,35.15,.63,86597856,9970.69,29.38,6.76,2.1
Nifty Smallcap250 Quality 50,09-10-2025,26291.9,26300.35,26166.9,26280.95,19.8,.08,26881056,1638.06,26.91,4.75,1.42
Nifty Smallcap250 Momentum Quality 100,09-10-2025,45298.55,45473.8,45125.9,45448.5,209.9,.46,181002732,9600.02,28.63,4.34,.97
Nifty MidSmallcap400 Momentum Quality 100,09-10-2025,47930.3,48238.3,47791.5,48207.8,359.05,.75,202699895,11041.23,33.56,6.67,.9
Nifty500 Momentum 50,09-10-2025,52227.85,52740.95,52035.7,52717.45,553.35,1.06,83934391,10646.91,41.14,6.69,.34
Nifty200 Value 30,09-10-2025,13434.35,13533.3,13390.4,13517.55,113.2,.84,318288219,7731.88,9.71,1.44,2.99
Nifty Top 10 Equal Weight,09-10-2025,9498.4,9543.95,9472.3,9534.45,41.1,.43,74136616,9435.82,20.85,3.55,1.51
Nifty500 Multicap Momentum Quality 50,09-10-2025,41396.95,41724.7,41274.15,41702.5,360.25,.87,123203184,8173.87,39.15,9.01,1.03
Nifty Top 15 Equal Weight,09-10-2025,10533.55,10571.3,10500.3,10561.05,41.25,.39,89158796,11978.27,21.61,3.7,1.41
Nifty Top 20 Equal Weight,09-10-2025,9291.05,9327.3,9262.15,9320.7,48.4,.52,134336267,14855.82,23.29,4,1.37
Nifty500 Quality 50,09-10-2025,19077.95,19184.3,19011.1,19173.55,124.5,.65,172079851,5770.87,29.4,7.6,1.63
Nifty500 Low Volatility 50,09-10-2025,22283.45,22370.95,22211.75,22360.9,119.95,.54,90872422,7883.01,30.33,4.84,1
NIFTY100 ESG,09-10-2025,4973.95,4994.65,4960.15,4992.25,26.65,.54,415241783,26957.94,22.84,3.91,1.4
NIFTY100 Enhanced ESG,09-10-2025,5013.65,5034.5,4999.8,5032.05,26.85,.54,384424182,25864.68,23.14,4,1.39
NIFTY500 Value 50,09-10-2025,14554.7,14638.5,14495.95,14627.8,105.9,.73,418899282,10878.27,10.24,1.5,2.82
NIFTY100 Alpha 30,09-10-2025,18406.2,18483.5,18348.15,18474.2,112.5,.61,156848157,11681.6,37,5.58,.63
Nifty500 Multifactor MQVLv 50,09-10-2025,31361.85,31479.5,31275.55,31468.55,172.8,.55,139206012,7193.63,18.23,3.1,1.74
NIFTY Alpha Low-Volatility 30,09-10-2025,26424.9,26578.95,26365.95,26562.35,185.4,.7,82536866,11186.14,33,5.44,1.13
Nifty500 Flexicap Quality 30,09-10-2025,-,-,-,10520.64,70.08,.67,63752595,7953.8,30.23,5.75,1.65
Nifty Total Market Momentum Quality 50,09-10-2025,-,-,-,42922.79,268.15,.63,103367983,4463.65,43.54,8.76,.79
Nifty500 Equal Weight,09-10-2025,14328.05,14361.75,14278.55,14356.4,56.35,.39,2181993612,68120.62,28.96,3.79,.87
NIFTY50 Equal Weight,09-10-2025,32048.5,32246.4,32005.7,32227.3,230.75,.72,286253252,22617.86,24.28,3.78,1.39
Nifty 50 Futures Index,09-10-2025,-,-,-,6533.56,39.66,.61,-,-,-,-,-
Nifty 50 Arbitrage,09-10-2025,-,-,-,2565.71,-1.02,-.04,-,-,-,-,-
Nifty 50 Futures TR Index,09-10-2025,-,-,-,27089.99,168.77,.63,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,09-10-2025,-,-,-,36312.33,196.69,.54,6814299,984.93,28.72,4.53,1.36
Nifty India Corporate Group Index - Tata Group,09-10-2025,-,-,-,15767.13,116.49,.74,102929202,5700.9,28.74,6.11,2.18
Nifty India Corporate Group Index - Aditya Birla Group,09-10-2025,-,-,-,8631.46,88.02,1.03,751798431,1704.05,114.57,2.97,.49
Nifty Conglomerate 50,09-10-2025,-,-,-,14468.28,111.66,.78,920415243,12107.95,28.96,3.86,.97
Nifty India Infrastructure & Logistics,09-10-2025,-,-,-,11442.33,82.42,.73,1057686649,11814.2,30.72,4.11,.85
Nifty India FPI 150,09-10-2025,-,-,-,1558.93,11.04,.71,803273752,40701.59,24.55,3.77,1.26
Nifty Waves,09-10-2025,-,-,-,2087.68,-14.88,-.71,20813033,317.35,-,2.49,.63
Nifty500 Healthcare,09-10-2025,-,-,-,18918.53,159.5,.85,44215270,5025.73,40.33,5.68,.54
Nifty India Corporate Group Index - Tata Group 25% Cap,09-10-2025,14743.8,14843.95,14694.35,14827.25,115.2,.78,97744316,4553.94,29.97,5.14,1.65
Nifty Private Bank,09-10-2025,27381.25,27556.4,27318.3,27518.35,108.9,.4,199793506,5354.26,18.48,2.12,.55
Nifty Smallcap 250,09-10-2025,16988.75,17015.2,16910.5,17007.8,51.25,.3,417454507,17377.75,30.52,3.62,.68
Nifty Smallcap 50,09-10-2025,8553.65,8611,8518.95,8604.0,65.75,.77,108559020,6103.14,29.85,3.81,.72
Nifty Midcap 150,09-10-2025,21523.25,21664.7,21492.05,21655.9,178.05,.83,1286732509,19080.51,33.8,4.32,.83
Nifty Midcap Select,09-10-2025,12941.6,13048.1,12917.6,13034.55,123.9,.96,228533292,6344.06,29.61,4.25,.81
NIFTY LargeMidcap 250,09-10-2025,16263.65,16353.45,16241.6,16347.45,111.5,.69,1764539105,50742.87,26.68,3.85,1.07
NIFTY SME EMERGE,09-10-2025,-,-,-,15281.17,-47.26,-.31,-,-,27.22,5.97,.21
Nifty Oil & Gas,09-10-2025,11450.85,11514.65,11416.05,11467.25,52.35,.46,57501858,2490.47,12.24,1.61,2.27
Nifty Financial Services 25/50,09-10-2025,28712.05,28890.05,28633.4,28870.4,139.2,.48,80497558,8852.29,17.29,2.92,.97
Nifty Healthcare Index,09-10-2025,14538.25,14615.9,14510.7,14593.5,154.2,1.07,32975157,3882.47,38.36,5.44,.57
Nifty500 Multicap 50:25:25,09-10-2025,16110.75,16180,16076.25,16173.5,89.35,.56,2181993612,68120.62,26.11,3.69,1.04
Nifty Microcap 250,09-10-2025,23368.35,23412.3,23261.35,23368.4,50.0,.21,309652696,5677.8,28.94,3,.73
Nifty Total Market,09-10-2025,13018.15,13076.4,12993.15,13070.85,72.7,.56,2491646308,73798.41,24.48,3.59,1.14
Nifty India Digital,09-10-2025,9150.15,9204.7,9122.95,9198.3,75.75,.83,818261811,7930.26,66.99,8.78,1.56
Nifty Mobility,09-10-2025,22570.45,22652.4,22449.7,22629.95,133.3,.59,139597867,8566.5,28.64,4.66,.98
Nifty India Defence,09-10-2025,8003.25,8132.75,7950.6,8111.25,122.2,1.53,17245187,2425.8,56.07,10.88,.51
Nifty Financial Services Ex-Bank,09-10-2025,30112.45,30375.1,29986.85,30344.35,249.4,.83,64361874,7045.03,23.53,4.27,.79
Nifty Housing,09-10-2025,11566.5,11662.75,11554.65,11656.15,102.45,.89,435580911,13406.83,25.77,3,.9
Nifty Transportation & Logistics,09-10-2025,25651.1,25718.95,25504.75,25693.3,135.0,.53,106054917,7248.87,35.21,5.65,.81
Nifty MidSmall Financial Services,09-10-2025,18615.15,18849.55,18551.35,18829.8,240.65,1.29,214604510,6628.6,25.28,2.65,.7
Nifty MidSmall Healthcare,09-10-2025,44078.45,44384.5,44042.1,44241.45,413.8,.94,30553073,2922.58,44.46,5.33,.45
Nifty MidSmall IT & Telecom,09-10-2025,9681.3,9749,9648.85,9740.7,72.4,.75,764205832,2168.69,66.09,9.46,.99
Nifty MidSmall India Consumption,09-10-2025,19555.6,19659.25,19514.75,19646.9,142.2,.73,790636136,4539.95,104.55,10.17,.76
Nifty REITs & InvITs,09-10-2025,-,-,-,1340.99,-3.16,-.24,3138579,53.14,26.55,1.98,6.92
Nifty Core Housing,09-10-2025,15796.95,15900.7,15775.2,15894.8,129.3,.82,43408410,4070.64,37.78,3.73,.49
Nifty500 Multicap Infrastructure 50:30:20,09-10-2025,14027.2,14088,13988.45,14079.25,83.1,.59,1020587439,11304.25,26.86,3.52,.91
Nifty Rural,09-10-2025,15476.6,15529.4,15424.3,15520.4,59.15,.38,928247390,13306.54,25.51,4.05,1.3
Nifty Capital Markets,09-10-2025,4320.55,4410.8,4302.3,4406.55,92.55,2.15,20537341,4368.46,43.38,11.17,1.05
Nifty India New Age Consumption,09-10-2025,12090.2,12099.9,12019.35,12088.6,40.6,.34,918818454,14240.22,52.37,7.35,.64
Nifty India Select 5 Corporate Groups (MAATR),09-10-2025,36877.05,37068.75,36827.75,37037.5,266.4,.72,911763841,10942.83,29.23,3.37,.87
Nifty India Railways PSU,09-10-2025,-,-,-,3515.06,18.4,.53,102015475,2523.38,27.65,3.62,1.41
Nifty Consumer Durables,09-10-2025,38255.8,38362.5,38076.5,38251.55,15.35,.04,31980273,2412.02,69.61,12.9,.37
Nifty Non-Cyclical Consumer,09-10-2025,16174.6,16245.7,16143.7,16235.7,84.25,.52,94874804,6894.26,54.14,11.12,1.03
Nifty500 Multicap India Manufacturing 50:30:20,09-10-2025,15515.8,15595.05,15498.9,15583.7,124.0,.8,316852328,16385.45,30.32,4.04,.83
Nifty EV & New Age Automotive,09-10-2025,3091.5,3098.6,3073.95,3095.75,9.5,.31,89001885,6929.83,32.52,4.67,.87
Nifty500 LargeMidSmall Equal-Cap Weighted,09-10-2025,17760.3,17834.8,17717.2,17828.05,99.15,.56,2181993612,68120.62,27.84,3.77,.94
Nifty India Tourism,09-10-2025,8850.3,8892.15,8800.95,8883.3,56.7,.64,24538966,940.11,63.47,10.49,.23
Nifty MidSmallcap 400,09-10-2025,19894.05,19988.8,19843.05,19981.1,127.5,.64,1704187016,36458.26,32.57,4.05,.77
Nifty IPO,09-10-2025,2163.7,2167.6,2152.5,2166.8,7.75,.36,187861688,6346.22,85.85,8,.16
Nifty India Internet,09-10-2025,-,-,-,1474.33,13.53,.93,107980121,3361.21,136.14,7.1,.33
Nifty Chemicals,09-10-2025,-,-,-,29196.72,107.54,.37,5916359,689.58,44.38,4.29,.9
Nifty100 Low Volatility 30,09-10-2025,20211.5,20329.6,20171.7,20315.85,135.0,.67,93704791,13086.58,28.67,5.03,1.39
NIFTY Quality Low-Volatility 30,09-10-2025,17170.65,17253.95,17126.15,17244.25,97.1,.57,78524724,10509.43,30.01,6.52,1.78
NIFTY Alpha Quality Low-Volatility 30,09-10-2025,22492.1,22595.5,22443.3,22583.2,123.4,.55,70289125,9347.49,37.08,8.08,1.52
NIFTY Alpha Quality Value Low-Volatility 30,09-10-2025,20799.35,20876.2,20753.3,20864.4,101.55,.49,87225366,10479.35,24.54,5.49,2.21
NIFTY200 Quality 30,09-10-2025,20661.3,20814.55,20626.5,20804.25,159.8,.77,79772986,8168.56,28.58,8.34,2.23
NIFTY Midcap150 Quality 50,09-10-2025,24207.4,24373.65,24168.15,24366.9,189.85,.79,72757847,4912.05,36.35,8.35,1.2
Nifty200 Momentum 30,09-10-2025,30737.5,31026.1,30646.05,31010.4,297.7,.97,82800770,10732.77,39.46,6.63,.44
Nifty India Manufacturing,09-10-2025,14920.65,14998.65,14897.1,14988.4,117.7,.79,302481405,16526.1,28.98,4.3,1
Nifty100 ESG Sector Leaders,09-10-2025,4196.55,4216.15,4187.2,4213.75,25.0,.6,285155706,21169.94,25.42,3.89,1.19
Nifty200 Alpha 30,09-10-2025,24942.3,25137.65,24844.4,25120.8,233.3,.94,90321665,10650.24,44.6,6.38,.65
Nifty Midcap150 Momentum 50,09-10-2025,60820.8,61342.15,60602.2,61288.6,587.45,.97,145607388,8031.72,41.52,6.52,.55
Nifty 8-13 yr G-Sec,09-10-2025,2949.34,2949.81,2945.39,2946.43,-2.38,-.08,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,09-10-2025,3202.98,3203.59,3200.81,3200.81,-1.59,-.05,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,09-10-2025,3241.15,3241.15,3236.1,3236.1,-4.46,-.14,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,09-10-2025,3505.81,3505.81,3500.69,3500.69,-4.45,-.13,-,-,-,-,-
Nifty Composite G-sec Index,09-10-2025,3041.59,3041.73,3038.1,3038.1,-2.94,-.1,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,09-10-2025,2606.36,2606.37,2601.86,2603.26,-2.66,-.1,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),09-10-2025,902.68,902.68,901.08,901.58,-1.1,-.12,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,09-10-2025,1552.13,1552.13,1551.69,1551.69,-0.14,-.01,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,09-10-2025,1414.42,1414.47,1414.18,1414.47,0.31,.02,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,09-10-2025,1287.95,1288.5,1287.94,1288.5,0.79,.06,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,09-10-2025,1249.63,1250.93,1249.62,1250.93,1.54,.12,-,-,-,-,-
Nifty 1D Rate Index,09-10-2025,-,-,-,2481.07,0.38,.02,-,-,-,-,-
Nifty50 USD,09-10-2025,-,-,-,9826.97,53.76,.55,-,-,-,-,-
