Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,08-07-2026,24259.55,24300,23805.2,23882.05,-516.65,-2.12,420531527,32939.28,20.59,3.11,1.23
Nifty Next 50,08-07-2026,71794.25,72198.75,70597.95,70898.75,-1349.7,-1.87,326279535,14244.91,18.47,3.4,1.25
Nifty 100,08-07-2026,25262.05,25322,24798.85,24883.05,-526.6,-2.07,746811062,47184.19,20.17,3.16,1.23
Nifty 200,08-07-2026,13964.95,14003.8,13716.25,13767.7,-276.35,-1.97,1802884323,74880.38,21.53,3.39,1.11
Nifty 500,08-07-2026,23239.65,23307,22822.8,22908.05,-460.8,-1.97,2716476422,99125.29,22.63,3.45,1.05
Nifty Midcap 50,08-07-2026,17775.75,17861.5,17506.15,17604.45,-259.6,-1.45,426515708,16686.37,32.88,4.75,.6
NIFTY Midcap 100,08-07-2026,61978.1,62279.5,61004.9,61322.75,-962.55,-1.55,1056073261,27696.19,29.55,4.77,.62
NIFTY Smallcap 100,08-07-2026,19120.4,19201.55,18706.75,18783.3,-430.1,-2.24,513952442,13238.05,32.37,3.65,.6
Nifty50 Dividend Points,08-07-2026,-,-,-,128.89,0.0,-,-,-,-,-,-
Nifty Auto,08-07-2026,27168,27367.15,26620.85,26733.4,-610.1,-2.23,75044334,5682.17,30.84,4.61,1.15
Nifty Bank,08-07-2026,57918.25,58075.6,56549.4,56742.6,-1458.1,-2.51,304865203,10349.47,14.25,1.83,.8
Nifty Energy,08-07-2026,39012.65,39100.8,38554.35,38695.65,-492.8,-1.26,441894552,12080.85,14.11,2.29,1.94
Nifty Financial Services,08-07-2026,26820.05,26898.45,26237.3,26323.75,-661.3,-2.45,176400018,14149.5,16.83,2.67,.97
Nifty FMCG,08-07-2026,49955.25,50035.65,48828.4,48977.4,-1248.45,-2.49,40828607,2635.67,33.7,8.29,.93
Nifty IT,08-07-2026,27915.2,28067.85,27468.85,27555.2,-383.95,-1.37,42398645,4195.03,18.02,4.93,3.11
Nifty Media,08-07-2026,1478.15,1484,1446.7,1452.45,-34.35,-2.31,31691571,366.36,34.49,1.53,1.21
Nifty Metal,08-07-2026,12482.25,12655.65,12394.55,12468.7,-114.05,-.91,94197032,4022.42,16.62,2.69,1.74
Nifty MNC,08-07-2026,32803.65,32906.5,32140.95,32288.05,-706.3,-2.14,65415457,5167.07,35.7,7.41,1.5
Nifty Pharma,08-07-2026,25669.7,25989.15,25308.95,25429.8,-247.9,-.97,27326605,3878.21,38.85,5.33,.61
Nifty PSU Bank,08-07-2026,8238,8269.5,8034.2,8072.3,-226.0,-2.72,172887749,3601.13,7.71,1.13,1.07
Nifty Realty,08-07-2026,885.35,905.6,871,875.95,-16.65,-1.87,30021970,2767.43,38.54,4.14,.34
Nifty India Consumption,08-07-2026,11795.6,11825.15,11581.7,11628.6,-245.75,-2.07,168415699,15193.69,38.77,7.6,.73
Nifty Commodities,08-07-2026,9842.45,9881.95,9720.95,9760.75,-146.9,-1.48,261534068,10884.98,14.11,2.14,1.79
Nifty Dividend Opportunities 50,08-07-2026,5784.55,5792.85,5694.15,5711.75,-104.85,-1.8,525409558,17280.7,12.76,2.5,2.48
Nifty Infrastructure,08-07-2026,9381.35,9406.3,9218.05,9249.95,-204.05,-2.16,305380665,13626.36,20.89,2.87,1.08
Nifty PSE,08-07-2026,9895.45,9903.1,9776.1,9804.25,-153.65,-1.54,223785328,6058.37,9.98,1.96,2.87
Nifty Services Sector,08-07-2026,31180.35,31267.45,30576.75,30679.15,-659.0,-2.1,311337759,22844.49,19.71,3.13,1.29
Nifty50 Shariah,08-07-2026,4219.75,4241.1,4161.2,4174.75,-58.25,-1.38,79976896,7630.21,23.16,3.95,1.82
Nifty500 Shariah,08-07-2026,6869,6891.05,6765.15,6791.9,-105.4,-1.53,552959561,29988.6,28.06,4.59,1.21
Nifty Low Volatility 50,08-07-2026,24699.65,24754.8,24281.95,24355.15,-451.2,-1.82,233976413,24788.42,26.47,4.58,1.29
Nifty Alpha 50,08-07-2026,53046.15,53718.75,52615.1,52893.5,-473.45,-.89,714394270,19182.46,24.41,4.98,.78
Nifty High Beta 50,08-07-2026,4342.15,4378.5,4246.5,4267.25,-109.85,-2.51,803807967,21255.94,20.12,3.6,.9
Nifty100 Equal Weight,08-07-2026,34460.45,34592.5,33865.2,33997.7,-671.25,-1.94,746811062,47184.19,20.58,3.38,1.29
Nifty100 Liquid 15,08-07-2026,7469.1,7488.85,7314.2,7341.55,-189.85,-2.52,189253613,14432.97,24.12,3.08,.98
Nifty CPSE,08-07-2026,6670.25,6695.15,6598.25,6614.75,-75.4,-1.13,108583748,3441.67,12.6,2.13,2.81
Nifty50 Value 20,08-07-2026,12042.05,12067.5,11835.15,11867.0,-225.95,-1.87,253113664,16905.6,14.74,2.1,1.71
Nifty Midcap Liquid 15,08-07-2026,16476.45,16595.1,16239.8,16356.55,-226.1,-1.36,252206636,8495.8,39.02,5.24,.5
Nifty Shariah 25,08-07-2026,7840,7864.35,7699.95,7724.75,-147.95,-1.88,88563655,7796.71,25.99,4.74,1.78
India VIX,08-07-2026,11.6475,15.16,11.335,14.68,3.03,26.04,-,-,-,-,-
Nifty Growth Sectors 15,08-07-2026,10992.75,11026.5,10808.55,10847.0,-185.95,-1.69,33149339,7621.46,27.32,6.69,1.5
Nifty50 TR 1x Inverse,08-07-2026,177.4,180.7,177.1,180.15,3.75,2.13,-,-,-,-,-
Nifty50 TR 2x Leverage,08-07-2026,18455.7,18517.2,17763.4,17877.9,-793.45,-4.25,-,-,-,-,-
Nifty50 PR 1x Inverse,08-07-2026,218.1,222.1,217.7,221.45,4.65,2.14,-,-,-,-,-
Nifty50 PR 2x Leverage,08-07-2026,12172.65,12213.2,11716,11791.55,-523.3,-4.25,-,-,-,-,-
NIFTY100 Quality 30,08-07-2026,5528.7,5545.45,5438.4,5459.35,-98.9,-1.78,102824187,10330.61,26.91,6.97,1.73
Nifty 50 Futures Index,08-07-2026,-,-,-,5893.97,-130.17,-2.16,-,-,-,-,-
Nifty 50 Arbitrage,08-07-2026,-,-,-,2705.55,0.91,.03,-,-,-,-,-
Nifty 50 Futures TR Index,08-07-2026,-,-,-,25567.03,-560.22,-2.14,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,08-07-2026,-,-,-,34178.06,-795.94,-2.28,11284434,1394.1,22.14,4.14,1.12
Nifty India Corporate Group Index - Aditya Birla Group,08-07-2026,-,-,-,9617.18,-163.36,-1.67,444520442,1977.46,15.66,3.31,.44
Nifty India Corporate Group Index - Tata Group,08-07-2026,-,-,-,13876.27,-221.09,-1.57,63181878,4217.94,29.85,4.91,2.06
Nifty India Corporate Group Index - Tata Group 25% Cap,08-07-2026,14012.85,14042.75,13801.5,13863.9,-213.7,-1.52,52743992,3669.77,32.65,4.44,1.7
Nifty Private Bank,08-07-2026,28204.9,28259.45,27534.3,27591.65,-713.7,-2.52,210778646,7808.72,17.99,2.16,.66
Nifty Smallcap 250,08-07-2026,17866.15,17954,17526.3,17597.9,-355.2,-1.98,841850533,21091.01,35.27,3.7,.64
Nifty Smallcap 50,08-07-2026,9488,9523.15,9266.1,9306.85,-224.85,-2.36,162545490,5910.83,31.74,3.48,.61
Nifty Midcap 150,08-07-2026,22798.75,22894.05,22431.35,22537.85,-374.45,-1.63,1127814827,30850.09,28.87,4.72,.66
Nifty Midcap Select,08-07-2026,14558.85,14654.95,14337.6,14419.1,-219.35,-1.5,304528160,11456.63,30.15,4.83,.56
NIFTY LargeMidcap 250,08-07-2026,16599.65,16651.3,16313.8,16380.0,-309.55,-1.85,1874625889,78034.28,23.73,3.79,.95
NIFTY SME EMERGE,08-07-2026,14066.6,14066.75,13813.5,13828.9,-238.4,-1.69,-,-,22.53,3.47,.2
Nifty Oil & Gas,08-07-2026,11157.75,11177.95,10962.25,10998.55,-250.35,-2.23,151846936,6321.14,8.74,1.49,2.46
Nifty Financial Services 25/50,08-07-2026,29233.4,29336.2,28584.2,28678.35,-726.4,-2.47,176400018,14149.5,16.45,2.77,1.05
Nifty Healthcare Index,08-07-2026,16333.2,16515.75,16074.05,16145.75,-198.15,-1.21,29968338,3901.37,41.83,5.86,.51
Nifty500 Multicap 50:25:25,08-07-2026,16431.55,16484.85,16136.95,16199.5,-320.55,-1.94,2716476422,99125.29,24.66,3.59,.94
Nifty Microcap 250,08-07-2026,25072.4,25264.1,24586.2,24682.55,-509.35,-2.02,1204719798,14446.84,27.96,3.53,.61
Nifty Total Market,08-07-2026,13108.65,13147.75,12873.3,12920.85,-260.2,-1.97,3921196220,113572.13,22.82,3.46,1.03
Nifty India Digital,08-07-2026,8026.95,8073.5,7907.65,7938.65,-109.6,-1.36,749696871,14862.05,28.02,6.81,1.58
Nifty Mobility,08-07-2026,22613.95,22763.2,22145.2,22236.0,-553.1,-2.43,311934476,14873.28,32.41,4.45,1.02
Nifty India Defence,08-07-2026,9433.3,9522.7,9280.4,9324.05,-158.35,-1.67,96710866,6090.45,56.49,12.4,.53
Nifty Financial Services Ex-Bank,08-07-2026,31945,32115.1,31248.9,31414.7,-818.05,-2.54,144931144,10645.38,22.44,4.25,.74
Nifty Housing,08-07-2026,12022.15,12098.05,11827,11872.55,-234.4,-1.94,450731257,19731.6,21.86,2.87,.94
Nifty Transportation & Logistics,08-07-2026,25237.7,25432.75,24708.65,24816.7,-595.5,-2.34,222007332,11286.33,42.61,5.38,.85
Nifty MidSmall Financial Services,08-07-2026,22182.95,22382.15,21802.8,21945.4,-395.5,-1.77,227495420,8566.65,28.46,3.3,.38
Nifty MidSmall Healthcare,08-07-2026,50476.65,51038.55,49618.85,49861.1,-704.7,-1.39,27582782,2907.49,45.12,6.05,.37
Nifty MidSmall IT & Telecom,08-07-2026,9371.1,9396.75,9188.5,9228.95,-167.4,-1.78,487459785,3404.63,17.98,8.59,.92
Nifty MidSmall India Consumption,08-07-2026,18695.7,18791.7,18387.6,18461.45,-284.65,-1.52,573219020,9300.81,35.02,8.6,.76
Nifty REITs & InvITs,08-07-2026,-,-,-,1396.13,-4.29,-.31,6217706,100.2,50.9,2.16,4.76
Nifty Core Housing,08-07-2026,15658.85,15753.2,15364,15427.1,-356.75,-2.26,41170889,5474.2,33.44,3.56,.52
Nifty500 Multicap Infrastructure 50:30:20,08-07-2026,14612.5,14671.05,14361.65,14414.15,-302.3,-2.05,930339250,18235.7,22.93,3.44,.89
Nifty Rural,08-07-2026,15438.05,15464.5,15128.85,15182.4,-364.4,-2.34,734146719,20400.16,23.82,3.84,.97
Nifty Capital Markets,08-07-2026,5363.8,5452.1,5302.9,5348.5,-61.75,-1.14,57368749,5016.12,46.8,12.99,.67
Nifty India New Age Consumption,08-07-2026,11679.5,11764.75,11473.1,11527.75,-226.05,-1.92,930505463,26107.05,45.95,6.98,.57
Nifty India Select 5 Corporate Groups (MAATR),08-07-2026,38589.95,38762.4,37934.95,38070.05,-738.0,-1.9,617449419,13967.73,24.64,3.21,.93
Nifty India Railways PSU,08-07-2026,2853.05,2853.7,2783.2,2795.7,-77.05,-2.68,148616958,4192.27,20.04,2.93,1.92
Nifty Consumer Durables,08-07-2026,37578.25,37812.15,37002.05,37209.6,-499.7,-1.33,63384131,4064.43,66.94,11.99,.27
Nifty Non-Cyclical Consumer,08-07-2026,15382,15415.35,15114.45,15180.95,-302.7,-1.95,196149457,12873.92,55.41,9.92,.61
Nifty500 Multicap India Manufacturing 50:30:20,08-07-2026,16330.9,16376.95,16057.5,16130.7,-282.9,-1.72,294736229,19301.48,28.73,3.95,.82
Nifty EV & New Age Automotive,08-07-2026,3120.4,3137.4,3070.3,3082.7,-52.2,-1.67,217303994,12161.06,40.5,4.83,.89
Nifty500 LargeMidSmall Equal-Cap Weighted,08-07-2026,18332.25,18398.8,18006.05,18078.8,-349.35,-1.9,2716476422,99125.29,26.64,3.76,.85
Nifty India Tourism,08-07-2026,8176,8181.8,7920.35,7950.55,-303.45,-3.68,57191215,2165.29,77.31,9.58,.36
Nifty MidSmallcap 400,08-07-2026,21006.65,21098.4,20647.75,20740.45,-370.0,-1.75,1969665360,51941.1,30.78,4.31,.65
Nifty IPO,08-07-2026,2275.5,2296.7,2245.55,2259.55,-30.25,-1.32,287973365,6147.89,53.65,10.45,.11
Nifty India Internet,08-07-2026,1324.4,1343.15,1306.5,1313.45,-15.65,-1.18,284429621,8048.9,167.7,6.9,.21
