Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,03-09-2025,24616.5,24737.05,24533.2,24715.05,135.45,.55,340283328,23533.08,21.71,3.31,1.35
Nifty Next 50,03-09-2025,67153.85,67506.15,67127.1,67463.05,445.3,.66,140280765,8233.84,20.87,3.57,1.47
Nifty 100,03-09-2025,25255.2,25378,25188.05,25358.9,143.85,.57,480564093,31766.93,21.56,3.35,1.37
Nifty 200,03-09-2025,13743.9,13811.05,13709.15,13802.0,80.05,.58,2582052135,53644.07,22.76,3.47,1.29
Nifty 500,03-09-2025,22764,22877.35,22709.2,22864.65,140.25,.62,3099428223,72038.77,23.91,3.56,1.2
Nifty Midcap 50,03-09-2025,16087.35,16172.2,16039.6,16156.2,87.3,.54,873744239,9171.26,36.31,4.65,.83
NIFTY Midcap 100,03-09-2025,57070.2,57386,56944.25,57345.5,368.1,.65,2101488042,21877.15,31.25,4.21,.89
NIFTY Smallcap 100,03-09-2025,17626.55,17770.65,17576.4,17748.45,157.15,.89,184036110,7611.76,31.73,3.88,.78
Nifty50 Dividend Points,03-09-2025,-,-,-,206.33,0.0,-,-,-,-,-,-
Nifty Auto,03-09-2025,25701.65,25796,25535.15,25775.45,190.5,.74,41198044,4204.03,26.46,4.64,1.15
Nifty Bank,03-09-2025,53630.75,54136.15,53561.75,54067.55,406.55,.76,100090205,5767.26,14.73,2.01,1.1
Nifty Energy,03-09-2025,34571.05,34715.4,34562.55,34626.6,136.1,.39,216419061,5760.6,15.13,2.3,2.25
Nifty Financial Services,03-09-2025,25562.3,25763.1,25481.95,25732.55,159.6,.62,81562445,7811.57,16.84,2.66,1.03
Nifty FMCG,03-09-2025,56955.9,57063.25,56702.9,56969.2,162.6,.29,29038531,2485.87,42.71,10.83,2
Nifty IT,03-09-2025,35807.95,35832,35293.1,35474.95,-262.95,-.74,15429775,2444.13,25.62,6.62,3.05
Nifty Media,03-09-2025,1626.8,1635,1614.8,1621.95,-0.65,-.04,14170384,262.55,163.67,1.9,1.38
Nifty Metal,03-09-2025,9406.35,9685.8,9406.35,9676.4,292.05,3.11,201827972,4968.02,18.52,2.54,2.31
Nifty MNC,03-09-2025,29879,29904.8,29774.6,29889.45,111.9,.38,37507758,3886.7,35.1,8.25,2.02
Nifty Pharma,03-09-2025,21741.25,21985.2,21697.2,21959.6,239.65,1.1,17195362,2311.02,31.86,4.73,.71
Nifty PSU Bank,03-09-2025,6859,6927.65,6855.55,6920.75,70.65,1.03,58898574,931.2,7.13,1.12,2.72
Nifty Realty,03-09-2025,888.65,891.25,881.2,889.65,3.5,.39,6477715,756.75,42.66,4.16,.33
Nifty India Consumption,03-09-2025,12243.45,12304.95,12206,12296.9,83.9,.69,96869173,10081.06,42,8.33,1.09
Nifty Commodities,03-09-2025,8750.6,8844.65,8749,8839.0,100.65,1.15,209851555,7381.3,16.93,2.12,1.99
Nifty Dividend Opportunities 50,03-09-2025,5924.4,5931.4,5904.6,5923.15,14.4,.24,289484526,9989.14,14.27,2.76,3.25
Nifty Infrastructure,03-09-2025,8984.05,8992.75,8948.15,8985.45,22.0,.25,180545942,9144.03,21.59,2.91,.99
Nifty PSE,03-09-2025,9492.8,9543.65,9481.85,9503.75,28.5,.3,151883380,3954.46,11.57,1.94,2.91
Nifty Services Sector,03-09-2025,31958.55,32052.95,31804.55,32023.45,91.1,.29,191807248,13888.37,20.52,3.34,1.36
Nifty50 Shariah,03-09-2025,4703.55,4705.3,4675.55,4695.05,-1.3,-.03,38735498,5206.27,23.89,5.02,2.38
Nifty500 Shariah,03-09-2025,7125.75,7139.85,7104.75,7136.55,24.45,.34,421250848,22798.03,28.89,5.06,1.52
Nifty Low Volatility 50,03-09-2025,25140.3,25190.75,25063,25175.65,65.25,.26,138511466,16937.42,33.75,5.4,1.21
Nifty Alpha 50,03-09-2025,50457.3,50925,50342.9,50892.7,587.0,1.17,207001613,12963.38,43.8,6.94,.35
Nifty High Beta 50,03-09-2025,3551.5,3577.5,3549.6,3575.15,32.2,.91,803848570,10297.15,15.48,2.14,1.68
Nifty100 Equal Weight,03-09-2025,32643.45,32806.5,32617.85,32790.15,210.15,.65,480564093,31766.93,22.86,3.52,1.36
Nifty100 Liquid 15,03-09-2025,6941.95,6994.25,6922,6988.0,64.1,.93,209208826,9807.13,19.98,2.87,1.1
Nifty CPSE,03-09-2025,6327.2,6351.8,6316.95,6328.25,16.6,.26,79219669,2366.11,13.31,2.1,3.03
Nifty50 Value 20,03-09-2025,12637.95,12658.3,12591.8,12650.35,35.8,.28,114045986,8687.76,16.71,2.95,2.4
Nifty Midcap Liquid 15,03-09-2025,14992.4,15099.85,14914,15083.25,117.3,.78,313509959,4724.5,36.65,5.25,.61
Nifty Shariah 25,03-09-2025,8375.65,8379.85,8343.5,8370.5,9.5,.11,37000804,5118.04,26.73,5.11,2.17
India VIX,03-09-2025,11.4,11.5775,10.85,10.93,-0.47,-4.12,-,-,-,-,-
Nifty Growth Sectors 15,03-09-2025,11813.45,11822.65,11754.9,11812.8,26.6,.23,21482864,4810.85,34.02,6.73,1.63
Nifty50 TR 1x Inverse,03-09-2025,171.3,171.9,170.5,170.65,-0.9,-.52,-,-,-,-,-
Nifty50 TR 2x Leverage,03-09-2025,19836.5,20029.75,19702.55,19995.1,215.1,1.09,-,-,-,-,-
Nifty50 PR 1x Inverse,03-09-2025,209.05,209.75,208,208.2,-1.15,-.55,-,-,-,-,-
Nifty50 PR 2x Leverage,03-09-2025,13300.7,13430.3,13210.9,13407.05,144.25,1.09,-,-,-,-,-
NIFTY100 Quality 30,03-09-2025,5688.55,5694.85,5668.85,5692.5,15.15,.27,80869782,9392.82,29.58,6.85,2.08
Nifty Smallcap250 Quality 50,03-09-2025,26762.85,26887.7,26675.2,26855.4,110.5,.41,35957169,2016.65,27.49,5.03,1.4
Nifty Smallcap250 Momentum Quality 100,03-09-2025,45102.7,45398.15,44927.9,45298.05,249.15,.55,98890987,6067.28,28.53,4.47,.99
Nifty MidSmallcap400 Momentum Quality 100,03-09-2025,47798.5,48037.4,47705.7,47984.7,249.05,.52,215203563,11466.22,33.39,6.83,.93
Nifty500 Momentum 50,03-09-2025,51028.4,51327.8,50877.7,51286.95,333.55,.65,73495704,8988.46,40,6.59,.35
Nifty200 Value 30,03-09-2025,12702.65,12830.8,12699.9,12821.85,142.85,1.13,305652455,7398.38,9.19,1.37,3.32
Nifty Top 10 Equal Weight,03-09-2025,9280.3,9296.8,9233.1,9287.25,24.0,.26,70532896,8581.29,20.32,3.45,1.52
Nifty500 Multicap Momentum Quality 50,03-09-2025,40958.85,41101,40843.7,41004.6,121.0,.3,113349620,8202.69,38.46,9.04,1.05
Nifty Top 15 Equal Weight,03-09-2025,10177.85,10201.15,10131.3,10193.65,40.5,.4,84533301,11396.87,20.99,3.6,1.43
Nifty Top 20 Equal Weight,03-09-2025,9051.35,9089.2,9016.7,9082.5,47.75,.53,96237591,12936.09,22.39,3.92,1.41
Nifty500 Quality 50,03-09-2025,19018.05,19063.1,18978,19022.7,34.05,.18,138005688,5787.54,29.15,7.6,1.66
Nifty500 Low Volatility 50,03-09-2025,22029.05,22091.65,21959.8,22078.25,65.45,.3,79031511,8088.07,29.77,4.78,1.02
