Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,17-07-2026,24127.6,24367.3,24099.05,24334.3,261.55,1.09,387772135,28825.71,20.96,3.13,1.24
Nifty Next 50,17-07-2026,71929.25,72004.3,71626.75,71828.4,-68.35,-.1,222303151,11329.89,18.84,3.43,1.26
Nifty 100,17-07-2026,25158,25362.05,25119.85,25327.65,218.45,.87,610075286,40155.6,20.54,3.18,1.24
Nifty 200,17-07-2026,13954.95,14033,13933,14014.15,85.2,.61,1545323090,67327.66,21.91,3.41,1.12
Nifty 500,17-07-2026,23272.3,23357.9,23235.05,23336.3,103.65,.45,2221111789,88605.54,23.04,3.47,1.06
Nifty Midcap 50,17-07-2026,18014.65,18018.15,17842.1,17930.85,-54.25,-.3,433621082,15708.59,33.49,4.76,.6
NIFTY Midcap 100,17-07-2026,62785.55,62786.25,62198.9,62428.05,-258.7,-.41,935247804,27172.05,29.97,4.8,.61
NIFTY Smallcap 100,17-07-2026,19372.8,19381.55,19115.45,19296.3,-39.95,-.21,369833935,11441.74,33.22,3.67,.61
Nifty50 Dividend Points,17-07-2026,-,-,-,141.1,0.0,-,-,-,-,-,-
Nifty Auto,17-07-2026,26777.15,27120.75,26765.75,27099.75,332.2,1.24,56411748,4237.06,31.26,4.29,1.14
Nifty Bank,17-07-2026,57662,58596.85,57542.15,58521.4,939.15,1.63,251882325,8903.72,14.7,1.88,.79
Nifty Energy,17-07-2026,39418.6,39467.85,39180.6,39277.0,-68.8,-.17,372530476,11541.63,14.32,2.31,1.93
Nifty Financial Services,17-07-2026,26630.9,26959.85,26569.3,26903.35,346.65,1.31,218128147,14103.12,17.2,2.7,.97
Nifty FMCG,17-07-2026,48356.45,48842.1,48160,48748.7,340.7,.7,35737500,2072.68,33.54,8.24,1.01
Nifty IT,17-07-2026,29082.05,29380.75,28935.95,29226.6,504.0,1.75,61630328,6700.47,18.93,5.2,2.96
Nifty Media,17-07-2026,1522.95,1526.85,1501.95,1521.45,0.05,0,37047341,456.67,36.13,1.6,1.15
Nifty Metal,17-07-2026,12486.5,12501.65,12325.7,12436.95,-58.95,-.47,108343693,3536.13,16.58,2.6,1.84
Nifty MNC,17-07-2026,32519.7,32552.65,32369.9,32498.4,-54.75,-.17,51394201,4315.06,35.93,7.42,1.61
Nifty Pharma,17-07-2026,25978.7,25991.25,25549.25,25645.0,-363.05,-1.4,28231653,3396.18,39.92,5.18,.62
Nifty PSU Bank,17-07-2026,8352.45,8403.95,8321.95,8381.75,33.85,.41,112406834,2087.02,7.94,1.18,1.03
Nifty Realty,17-07-2026,906.05,922.2,901.65,918.7,12.55,1.38,18969923,1720.59,40.42,4.16,.33
Nifty India Consumption,17-07-2026,11658.9,11722.9,11643.6,11705.0,44.9,.39,101050825,9449.45,39.02,7.29,.76
