Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,21-10-2025,25901.2,25934.35,25825.8,25868.6,25.45,.1,42477128,3831.1,22.74,3.54,1.3
Nifty Next 50,21-10-2025,69805.3,69829.3,69385.05,69519.65,69.3,.1,58412904,1586.58,21.12,3.62,1.32
Nifty 100,21-10-2025,26521.6,26550,26431.8,26475.85,26.1,.1,100890032,5417.68,22.46,3.55,1.31
Nifty 200,21-10-2025,14420.2,14434.4,14369,14391.75,14.5,.1,401228450,8005.11,23.97,3.66,1.22
Nifty 500,21-10-2025,23791.9,23818.35,23723.4,23759.2,43.1,.18,554547944,13122.04,24.79,3.7,1.15
Nifty Midcap 50,21-10-2025,16879.6,16892,16786,16814.25,1.65,.01,78352896,1435.84,35.34,4.4,.83
NIFTY Midcap 100,21-10-2025,59595.35,59642.3,59325.5,59409.55,65.05,.11,300338418,2587.44,34.71,4.24,.82
NIFTY Smallcap 100,21-10-2025,18295.35,18346.7,18265.65,18300.65,94.5,.52,51328841,1719.96,31.68,3.95,.68
Nifty50 Dividend Points,21-10-2025,-,-,-,218.21,0.0,-,-,-,-,-,-
Nifty Auto,21-10-2025,27285.4,27325.7,27156.05,27229.85,44.4,.16,9290368,481.29,28.23,4.92,1.1
Nifty Bank,21-10-2025,58063.4,58155.55,57887.2,58007.2,-26.0,-.04,38968242,1679.12,16.26,2.18,1.01
Nifty Energy,21-10-2025,35698.6,35748.85,35588.65,35644.15,80.2,.23,75293233,1391.14,15.57,2.32,2.29
Nifty Financial Services,21-10-2025,27533.15,27571.25,27479.6,27536.85,31.35,.11,19513806,2017.01,18.09,2.87,.94
Nifty FMCG,21-10-2025,56678.9,56797.3,56536.95,56609.15,12.0,.02,2776496,228.69,41.94,10.2,2.04
Nifty IT,21-10-2025,35500.9,35564.2,35221.55,35299.75,7.15,.02,4701798,531.79,25.13,6.61,3.26
Nifty Media,21-10-2025,1542.15,1551.15,1538.15,1541.5,8.65,.56,4822926,63.07,48.93,1.59,1.5
Nifty Metal,21-10-2025,10236.85,10249.95,10215.3,10232.75,40.9,.4,15516001,482.52,19.31,2.67,1.7
Nifty MNC,21-10-2025,30301.5,30326,30216.15,30258.35,77.55,.26,5094500,362.94,36.4,8.69,1.65
Nifty Pharma,21-10-2025,22509.5,22547.85,22477.15,22515.7,75.8,.34,3378950,348.45,34.7,4.87,.68
Nifty PSU Bank,21-10-2025,7882.3,7901.95,7838.2,7853.3,-4.55,-.06,44222564,557.97,8.11,1.28,2.38
Nifty Realty,21-10-2025,941.3,942.6,935,937.4,-0.8,-.09,1815639,171.5,45.75,4.53,.33
Nifty India Consumption,21-10-2025,12669.65,12686.35,12611.15,12633.9,-5.15,-.04,35137531,1419.31,42.89,8.52,1.05
Nifty Commodities,21-10-2025,9274.45,9283.8,9233.6,9252.45,13.8,.15,43371618,1256.91,17.63,2.21,1.81
Nifty Dividend Opportunities 50,21-10-2025,6102.9,6108.2,6075.8,6083.4,4.0,.07,48119321,1642.76,14.7,2.84,3.17
Nifty Infrastructure,21-10-2025,9489.45,9503.4,9450.5,9465.8,4.05,.04,38164749,1141.67,22.65,3.07,.97
Nifty PSE,21-10-2025,9956,9969.2,9925.6,9936.7,13.85,.14,18314070,513.14,12.08,2.01,2.93
Nifty Services Sector,21-10-2025,33614.65,33651.9,33508.15,33562.7,27.4,.08,28672169,2713.68,21.65,3.53,1.33
Nifty50 Shariah,21-10-2025,4700.25,4708.25,4676.5,4684.7,5.5,.12,8671701,918.1,24.3,4.66,2.2
Nifty500 Shariah,21-10-2025,7148.45,7155.8,7123.25,7134.15,17.9,.25,84875001,3929.27,29.02,4.92,1.45
Nifty Low Volatility 50,21-10-2025,25744.85,25763.1,25645.65,25690.7,16.2,.06,21114991,2854.57,33.61,5.37,1.25
Nifty Alpha 50,21-10-2025,51777.45,51836.6,51480.65,51572.7,57.85,.11,27663142,2048.19,42.61,5.98,.46
Nifty High Beta 50,21-10-2025,3910.95,3918.65,3890.75,3897.45,5.2,.13,286418069,2688.62,21.27,2.71,1.18
Nifty100 Equal Weight,21-10-2025,34005.9,34031.1,33866.35,33918.85,40.95,.12,100890032,5417.68,23.33,3.81,1.3
Nifty100 Liquid 15,21-10-2025,7537.8,7550.15,7506.6,7518.05,-5.75,-.08,19205977,1288.63,23.35,3.45,.78
Nifty CPSE,21-10-2025,6590.65,6601.3,6570.05,6578.3,4.45,.07,9212109,271.24,13.82,2.13,3.2
Nifty50 Value 20,21-10-2025,12993.8,13005.65,12948.75,12965.8,3.95,.03,19816002,1879.3,16.87,2.91,2.07
Nifty Midcap Liquid 15,21-10-2025,15743.5,15750.9,15647.25,15681.55,19.05,.12,62078477,832.01,38.21,4.28,.61
Nifty Shariah 25,21-10-2025,8420.8,8427.9,8372.5,8388.85,-7.45,-.09,4388363,715.77,30.03,5.31,2.03
India VIX,21-10-2025,11.355,11.595,10.7,11.3,-0.06,-.51,-,-,-,-,-
Nifty Growth Sectors 15,21-10-2025,12208.9,12229.2,12157.95,12183.15,19.95,.16,5716385,877.73,32.14,7.27,1.83
Nifty50 TR 1x Inverse,21-10-2025,163.8,164.25,163.6,164.0,-0.15,-.09,-,-,-,-,-
Nifty50 TR 2x Leverage,21-10-2025,21808.7,21861.25,21682.75,21753.9,39.5,.18,-,-,-,-,-
Nifty50 PR 1x Inverse,21-10-2025,199.95,200.55,199.7,200.2,-0.2,-.1,-,-,-,-,-
Nifty50 PR 2x Leverage,21-10-2025,14609.4,14644.6,14525.05,14572.7,26.45,.18,-,-,-,-,-
NIFTY100 Quality 30,21-10-2025,5799.1,5803.4,5771.35,5781.75,1.85,.03,14708703,1422.69,29.95,6.91,2.11
Nifty India Corporate Group Index - Mahindra Group,21-10-2025,-,-,-,37666.05,222.09,.59,906050,138.54,29.86,4.7,1.54
Nifty India Corporate Group Index - Tata Group,21-10-2025,-,-,-,15786.69,12.03,.08,18508203,1341.45,28.93,6.12,2.19
Nifty India Corporate Group Index - Aditya Birla Group,21-10-2025,-,-,-,8758.02,15.86,.18,196971915,278.4,107.03,3.01,.48
Nifty Conglomerate 50,21-10-2025,-,-,-,14860.69,38.82,.26,244380430,2777.65,29.46,3.96,.97
Nifty India Infrastructure & Logistics,21-10-2025,-,-,-,11650.84,30.75,.26,299127796,2483.86,31.29,4.19,.83
Nifty India FPI 150,21-10-2025,-,-,-,1596.69,1.43,.09,166737850,6648.65,25.03,3.86,1.24
Nifty Waves,21-10-2025,-,-,-,2051.1,22.33,1.1,9930059,72.25,-,2.39,.68
Nifty500 Healthcare,21-10-2025,-,-,-,19426.92,63.18,.33,4953438,559.26,41.42,5.83,.53
Nifty India Corporate Group Index - Tata Group 25% Cap,21-10-2025,14960.45,14972.55,14882.3,14911.15,-3.95,-.03,7802194,488.41,30.14,5.17,1.65
Nifty Private Bank,21-10-2025,28444.9,28485.2,28362.6,28426.9,-0.9,0,57462266,1615.84,19.76,2.19,.53
Nifty Smallcap 250,21-10-2025,17249.2,17315.35,17247.6,17286.7,119.3,.69,122170407,4015.18,30.98,3.68,.67
Nifty Smallcap 50,21-10-2025,8811.35,8835,8787,8802.3,38.65,.44,21799943,852.54,30.38,3.9,.71
Nifty Midcap 150,21-10-2025,22015.85,22039.45,21943.35,21972.05,47.2,.22,331487505,3689.18,34.5,4.38,.82
Nifty Midcap Select,21-10-2025,13295.2,13299.2,13201.55,13231.75,-1.15,-.01,58624061,994.75,30.79,4.32,.79
NIFTY LargeMidcap 250,21-10-2025,16703.45,16719.7,16648.65,16672.4,26.05,.16,432377537,9106.86,27.19,3.92,1.06
NIFTY SME EMERGE,21-10-2025,-,-,-,15576.56,166.77,1.08,-,-,27.76,6.05,.21
Nifty Oil & Gas,21-10-2025,11683.05,11709.6,11643.9,11667.6,5.7,.05,6039087,409.3,12.38,1.64,2.23
Nifty Financial Services 25/50,21-10-2025,29736.8,29762.15,29668.7,29717.55,22.9,.08,19513806,2017.01,17.75,3,.94
Nifty Healthcare Index,21-10-2025,15049.45,15068.7,15010.45,15035.95,33.85,.23,3499361,377.99,39.52,5.6,.55
Nifty500 Multicap 50:25:25,21-10-2025,16516.3,16539.2,16479.3,16502.55,45.15,.27,554547944,13122.04,26.58,3.76,1.03
Nifty Microcap 250,21-10-2025,23728.45,23880.7,23728.45,23848.9,243.05,1.03,147801851,2128.58,29.76,2.95,.72
Nifty Total Market,21-10-2025,13376.15,13392.85,13341.1,13361.0,28.45,.21,702349795,15250.62,24.95,3.66,1.13
Nifty India Digital,21-10-2025,9218.85,9234.45,9163.4,9181.35,6.25,.07,208416731,1211.01,66.6,8.76,1.68
