Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,09-07-2026,23928.95,24134.7,23925.7,23962.8,80.75,.34,384795241,33799.64,20.66,3.13,1.23
Nifty Next 50,09-07-2026,70970.25,71681.65,70964.35,71485.85,587.1,.83,210958378,10519.33,18.63,3.42,1.24
Nifty 100,09-07-2026,24927.6,25132.8,24925.25,24989.25,106.2,.43,595753619,44318.97,20.26,3.18,1.23
Nifty 200,09-07-2026,13795.95,13918.35,13794.6,13852.55,84.85,.62,1345008379,69393.12,21.66,3.41,1.1
Nifty 500,09-07-2026,22958.35,23175.25,22956.4,23081.15,173.1,.76,2033356903,91149.74,22.8,3.48,1.04
Nifty Midcap 50,09-07-2026,17651.95,17892.4,17648.15,17844.5,240.05,1.36,298938353,12355.93,33.33,4.82,.56
NIFTY Midcap 100,09-07-2026,61512.45,62313.7,61503.6,62166.85,844.1,1.38,749254760,25074.15,29.95,4.83,.58
NIFTY Smallcap 100,09-07-2026,18846.4,19162.6,18831.35,19120.85,337.55,1.8,382095982,11748.03,32.96,3.71,.59
Nifty50 Dividend Points,09-07-2026,-,-,-,130.24,0.0,-,-,-,-,-,-
Nifty Auto,09-07-2026,26775.95,26946.2,26613.9,26676.35,-57.05,-.21,53511313,4324.08,30.77,4.6,1.15
Nifty Bank,09-07-2026,56871,57464.2,56867.3,57252.45,509.85,.9,231570751,9445.81,14.38,1.84,.8
Nifty Energy,09-07-2026,38838.2,39048,38773.75,38838.1,142.45,.37,289077740,8422.48,14.16,2.29,1.93
Nifty Financial Services,09-07-2026,26366.8,26592.95,26361.25,26482.45,158.7,.6,156172184,12904.39,16.93,2.69,.96
Nifty FMCG,09-07-2026,49094.95,49657.4,49094.95,49350.15,372.75,.76,30415633,2160.7,33.95,8.36,.92
Nifty IT,09-07-2026,27495.5,27646.45,27014.5,27471.25,-83.95,-.3,29656636,3344.89,17.96,4.91,3.03
Nifty Media,09-07-2026,1455.2,1492.45,1450.8,1482.8,30.35,2.09,40628829,722.89,35.21,1.56,1.18
Nifty Metal,09-07-2026,12506.35,12579.4,12422,12503.3,34.6,.28,81216244,3694.5,16.67,2.7,1.74
Nifty MNC,09-07-2026,32360.15,32589.05,32360.15,32466.2,178.15,.55,41295871,4067.04,35.9,7.46,1.49
Nifty Pharma,09-07-2026,25422.4,25935.65,25382.55,25656.25,226.45,.89,34430672,4125.1,39.2,5.38,.6
Nifty PSU Bank,09-07-2026,8096.25,8226.4,8089.8,8203.2,130.9,1.62,103666984,2112.51,7.84,1.15,1.05
Nifty Realty,09-07-2026,878.85,910.2,878,906.95,31.0,3.54,23713961,2431.22,39.9,4.29,.33
Nifty India Consumption,09-07-2026,11659.3,11790,11659.3,11700.4,71.8,.62,138828083,14274.25,39.01,7.65,.75
Nifty Commodities,09-07-2026,9789.85,9843.75,9760.2,9774.1,13.35,.14,173609360,7738.17,14.13,2.14,1.79
Nifty Dividend Opportunities 50,09-07-2026,5719.5,5751.1,5697.6,5725.05,13.3,.23,345122168,12256.64,12.79,2.5,2.46
Nifty Infrastructure,09-07-2026,9277.05,9398.35,9277,9325.7,75.75,.82,216079621,13038.52,21.06,2.89,1.08
Nifty PSE,09-07-2026,9827.05,9863.05,9789.1,9805.25,1.0,.01,140371413,3908.73,9.98,1.96,2.87
Nifty Services Sector,09-07-2026,30728.05,31039.3,30722,30861.65,182.5,.59,279299055,21337.59,19.83,3.14,1.28
Nifty50 Shariah,09-07-2026,4173.5,4197.9,4146.25,4169.55,-5.2,-.12,71390247,7496.35,23.13,3.95,1.82
Nifty500 Shariah,09-07-2026,6800.95,6866.1,6791.4,6844.75,52.85,.78,455345567,26875.85,28.28,4.62,1.19
Nifty Low Volatility 50,09-07-2026,24386.55,24563.4,24381.85,24459.65,104.5,.43,238795078,26692.39,26.58,4.6,1.29
Nifty Alpha 50,09-07-2026,53063.9,53636.7,53057.75,53498.8,605.3,1.14,414888046,14327.6,24.69,5.04,.77
Nifty High Beta 50,09-07-2026,4280.45,4374.05,4280.45,4363.65,96.4,2.26,559306539,20563.68,20.57,3.68,.88
Nifty100 Equal Weight,09-07-2026,34039.35,34307.4,34039.2,34200.9,203.2,.6,595753619,44318.97,20.71,3.4,1.28
Nifty100 Liquid 15,09-07-2026,7357.8,7440.75,7357.75,7398.0,56.45,.77,168697050,13048.31,24.3,3.1,.97
Nifty CPSE,09-07-2026,6641.95,6664,6578.7,6589.65,-25.1,-.38,78508129,2414.91,12.55,2.12,2.82
Nifty50 Value 20,09-07-2026,11891.5,11961.7,11859.65,11880.55,13.55,.11,233422381,15562.04,14.75,2.1,1.71
Nifty Midcap Liquid 15,09-07-2026,16408.25,16685.8,16407.95,16651.75,295.2,1.8,194988032,6860.75,39.73,5.33,.49
Nifty Shariah 25,09-07-2026,7730.7,7791.75,7713.3,7754.8,30.05,.39,69412527,7440.51,26.09,4.74,1.78
India VIX,09-07-2026,14.68,14.68,13.0675,13.36,-1.32,-8.97,-,-,-,-,-
Nifty Growth Sectors 15,09-07-2026,10847.3,10906.4,10811.45,10828.9,-18.1,-.17,30922728,7734.54,27.27,6.68,1.53
Nifty50 TR 1x Inverse,09-07-2026,179.8,179.8,178.25,179.55,-0.6,-.33,-,-,-,-,-
Nifty50 TR 2x Leverage,09-07-2026,17947.6,18253.55,17944.05,17998.2,120.3,.67,-,-,-,-,-
Nifty50 PR 1x Inverse,09-07-2026,221.05,221.05,219.15,220.7,-0.75,-.34,-,-,-,-,-
Nifty50 PR 2x Leverage,09-07-2026,11836.15,12037.95,11833.85,11869.55,78.0,.66,-,-,-,-,-
NIFTY100 Quality 30,09-07-2026,5460.55,5478.5,5444.7,5452.3,-7.05,-.13,81983191,9688.83,26.88,6.96,1.74
Nifty 50 Futures Index,09-07-2026,-,-,-,5915.44,21.47,.36,-,-,-,-,-
Nifty 50 Arbitrage,09-07-2026,-,-,-,2705.33,-0.22,-.01,-,-,-,-,-
Nifty 50 Futures TR Index,09-07-2026,-,-,-,25664.4,97.37,.38,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,09-07-2026,-,-,-,34113.47,-64.59,-.19,7342634,1245.55,22.1,4.13,1.12
Nifty India Corporate Group Index - Aditya Birla Group,09-07-2026,-,-,-,9727.17,109.99,1.14,212784266,1538.95,15.84,3.35,.43
Nifty India Corporate Group Index - Tata Group,09-07-2026,-,-,-,13897.53,21.26,.15,61293837,3979.97,29.89,4.91,2.11
Nifty India Corporate Group Index - Tata Group 25% Cap,09-07-2026,13919.3,13947.35,13830.15,13868.35,4.45,.03,53492150,3583.37,32.66,4.44,1.76
Nifty Private Bank,09-07-2026,27660.6,27896.2,27655.8,27762.8,171.15,.62,166893030,7815.8,18.1,2.17,.66
Nifty Smallcap 250,09-07-2026,17652.25,17914.95,17644.85,17875.7,277.8,1.58,642259558,19603.68,35.83,3.76,.61
Nifty Smallcap 50,09-07-2026,9334.85,9495.15,9323.7,9477.95,171.1,1.84,130211553,6722.69,32.32,3.54,.6
Nifty Midcap 150,09-07-2026,22606.95,22901.9,22604.25,22855.75,317.9,1.41,795343726,27227.09,29.27,4.79,.63
Nifty Midcap Select,09-07-2026,14454.75,14686.5,14454.75,14654.8,235.7,1.63,220604508,8598.92,30.64,4.91,.55
NIFTY LargeMidcap 250,09-07-2026,16419.75,16584.25,16418.05,16530.2,150.2,.92,1391097345,71546.06,23.95,3.82,.93
NIFTY SME EMERGE,09-07-2026,13838.7,14006.75,13837.6,13995.3,166.4,1.2,-,-,22.8,3.52,.2
Nifty Oil & Gas,09-07-2026,11026.5,11109.1,10969.05,11032.85,34.3,.31,78371478,3855.72,8.76,1.5,2.45
Nifty Financial Services 25/50,09-07-2026,28731.4,28986.05,28722.6,28872.9,194.55,.68,156172184,12904.39,16.57,2.79,1.05
Nifty Healthcare Index,09-07-2026,16142.7,16467.9,16123.05,16307.25,161.5,1,39701145,4897.9,42.24,5.92,.51
Nifty500 Multicap 50:25:25,09-07-2026,16238.9,16406.35,16237.65,16354.95,155.45,.96,2033356903,91149.74,24.89,3.62,.93
Nifty Microcap 250,09-07-2026,24755.95,25237.7,24755.95,25157.35,474.8,1.92,1541216446,13610,28.44,3.6,.59
Nifty Total Market,09-07-2026,12949.65,13076.15,12948.65,13024.95,104.1,.81,3574573349,104759.74,23,3.48,1.02
Nifty India Digital,09-07-2026,7945.55,8055.4,7925.9,8025.65,87.0,1.1,472585268,13529.46,28.33,6.88,1.52
Nifty Mobility,09-07-2026,22266.85,22463.5,22266.8,22356.25,120.25,.54,232738035,11157.76,32.59,4.48,1.01
Nifty India Defence,09-07-2026,9332.35,9377.75,9253.45,9309.25,-14.8,-.16,61899988,4408.09,56.4,12.38,.53
Nifty Financial Services Ex-Bank,09-07-2026,31430.75,31879.6,31422.15,31785.5,370.8,1.18,101426311,8115.59,22.71,4.3,.73
Nifty Housing,09-07-2026,11913.15,12005.55,11913.05,11942.8,70.25,.59,363448443,19773.68,21.99,2.89,.94
Nifty Transportation & Logistics,09-07-2026,24854.65,25086,24854.65,24929.4,112.7,.45,198763973,9740.43,42.81,5.4,.84
Nifty MidSmall Financial Services,09-07-2026,21994.85,22326.5,21989.9,22290.75,345.35,1.57,143369470,5246.77,28.91,3.35,.37
Nifty MidSmall Healthcare,09-07-2026,49963.25,51011.4,49935.9,50631.75,770.65,1.55,27784478,2458.88,45.82,6.14,.33
Nifty MidSmall IT & Telecom,09-07-2026,9248.9,9364.5,9189.9,9328.05,99.1,1.07,271319265,2677.69,18.18,8.68,.72
Nifty MidSmall India Consumption,09-07-2026,18533.3,18859.95,18533.3,18803.5,342.05,1.85,411153558,11730.96,35.66,8.76,.75
Nifty REITs & InvITs,09-07-2026,-,-,-,1395.0,-1.13,-.08,5047991,73.05,50.86,2.16,4.76
Nifty Core Housing,09-07-2026,15468.3,15724.5,15468.3,15679.05,251.95,1.63,41233073,6069.41,33.99,3.62,.51
Nifty500 Multicap Infrastructure 50:30:20,09-07-2026,14463.65,14647.4,14463.6,14575.0,160.85,1.12,586686529,18291.38,23.19,3.48,.88
Nifty Rural,09-07-2026,15214,15359.75,15214,15272.15,89.75,.59,441411712,18220.81,23.96,3.86,.96
Nifty Capital Markets,09-07-2026,5372.35,5481.5,5372,5472.15,123.65,2.31,53792393,3909.92,47.89,13.3,.65
Nifty India New Age Consumption,09-07-2026,11566.45,11710.3,11566.45,11676.85,149.1,1.29,688981991,27016.38,46.55,7.07,.58
Nifty India Select 5 Corporate Groups (MAATR),09-07-2026,38152.35,38439.3,38120.05,38178.4,108.35,.28,337948658,11234.07,24.71,3.22,.94
Nifty India Railways PSU,09-07-2026,2800.1,2820.55,2797.4,2806.6,10.9,.39,92227470,2643.44,20.12,2.94,1.91
Nifty Consumer Durables,09-07-2026,37503.85,38090.5,37473.75,37835.85,626.25,1.68,129349900,8067.12,68.06,12.19,.38
Nifty Non-Cyclical Consumer,09-07-2026,15228.7,15437.95,15226.65,15342.4,161.45,1.06,173987650,12410.24,56,10.02,.63
