Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,23-09-2025,25209,25261.9,25084.65,25169.5,-32.85,-.13,299204338,31435.17,22.11,3.36,1.34
Nifty Next 50,23-09-2025,70251.15,70317.4,69471.95,69643.4,-318.9,-.46,413177996,14128.78,21.55,3.69,1.29
Nifty 100,23-09-2025,25958.85,25995.3,25805.05,25886.0,-48.5,-.19,712382334,45563.95,22.01,3.41,1.34
Nifty 200,23-09-2025,14131.65,14149.45,14042.5,14087.2,-30.2,-.21,2490764381,61917.77,23.23,3.52,1.25
Nifty 500,23-09-2025,23408.2,23434.3,23253.1,23325.25,-56.2,-.24,2976679386,84838,24.19,3.59,1.17
Nifty Midcap 50,23-09-2025,16534.95,16552.75,16427.65,16489.85,-21.6,-.13,1552025813,9568.17,37.06,4.71,.81
NIFTY Midcap 100,23-09-2025,58777.95,58845.55,58293.35,58496.6,-202.9,-.35,1778382047,16353.82,31.88,4.18,.86
NIFTY Smallcap 100,23-09-2025,18321.05,18349.6,18145.7,18191.75,-97.15,-.53,205282587,9626.49,32.54,4.04,.75
Nifty50 Dividend Points,23-09-2025,-,-,-,210.91,0.0,-,-,-,-,-,-
Nifty Auto,23-09-2025,27355.4,27725.75,27284.75,27321.95,167.65,.62,98694047,6156.16,28.05,4.83,1.09
Nifty Bank,23-09-2025,55248.7,55662,55159,55509.75,225.0,.41,171202052,9829.85,15.12,2.06,1.08
Nifty Energy,23-09-2025,36107.65,36142.4,35761.7,35826.2,-166.45,-.46,438281879,12539.85,15.65,2.32,2.29
Nifty Financial Services,23-09-2025,26504.6,26641.45,26464,26559.5,31.1,.12,114528141,11477.85,17.38,2.75,1
Nifty FMCG,23-09-2025,56025.45,56127.35,55242.75,55281.55,-725.2,-1.29,33785008,2603.65,41.44,10.03,2.06
Nifty IT,23-09-2025,35477.6,35642.7,35177.35,35249.1,-251.05,-.71,29898713,4385.43,25.45,6.58,3.07
Nifty Media,23-09-2025,1631,1634.85,1608.85,1616.55,-10.75,-.66,12370017,165.25,163.12,1.89,1.39
Nifty Metal,23-09-2025,10044.9,10168.2,9994.2,10129.05,99.95,1,127488990,4686.49,19.39,2.64,1.72
Nifty MNC,23-09-2025,30539.25,30568.95,30257.5,30333.8,-57.6,-.19,64295393,5002.21,35.63,8.2,1.66
Nifty Pharma,23-09-2025,22386.55,22434.75,22210.25,22299.1,-66.65,-.3,12396233,1945.65,32.35,4.77,.7
Nifty PSU Bank,23-09-2025,7368.8,7473,7313.65,7451.1,80.15,1.09,127842364,2603.82,7.68,1.21,2.53
Nifty Realty,23-09-2025,922.35,924.9,909.95,913.35,-8.2,-.89,11885994,1079.71,43.8,4.21,.33
Nifty India Consumption,23-09-2025,12534.85,12553.4,12388.5,12394.2,-98.95,-.79,267037279,14780.93,42.33,8.31,1.08
Nifty Commodities,23-09-2025,9142.35,9154.9,9043.95,9101.1,-9.95,-.11,367138290,12170,17.43,2.17,1.86
Nifty Dividend Opportunities 50,23-09-2025,6015.05,6028.4,5987.25,6007.3,-6.1,-.1,343702142,12638.51,14.47,2.78,3.16
Nifty Infrastructure,23-09-2025,9216.4,9227.15,9148.8,9192.1,-16.85,-.18,203348315,11596.22,22.08,2.97,1.03
Nifty PSE,23-09-2025,9858.2,9889.35,9808.4,9863.95,22.55,.23,151344127,4035.32,12.01,2,2.95
Nifty Services Sector,23-09-2025,32729.2,32835.55,32604.6,32715.45,-39.75,-.12,193648916,18323.62,20.96,3.42,1.35
Nifty50 Shariah,23-09-2025,4675.45,4685,4634.55,4641.7,-36.25,-.77,55910043,8515.37,23.62,4.92,2.43
Nifty500 Shariah,23-09-2025,7204.1,7212.05,7143.4,7151.6,-44.25,-.61,425903267,27628.14,28.95,4.97,1.53
Nifty Low Volatility 50,23-09-2025,25343.65,25365.25,25116.05,25158.6,-139.55,-.55,163684476,22731.54,33.73,5.38,1.21
Nifty Alpha 50,23-09-2025,51569,51627.55,51130.2,51253.2,-267.95,-.52,157156558,13317.29,44.11,6.59,.36
Nifty High Beta 50,23-09-2025,3855.75,3860.85,3808.6,3833.5,-11.25,-.29,1806916854,17837.57,16.6,2.25,1.49
Nifty100 Equal Weight,23-09-2025,33884.45,33917.15,33599.5,33695.2,-91.7,-.27,712382334,45563.95,23.5,3.61,1.3
Nifty100 Liquid 15,23-09-2025,7249.4,7295.95,7224.2,7279.9,36.65,.51,135265386,13272.29,20.81,2.98,1.06
Nifty CPSE,23-09-2025,6519.35,6523.45,6473.35,6513.6,4.8,.07,84520534,2432.59,13.7,2.11,3.22
Nifty50 Value 20,23-09-2025,12764.1,12817.15,12727.95,12768.0,4.25,.03,128487253,12000.3,16.87,2.95,2.43
Nifty Midcap Liquid 15,23-09-2025,15428.7,15466.55,15335.7,15403.45,-13.9,-.09,165388210,4073.7,37.43,5.31,.6
Nifty Shariah 25,23-09-2025,8341.05,8350.7,8242.75,8249.45,-85.75,-1.03,42710614,6264.04,26.34,4.96,2.22
India VIX,23-09-2025,10.5575,10.9025,9.9625,10.63,0.07,.64,-,-,-,-,-
Nifty Growth Sectors 15,23-09-2025,12056.7,12126.1,11959.6,11968.4,-70.35,-.58,32165032,5854.11,34.47,6.79,1.61
Nifty50 TR 1x Inverse,23-09-2025,167.7,168.55,167.35,168.0,0.25,.15,-,-,-,-,-
Nifty50 TR 2x Leverage,23-09-2025,20745.05,20831.6,20540.65,20680.1,-57.15,-.28,-,-,-,-,-
Nifty50 PR 1x Inverse,23-09-2025,204.7,205.7,204.25,205.0,0.3,.15,-,-,-,-,-
Nifty50 PR 2x Leverage,23-09-2025,13904.8,13962.8,13767.75,13861.25,-38.3,-.28,-,-,-,-,-
NIFTY100 Quality 30,23-09-2025,5739.4,5750.15,5685,5688.45,-40.25,-.7,99578809,12195.44,29.56,6.8,2.08
Nifty India Corporate Group Index - Mahindra Group,23-09-2025,-,-,-,37637.02,-36.34,-.1,5041569,1167.71,29.76,4.7,1.32
Nifty India Corporate Group Index - Tata Group,23-09-2025,-,-,-,15788.28,-28.85,-.18,61063531,6414.95,28.78,6.12,2.18
Nifty India Corporate Group Index - Aditya Birla Group,23-09-2025,-,-,-,8615.75,-57.92,-.67,1303275701,2350.94,108.38,2.93,.51
Nifty Conglomerate 50,23-09-2025,-,-,-,14619.97,-6.59,-.05,1643333148,22279.03,29.31,3.91,.98
Nifty India Infrastructure & Logistics,23-09-2025,-,-,-,11636.13,-56.1,-.48,1863519365,21033.8,30.62,4.06,.86
Nifty India FPI 150,23-09-2025,-,-,-,1564.27,-3.79,-.24,936473596,52958.33,24.61,3.77,1.25
Nifty Waves,23-09-2025,-,-,-,2218.19,-3.12,-.14,26609064,317.03,-,2.6,.57
Nifty500 Healthcare,23-09-2025,-,-,-,19076.16,-85.0,-.44,24954304,3490.28,39.59,5.74,.55
Nifty India Corporate Group Index - Tata Group 25% Cap,23-09-2025,14971.85,14986.85,14825.2,14896.8,-50.65,-.34,52790438,4716.61,30.4,5.1,1.58
Nifty Private Bank,23-09-2025,26906.55,27098.35,26835.9,27057.4,142.35,.53,184371942,7817.86,18.15,2.08,.57
Nifty Smallcap 250,23-09-2025,17380.55,17393.3,17216.25,17256.25,-89.65,-.52,442217655,18933.76,29.66,3.58,.68
Nifty Smallcap 50,23-09-2025,8810.75,8830.9,8734,8755.3,-41.45,-.47,125275124,6081.34,33.1,4.1,.74
Nifty Midcap 150,23-09-2025,21809.4,21828.95,21638.55,21713.6,-63.9,-.29,1822079397,20340.29,33.59,4.51,.8
Nifty Midcap Select,23-09-2025,13105,13124.3,13007.15,13074.7,-20.2,-.15,1452183498,6878.78,47.48,6.75,.75
NIFTY LargeMidcap 250,23-09-2025,16447.4,16464.35,16334.45,16388.2,-39.45,-.24,2534461731,65904.24,26.59,3.88,1.07
NIFTY SME EMERGE,23-09-2025,-,-,-,15562.9,2.29,.01,-,-,26.88,6.04,.22
Nifty Oil & Gas,23-09-2025,11344.2,11367.35,11271.3,11317.4,-9.65,-.09,71771238,4257.63,12,1.58,2.33
Nifty Financial Services 25/50,23-09-2025,28728.55,28845.25,28688.4,28776.5,26.65,.09,114528141,11477.85,17.17,2.88,.97
Nifty Healthcare Index,23-09-2025,14734.1,14764.2,14615.9,14659.05,-62.5,-.42,18505920,2893.25,38.02,5.49,.57
Nifty500 Multicap 50:25:25,23-09-2025,16331.6,16346.6,16213.1,16261.55,-48.25,-.3,2976679386,84838,25.91,3.68,1.04
Nifty Microcap 250,23-09-2025,24124.55,24154.9,23980.6,24010.25,-68.9,-.29,368464714,6241.8,30.74,3.21,.72
Nifty Total Market,23-09-2025,13176.75,13191.4,13089.85,13129.5,-31.85,-.24,3345144100,91079.8,24.39,3.57,1.15
