Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,25-08-2026,24175.75,24334.55,24115.45,24334.55,115.5,.48,239453630,18743.01,20.57,2.95,1.15
Nifty Next 50,25-08-2026,73930.35,74521.1,73646,74508.9,486.5,.66,184713874,9901.24,19.7,3.32,1.05
Nifty 100,25-08-2026,25327.15,25500.3,25260.2,25499.5,129.55,.51,424167504,28644.25,20.4,3.01,1.13
Nifty 200,25-08-2026,14075.4,14168.7,14040.7,14168.05,72.9,.52,2463641003,51126.49,21.91,3.22,1.01
Nifty 500,25-08-2026,23483.95,23613.9,23423.35,23611.6,99.85,.42,3210315086,76962.3,22.94,3.29,.96
Nifty Midcap 50,25-08-2026,18330.55,18412.25,18265.15,18412.25,80.5,.44,273494392,11666.06,36.21,4.44,.5
NIFTY Midcap 100,25-08-2026,63799.5,64169.8,63602.2,64162.9,345.65,.54,2039473499,22482.24,30.91,4.44,.53
NIFTY Smallcap 100,25-08-2026,19911.4,19926.1,19832.7,19906.6,-20.15,-.1,398414841,13657.46,31.49,3.59,.57
Nifty50 Dividend Points,25-08-2026,-,-,-,189.56,0.0,-,-,-,-,-,-
Nifty Auto,25-08-2026,29048.3,29217.7,28894.95,29216.9,115.6,.4,34732649,2778.71,33.95,4.46,.99
Nifty Bank,25-08-2026,57360.65,57653.85,57231.25,57514.2,-11.75,-.02,198853334,6711.19,13.61,1.72,.68
Nifty Energy,25-08-2026,38287.6,38316.9,38046.45,38310.85,-25.0,-.07,224622644,6289.57,14.87,2.08,1.71
Nifty Financial Services,25-08-2026,26092,26246.95,26034.15,26246.95,88.45,.34,89101957,7570.71,16.1,2.43,.93
Nifty FMCG,25-08-2026,47463.55,47710.95,47201.3,47706.95,179.15,.38,29944397,1895.13,33.1,7.96,.99
Nifty IT,25-08-2026,30692.35,30771.8,30283.4,30771.8,174.9,.57,24339283,2930.26,19.63,5.41,2.61
Nifty Media,25-08-2026,1612.4,1629.7,1598.85,1610.0,6.7,.42,31188746,598.57,42.77,1.69,.99
Nifty Metal,25-08-2026,13345.7,13372.3,13222.35,13372.3,-9.15,-.07,186880401,7194.11,16.28,2.75,1.58
Nifty MNC,25-08-2026,33146.25,33263.85,32962.25,33251.85,83.25,.25,44292269,3829.97,36.15,7.28,1.5
Nifty Pharma,25-08-2026,26340.2,26574,26214.9,26564.0,224.7,.85,17247379,2824.12,41.13,5,.53
