Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,02-09-2026,23858,23914.45,23786.8,23914.45,-141.35,-.59,318881826,25868.81,20.22,2.89,1.19
Nifty Next 50,02-09-2026,72319,72947.45,71821.6,72947.45,72.7,.1,211833397,10433.84,19.28,3.25,.99
Nifty 100,02-09-2026,24953.35,25041.65,24861.15,25041.65,-115.75,-.46,530715223,36302.65,20.04,2.95,1.15
Nifty 200,02-09-2026,13873.55,13913.25,13808.95,13913.25,-66.15,-.47,1464101096,56833.38,21.52,3.16,1.03
Nifty 500,02-09-2026,23176.95,23226.2,23058.3,23222.8,-117.1,-.5,2494416409,81439.03,22.5,3.23,.97
Nifty Midcap 50,02-09-2026,18136.7,18138.3,17966.55,18120.2,-128.6,-.7,256366506,12088.58,35.64,4.34,.52
NIFTY Midcap 100,02-09-2026,62988.85,63007.25,62445.15,63001.6,-332.9,-.53,933385873,20530.73,30.36,4.33,.55
NIFTY Smallcap 100,02-09-2026,19803.4,19833.2,19662.15,19812.25,-74.0,-.37,723352435,15609.01,31.38,3.56,.57
Nifty50 Dividend Points,02-09-2026,-,-,-,193.19,0.0,-,-,-,-,-,-
Nifty Auto,02-09-2026,28183.2,28225.55,27541.65,27981.95,-509.1,-1.79,59753123,6464.2,32.51,4.27,1.04
Nifty Bank,02-09-2026,57006.45,57221.1,56823.2,57172.0,-237.6,-.41,198861189,8074.15,13.53,1.71,.69
Nifty Energy,02-09-2026,37706.2,38034.95,37504.7,38028.4,222.3,.59,292328889,9424.81,14.75,2.06,1.8
Nifty Financial Services,02-09-2026,25777.2,25842.4,25670.85,25813.05,-190.85,-.73,137931961,11992.29,15.83,2.39,.97
Nifty FMCG,02-09-2026,46186.9,46294.1,45880.65,46240.55,-216.6,-.47,36956192,2136.48,32.08,7.72,1.03
Nifty IT,02-09-2026,31164.3,31241.15,30668.1,31102.9,-393.8,-1.25,31034664,3673.29,19.84,5.47,2.58
Nifty Media,02-09-2026,1554.1,1556.2,1530,1534.1,-27.35,-1.75,27210303,312.94,40.75,1.56,.5
Nifty Metal,02-09-2026,13105.3,13160.15,13030,13157.35,-32.5,-.25,88027592,3624.75,16.02,2.63,1.29
Nifty MNC,02-09-2026,32291.85,32301.75,31945.5,32246.6,-267.1,-.82,38915496,4144.39,35,7.06,1.28
Nifty Pharma,02-09-2026,26668.5,26818.5,26611.75,26780.7,-11.95,-.04,18044419,3008.91,41.46,5.04,.53
Nifty PSU Bank,02-09-2026,8457.2,8558.85,8419.3,8511.7,5.95,.07,110102103,2584.61,7.66,1.18,.75
Nifty Realty,02-09-2026,883.75,894.25,868.2,893.15,1.85,.21,8707847,871.26,37.93,3.91,.48
Nifty India Consumption,02-09-2026,11679.3,11703.6,11584.85,11703.6,-78.7,-.67,103976617,11185.68,38.11,6.95,.79
Nifty Commodities,02-09-2026,9647,9756.9,9601.8,9756.9,52.7,.54,212868646,9403.03,15.12,1.96,1.44
Nifty Dividend Opportunities 50,02-09-2026,5816.55,5830.65,5768.6,5830.5,-28.75,-.49,393677664,15320.35,13.24,2.4,2.24
Nifty Infrastructure,02-09-2026,9150.9,9212.35,9113.65,9212.05,2.8,.03,205971085,9573.56,22.73,2.66,1.03
Nifty PSE,02-09-2026,9616.85,9696.15,9564.35,9695.95,36.45,.38,182212958,5417.43,11,1.73,2.69
Nifty Services Sector,02-09-2026,30482.15,30528.4,30391.05,30525.25,-231.35,-.75,213510160,17429.57,18.82,2.85,1.31
Nifty50 Shariah,02-09-2026,4252.3,4256.85,4220.1,4253.4,-34.35,-.8,45520356,4535.87,23.61,3.8,1.77
Nifty500 Shariah,02-09-2026,6987.75,6988.75,6931,6971.85,-61.85,-.88,432694906,24579.78,28.13,4.26,1.13
Nifty Low Volatility 50,02-09-2026,24351.9,24379.6,24231.25,24376.55,-151.45,-.62,184792355,19629.11,25.9,4.24,1.27
Nifty Alpha 50,02-09-2026,56373.65,56489.75,55945,56455.85,-222.55,-.39,729868942,17177.78,23.59,4.88,.56
Nifty High Beta 50,02-09-2026,4375.1,4402.25,4330.2,4400.15,-7.85,-.18,817232522,16429.49,21.06,3.3,.79
Nifty100 Equal Weight,02-09-2026,34463.3,34637.6,34252.75,34637.6,-82.75,-.24,530715223,36302.65,20.86,3.19,1.13
Nifty100 Liquid 15,02-09-2026,7491.2,7517.6,7459.6,7517.6,-33.9,-.45,105659479,9715.87,24.86,3,.86
Nifty CPSE,02-09-2026,6378.2,6432.35,6350.8,6429.8,42.8,.67,105780303,3310.01,12.38,1.87,2.89
Nifty50 Value 20,02-09-2026,11772.5,11834.6,11737.45,11811.2,-52.8,-.45,227954838,14379.33,14.7,1.97,1.62
Nifty Midcap Liquid 15,02-09-2026,17237.75,17244.35,16995.7,17146.0,-219.85,-1.27,154046969,6853.97,38.68,4.9,.54
Nifty Shariah 25,02-09-2026,7957.05,7959,7878.85,7932.85,-76.6,-.96,59835163,5813.34,26.65,4.55,1.73
India VIX,02-09-2026,11.4925,12.1125,10.5475,11.59,0.1,.87,-,-,-,-,-
Nifty Growth Sectors 15,02-09-2026,11414.75,11440.65,11334.45,11435.75,-105.55,-.91,25008543,7032.03,27.78,6.47,1.44
Nifty50 TR 1x Inverse,02-09-2026,181,181.55,180.6,180.6,1.05,.58,-,-,-,-,-
Nifty50 TR 2x Leverage,02-09-2026,17775.45,17860.2,17670.3,17860.2,-209.35,-1.16,-,-,-,-,-
Nifty50 PR 1x Inverse,02-09-2026,223.1,223.75,222.6,222.6,1.35,.61,-,-,-,-,-
Nifty50 PR 2x Leverage,02-09-2026,11662.35,11718,11593.35,11718.0,-140.95,-1.19,-,-,-,-,-
NIFTY100 Quality 30,02-09-2026,5651.25,5656.65,5606.55,5656.65,-39.4,-.69,112520673,10237.56,27.25,6.66,1.62
Nifty Retail,02-09-2026,-,-,-,3156.76,-9.35,-.3,107501886,3326.94,215.94,7.98,.09
Nifty500 Healthcare,02-09-2026,21607.85,21683.3,21549.6,21655.8,-40.75,-.19,29641314,4470.6,45.93,5.74,.42
Nifty MidSmallcap400 50:50,02-09-2026,20873.05,20873.4,20704.35,20843.75,-123.1,-.59,1963701186,45136.37,31.12,3.92,.58
Nifty Consumer Services,02-09-2026,-,-,-,3658.69,-8.79,-.24,131418911,3879.08,115.69,7.59,.16
Nifty Capital Goods,02-09-2026,-,-,-,17127.85,-230.85,-1.33,135995646,7287.63,45.44,9.43,.56
Nifty Telecommunications,02-09-2026,-,-,-,3745.27,11.54,.31,557655135,2384.37,14.83,8.08,.47
Nifty Sugar & Ethanol,02-09-2026,-,-,-,3191.09,465.48,17.08,49412646,499.02,24.86,2.15,.38
Nifty500 Ahimsa,02-09-2026,-,-,-,3719.04,-24.15,-.65,1493597402,47661.79,23.29,3.8,1.21
Nifty REITs & InvITs 90:10,02-09-2026,-,-,-,1415.72,-1.74,-.12,10110567,153.73,64.05,2.22,5.29
Nifty Top 15 Equal Weight,02-09-2026,9686.2,9705.1,9646.25,9696.85,-71.5,-.73,131670119,14114.31,18.95,3.12,1.29
Nifty500 Growth 50,02-09-2026,-,-,-,34077.43,-96.85,-.28,93620966,9607.83,42.24,8.58,.24
Nifty100 Low Volatility 30,02-09-2026,19985.8,20033.8,19911.45,20033.8,-119.55,-.59,150809229,15268.75,24.73,3.94,1.35
NIFTY Quality Low-Volatility 30,02-09-2026,16538.3,16549.35,16436.5,16525.4,-126.25,-.76,136043313,13521.74,26.92,5.37,1.46
NIFTY Alpha Quality Low-Volatility 30,02-09-2026,22723.05,22737.85,22542.45,22698.2,-178.85,-.78,106598022,10621.47,29.36,6.39,1.24
NIFTY Alpha Quality Value Low-Volatility 30,02-09-2026,19998.65,20010.75,19888.5,20010.75,-113.4,-.56,154450293,12090.75,16.56,2.83,1.61
NIFTY200 Quality 30,02-09-2026,20397.3,20405.65,20213.8,20401.1,-143.1,-.7,91974452,9527.31,27.65,8.63,1.68
NIFTY Midcap150 Quality 50,02-09-2026,24383.75,24388.8,24102.65,24238.2,-275.95,-1.13,66481825,8304.32,31.55,7.04,.96
Nifty200 Momentum 30,02-09-2026,30559.55,30711.4,30313.3,30711.4,-44.7,-.15,683603959,11523.16,24.12,4.46,.88
Nifty India Manufacturing,02-09-2026,16277.75,16287.3,16128.25,16269.35,-133.15,-.81,254051356,18484.61,28.11,4.05,.84
Nifty100 ESG Sector Leaders,02-09-2026,3986.9,4003.15,3970.35,4003.15,-18.55,-.46,297302443,23424.16,20.97,3.01,1.14
Nifty200 Alpha 30,02-09-2026,26476.55,26615.45,26240.05,26615.45,-18.1,-.07,657089213,11622.17,20.24,4.88,.73
Nifty Smallcap250 Momentum Quality 100,02-09-2026,48692.55,48710.15,48301.45,48485.65,-419.15,-.86,137695365,7926.89,26.91,4.58,.62
Nifty MidSmallcap400 Momentum Quality 100,02-09-2026,51768.9,51771.2,51228.05,51514.2,-483.1,-.93,216194234,15657.85,30.28,6.16,.62
Nifty500 Momentum 50,02-09-2026,54768.5,54799.6,54357.7,54770.1,-301.5,-.55,688917882,14826.59,30.37,6.09,.5
Nifty200 Value 30,02-09-2026,14669.55,14806.35,14604.15,14806.35,59.85,.41,295728670,9361.05,9.29,1.27,2.11
Nifty Top 10 Equal Weight,02-09-2026,8594.7,8623.15,8559.75,8609.95,-51.6,-.6,106597812,10053.61,18.02,2.96,1.3
Nifty500 Multicap Momentum Quality 50,02-09-2026,41602,41604.25,41207.8,41484.85,-316.75,-.76,144179733,12418.83,30.09,7.48,.92
Nifty Top 20 Equal Weight,02-09-2026,8801.6,8830.75,8767.8,8830.75,-49.75,-.56,168599650,16173.47,21.15,3.42,1.43
Nifty500 Quality 50,02-09-2026,19619.4,19633.65,19430.85,19624.8,-116.05,-.59,168861241,10665.02,26.31,8.49,1.37
Nifty500 Low Volatility 50,02-09-2026,22023.2,22095.65,21937.9,22094.3,-64.5,-.29,160947414,12564.79,21.85,3.61,1.59
NIFTY100 ESG,02-09-2026,4952.6,4967.55,4924.9,4967.55,-27.0,-.54,399997211,29081.33,21.09,3.43,1.21
NIFTY100 Enhanced ESG,02-09-2026,4985.35,5000.4,4957.5,5000.4,-27.2,-.54,399045114,28922.83,21.07,3.43,1.22
NIFTY500 Value 50,02-09-2026,15815.1,15948.7,15742.55,15946.0,53.3,.34,399435141,10423.08,10.39,1.32,2.04
NIFTY100 Alpha 30,02-09-2026,17830.2,17949.55,17701.95,17949.55,-32.65,-.18,159962274,12024.24,19.75,3.24,.87
Nifty500 Multifactor MQVLv 50,02-09-2026,30267.75,30413.4,30116.5,30404.6,7.45,.02,250280165,10716.97,13.97,2.28,1.62
