Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,06-08-2024,24189.85,24382.6,23960.4,23992.55,-63.05,-.26,312339387,31553.65,22.3,4.04,1.23
Nifty Next 50,06-08-2024,71496.4,72456.65,70081,70282.45,-654.45,-.92,541173307,22765.32,25.6,4.78,1.15
Nifty 100,06-08-2024,25199.2,25427.35,24905.3,24940.75,-102.3,-.41,856071120,54500.09,23.15,4.18,1.18
Nifty 200,06-08-2024,13688.55,13816.15,13518.1,13540.15,-60.05,-.44,1872458294,75010.03,24.98,4.28,1.1
Nifty 500,06-08-2024,22696.95,22910.75,22406.05,22443.3,-99.15,-.44,2700060868,101902.9,25.75,4.34,1.06
Nifty Midcap 50,06-08-2024,15852.55,16066.4,15612.85,15654.65,-81.3,-.52,804916948,11243.41,46.71,5.4,.69
NIFTY Midcap 100,06-08-2024,56295.9,57002.05,55362.2,55515.55,-341.7,-.61,1016387174,20509.94,42.3,4.87,.67
NIFTY Smallcap 100,06-08-2024,18150.65,18366.95,17837.15,17871.35,-70.65,-.39,541961897,14486.02,28.06,4.15,.87
Nifty50 Dividend Points,06-08-2024,-,-,-,151.76,0.0,-,-,-,-,-,-
Nifty Auto,06-08-2024,24909.05,25309.2,24464.5,24520.05,-186.45,-.75,87133066,6757.87,22.9,5.36,.89
Nifty Bank,06-08-2024,50436.9,50688.8,49659.05,49748.3,-343.8,-.69,162841378,10155.42,14.44,2.76,.9
Nifty Energy,06-08-2024,42873.45,43640.5,42377.7,42474.95,-165.95,-.39,135277279,7110.68,15.23,2.7,2.1
Nifty Financial Services,06-08-2024,22917.85,23078.9,22497.8,22520.1,-242.6,-1.07,136892303,13719.21,16.07,3.29,.91
Nifty FMCG,06-08-2024,61654.8,62291.35,61516.5,61604.15,53.7,.09,35289306,3682.92,48.49,11.98,1.72
Nifty IT,06-08-2024,38565.85,39395.4,38551.7,38624.2,188.25,.49,21482548,4045.25,31.56,8.03,2.02
Nifty Media,06-08-2024,2022.9,2054.5,2000.7,2007.25,3.05,.15,59975533,626.81,-,2.12,.42
Nifty Metal,06-08-2024,8955.55,9086.65,8865,8888.95,26.45,.3,133453734,4186.55,31.73,2.73,1.69
