Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,24-11-2025,26122.8,26142.8,25912.15,25959.5,-108.65,-.42,464655063,44895.45,22.6,3.53,1.29
Nifty Next 50,24-11-2025,68679.45,68726.3,67927.65,67997.45,-671.7,-.98,323718542,19836.16,19.82,3.54,1.42
Nifty 100,24-11-2025,26640.6,26650.75,26415.5,26458.25,-134.95,-.51,788373605,64731.6,22.1,3.53,1.31
Nifty 200,24-11-2025,14505.35,14512.85,14392.5,14412.85,-68.65,-.47,2285345851,106216.69,23.51,3.65,1.23
Nifty 500,24-11-2025,23827.25,23835.2,23642.55,23674.55,-115.7,-.49,2959476022,130954.76,24.19,3.67,1.17
Nifty Midcap 50,24-11-2025,17226.55,17253.1,17065.35,17092.55,-111.8,-.65,587584088,27198.41,33.22,4.47,.86
NIFTY Midcap 100,24-11-2025,60338.25,60445.1,59968.55,60081.6,-194.7,-.32,1496972246,41485.09,33.06,4.29,.85
NIFTY Smallcap 100,24-11-2025,17874.5,17885.65,17665.65,17696.5,-151.0,-.85,283262150,8902.45,31.84,3.82,.75
Nifty50 Dividend Points,24-11-2025,-,-,-,249.14,0.0,-,-,-,-,-,-
Nifty Auto,24-11-2025,27547.9,27594.75,27391.6,27442.2,-95.65,-.35,106296348,7264.36,29.8,4.7,1.15
Nifty Bank,24-11-2025,58996.9,59309.9,58649.5,58835.35,-32.35,-.05,190388710,11105.72,16.44,2.21,.99
Nifty Energy,24-11-2025,35888.5,35914.9,35363.15,35427.85,-424.55,-1.18,543689360,20998.93,15.08,2.29,2.25
Nifty Financial Services,24-11-2025,27629.8,27740.2,27419.6,27498.65,-67.5,-.24,160808089,15642.1,17.95,2.87,.95
Nifty FMCG,24-11-2025,55630.9,55636.85,55080.35,55138.15,-366.55,-.66,47861362,4695.89,40.37,9.94,2.02
Nifty IT,24-11-2025,37084.65,37554.35,36951.8,37037.95,152.6,.41,63752072,9652.52,26.23,6.93,3.01
Nifty Media,24-11-2025,1442.2,1446.5,1429.25,1436.5,-7.7,-.53,16685200,234.61,57.88,1.48,1.47
Nifty Metal,24-11-2025,10163.3,10183.9,9997.9,10017.9,-124.65,-1.23,107909172,3450.43,17.96,2.61,2.07
Nifty MNC,24-11-2025,30124.9,30149.05,29881.15,29915.1,-148.55,-.49,62789636,10930.88,36.19,8.59,1.65
Nifty Pharma,24-11-2025,22604.65,22625.9,22442.05,22492.45,-88.5,-.39,33964768,4768,33.26,4.87,.69
Nifty PSU Bank,24-11-2025,8394.7,8447.4,8346.4,8365.75,-12.95,-.15,118022748,2416.67,8.56,1.36,2.24
Nifty Realty,24-11-2025,905.8,907.6,884.6,887.0,-18.6,-2.05,13745855,1411.6,40.81,4.28,.34
Nifty India Consumption,24-11-2025,12513.4,12514.05,12398.2,12422.2,-78.05,-.62,144369317,18373.89,40.9,8.38,1.05
Nifty Commodities,24-11-2025,9187.45,9191,9059.1,9067.65,-104.35,-1.14,243796708,11332.3,16.04,2.16,1.9
Nifty Dividend Opportunities 50,24-11-2025,6233.15,6254.5,6188,6192.7,-23.35,-.38,462809280,22428.16,14.61,2.89,3.1
Nifty Infrastructure,24-11-2025,9676.35,9677.15,9573.5,9589.3,-72.15,-.75,379446632,16330.94,21.61,3.11,1.01
Nifty PSE,24-11-2025,9834.7,9849.65,9704.95,9726.7,-140.35,-1.42,318125194,10835.75,11.13,1.96,3.09
Nifty Services Sector,24-11-2025,33895.65,33995.4,33642.95,33732.1,-77.2,-.23,325187721,29118.47,21.59,3.55,1.31
Nifty50 Shariah,24-11-2025,4781.8,4798.5,4738.45,4746.95,-12.15,-.26,108513086,15170.32,24.84,4.6,2.14
Nifty500 Shariah,24-11-2025,7143.4,7160.1,7092.45,7099.75,-25.2,-.35,808100288,52012.19,27.99,4.82,1.46
Nifty Low Volatility 50,24-11-2025,25643.95,25659.4,25473.45,25502.0,-88.0,-.34,293182300,38938.24,32.72,5.33,1.22
Nifty Alpha 50,24-11-2025,51595.1,51628.45,51039.35,51126.55,-351.2,-.68,336077105,36787.27,50.66,5.93,.48
Nifty High Beta 50,24-11-2025,3913.25,3925.2,3876.5,3882.0,-27.3,-.7,1197345497,17179.85,22.49,2.69,1.29
