Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,10-10-2024,25067.05,25134.05,24979.4,24998.45,16.5,.07,261364749,28046.45,23.5,3.74,1.2
Nifty Next 50,10-10-2024,75668.5,76085.9,75163.8,75278.1,-129.7,-.17,270571472,11774.04,24.22,4.04,1.4
Nifty 100,10-10-2024,26168,26241.15,26059.95,26079.45,2.85,.01,531936221,39820.49,24.13,3.81,1.19
Nifty 200,10-10-2024,14254.65,14290.35,14183.5,14194.25,-5.5,-.04,1223454667,60058.56,26.09,4.01,1.11
Nifty 500,10-10-2024,23695.55,23755.5,23580.6,23598.15,-1.45,-.01,1943103410,79363.58,27.12,4.11,1.07
Nifty Midcap 50,10-10-2024,16635.4,16654.05,16438,16482.35,-66.85,-.4,534221441,8019.22,49.01,5.9,.68
NIFTY Midcap 100,10-10-2024,59437.05,59539,58832.3,58935.85,-166.8,-.28,691518446,20238.07,43.7,5.39,.71
NIFTY Smallcap 100,10-10-2024,18976.6,19018.3,18884.15,18900.0,35.4,.19,204290923,9264.64,35.67,4.26,.96
Nifty50 Dividend Points,10-10-2024,-,-,-,194.25,0.0,-,-,-,-,-,-
Nifty Auto,10-10-2024,26492,26764.15,26392.15,26528.5,78.25,.3,70401991,5330.85,25.98,5.44,.83
Nifty Bank,10-10-2024,51195.7,51659.45,51047,51530.9,523.9,1.03,123685597,6970.77,14.46,2.31,.96
Nifty Energy,10-10-2024,41548.55,41968.15,41395.75,41509.2,131.4,.32,98480952,6424.08,15.1,2.35,2.24
Nifty Financial Services,10-10-2024,23631.25,23821.15,23572.05,23764.65,218.65,.93,70856385,8597.14,17.07,2.87,.91
Nifty FMCG,10-10-2024,62640.2,62672.35,61841.85,62056.3,-278.05,-.45,27937825,2636.34,49.58,12.08,1.69
Nifty IT,10-10-2024,42801.05,42880.4,42012.35,42088.8,-533.95,-1.25,19847322,3768.57,34.52,8.66,1.87
Nifty Media,10-10-2024,2087.2,2101,2060.65,2064.95,-9.45,-.46,37143014,436.03,-,2.28,.39
Nifty Metal,10-10-2024,9799.65,9882.4,9779.75,9839.95,39.2,.4,103537685,3544.57,32.35,2.82,2.15
Nifty MNC,10-10-2024,31803.05,31906.05,31570.15,31649.6,-99.15,-.31,42068586,4436.54,47.38,10.09,1.72
Nifty Pharma,10-10-2024,23834,23885.95,23254.6,23305.15,-478.65,-2.01,22404513,3420.08,38.83,5.65,.58
Nifty PSU Bank,10-10-2024,6649.15,6706.65,6600.05,6606.0,-17.45,-.26,88891732,1799.36,8.02,1.27,2.25
Nifty Realty,10-10-2024,1058.05,1066.6,1046.2,1047.85,-4.2,-.4,8701942,1102.17,54.43,5.96,.36
Nifty India Consumption,10-10-2024,12501.85,12531.4,12396.8,12420.7,-34.25,-.27,108264541,10438.93,50.72,9.74,.87
Nifty Commodities,10-10-2024,9372.1,9440.75,9326.55,9354.85,13.6,.15,194166939,9568.51,19.84,2.5,2.02
