Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,11-06-2025,25134.15,25222.4,25081.3,25141.4,37.15,.15,301245273,25871.18,22.6,3.66,1.17
Nifty Next 50,11-06-2025,68993.05,69121.45,68497.6,68771.85,-150.7,-.22,314271656,14917.25,22.34,4.17,1.32
Nifty 100,11-06-2025,25815.45,25892.9,25760.95,25807.1,21.6,.08,615516929,40788.44,22.55,3.74,1.19
Nifty 200,11-06-2025,14109.2,14138.4,14056.4,14087.75,-2.15,-.02,1809802454,64055.58,23.88,3.92,1.13
Nifty 500,11-06-2025,23376.6,23423.6,23271.4,23337.85,-2.1,-.01,3579625281,96402.11,25.04,4,1.07
Nifty Midcap 50,11-06-2025,16789.65,16810.2,16618.25,16683.3,-65.85,-.39,821094961,12332.82,40.08,5.7,.8
NIFTY Midcap 100,11-06-2025,59823.4,59880.15,59127.3,59388.15,-293.25,-.49,1194285525,23267.14,33.38,5.08,.84
NIFTY Smallcap 100,11-06-2025,18955.95,18984.65,18665.2,18798.75,-101.05,-.53,970981042,18545.67,33.01,4.53,.71
Nifty50 Dividend Points,11-06-2025,-,-,-,76.23,0.0,-,-,-,-,-,-
Nifty Auto,11-06-2025,23797.5,23984.7,23774,23805.2,46.2,.19,38634488,4156.8,24.9,5.04,.92
Nifty Bank,11-06-2025,56639.85,56782.5,56399.4,56459.75,-169.35,-.3,135259963,5477.92,14.8,2.31,.79
Nifty Energy,11-06-2025,36649.95,36938.9,36495.4,36624.7,109.45,.3,1071035326,14380.65,16.88,2.69,2.15
Nifty Financial Services,11-06-2025,26872.2,26930.4,26761.95,26789.95,-77.1,-.29,73073966,7807.21,17.69,3.03,.56
Nifty FMCG,11-06-2025,56128.8,56208.4,55749.25,55820.6,-378.2,-.67,53820344,4600.49,42.34,10.41,1.98
Nifty IT,11-06-2025,38355.5,38834.75,38215,38784.3,484.35,1.26,42411235,5655.91,28.98,7.78,2.63
Nifty Media,11-06-2025,1742,1748,1721.1,1730.5,-1.15,-.07,29165355,449.91,575.93,1.41,.82
Nifty Metal,11-06-2025,9544.8,9573.6,9479.7,9495.8,-13.9,-.15,96812660,3127.06,19.28,2.74,2.32
Nifty MNC,11-06-2025,28770.65,28848.2,28608.6,28668.6,-133.6,-.46,45708138,5505.21,34.71,8.94,1.65
Nifty Pharma,11-06-2025,22016.4,22090.85,21962.3,22057.15,109.15,.5,25899639,3015.78,31.54,5.39,.63
Nifty PSU Bank,11-06-2025,7182.3,7182.55,7069.15,7107.75,-63.1,-.88,175345599,2574.02,7.15,1.23,2.76
Nifty Realty,11-06-2025,1027.85,1036.6,1019.35,1027.25,0.95,.09,9666039,1241.82,51.08,5.94,.35
Nifty India Consumption,11-06-2025,11639.8,11672.35,11596.75,11614.95,-20.65,-.18,131242315,13067.1,40.89,8.98,.97
Nifty Commodities,11-06-2025,8825.6,8895.75,8809.85,8839.0,41.25,.47,237430735,10000.19,18.37,2.33,2.11
Nifty Dividend Opportunities 50,11-06-2025,6152.45,6193.35,6142.6,6166.0,23.5,.38,520140498,19287.21,15.25,3.05,3.13
Nifty Infrastructure,11-06-2025,9160.5,9202.55,9143.65,9163.2,23.15,.25,196005823,11186.57,23.98,3.28,1.11
Nifty PSE,11-06-2025,10148.15,10225.55,10097.9,10132.15,10.75,.11,254774654,7896.89,12.99,2.26,3.06
Nifty Services Sector,11-06-2025,33152.85,33267.3,33072.55,33181.55,46.15,.14,205417309,17356.5,21.33,3.81,1.02
Nifty50 Shariah,11-06-2025,4787.9,4812.5,4776.8,4800.6,19.15,.4,55221397,6537.22,26.69,5.68,2.27
