Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,08-09-2025,24802.6,24885.5,24751.55,24773.15,32.15,.13,213228202,20122.88,21.76,3.31,1.37
Nifty Next 50,08-09-2025,67305.5,67701.4,67123.05,67366.05,276.25,.41,188330925,8413.91,20.84,3.57,1.47
Nifty 100,08-09-2025,25423.1,25516.1,25375.15,25402.0,45.15,.18,401559127,28536.79,21.6,3.35,1.38
Nifty 200,08-09-2025,13827.8,13883.6,13799.8,13822.1,32.05,.23,1906201813,42663.44,22.79,3.46,1.3
Nifty 500,08-09-2025,22892.8,22974.85,22835.9,22878.65,49.5,.22,2299628386,59253.2,23.93,3.55,1.22
Nifty Midcap 50,08-09-2025,16149.6,16244,16101.55,16163.35,71.45,.44,1002614761,7811.22,36.33,4.65,.84
NIFTY Midcap 100,08-09-2025,57266.9,57645.3,57110.8,57361.15,285.95,.5,1504642686,14126.65,31.26,4.18,.9
NIFTY Smallcap 100,08-09-2025,17712.25,17758.15,17624.4,17684.35,29.1,.16,168227275,6719.64,31.61,3.83,.76
Nifty50 Dividend Points,08-09-2025,-,-,-,210.91,0.0,-,-,-,-,-,-
Nifty Auto,08-09-2025,26440,27266.45,26440,27189.2,868.6,3.3,128776514,8542.82,27.91,4.81,1.09
Nifty Bank,08-09-2025,54215.4,54518.7,54067.15,54186.9,72.35,.13,76257333,3946.01,14.76,2.01,1.1
Nifty Energy,08-09-2025,34429.55,34552.25,34272.75,34290.65,-7.25,-.02,155616738,4756.22,14.98,2.23,2.39
Nifty Financial Services,08-09-2025,25950.8,26092.55,25858.95,25942.7,53.4,.21,57229136,5532.28,16.98,2.68,1.02
Nifty FMCG,08-09-2025,56332.75,56617.75,56133.1,56171.3,-120.8,-.21,20466940,1642.17,42.11,10.67,2.03
Nifty IT,08-09-2025,34744.9,34912.85,34259.4,34310.45,-325.4,-.94,19554708,2786.95,24.78,6.4,3.15
Nifty Media,08-09-2025,1624.35,1632.95,1617.7,1621.2,0.75,.05,17058997,227.93,163.59,1.9,1.38
Nifty Metal,08-09-2025,9722.6,9816.95,9708.4,9717.85,36.2,.37,113923186,2977.77,18.6,2.55,2.33
Nifty MNC,08-09-2025,29949.75,30098.75,29781.45,29987.15,114.1,.38,58981444,4331.66,35.22,8.11,2.01
Nifty Pharma,08-09-2025,21951.1,22034.8,21811.25,21865.2,-59.6,-.27,10725793,1587.83,31.72,4.67,.72
Nifty PSU Bank,08-09-2025,6874.7,6932.3,6867.7,6889.2,33.5,.49,53686788,947.91,7.1,1.11,2.73
