Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,11-03-2025,22345.95,22522.1,22314.7,22497.9,37.6,.17,347924102,29208.22,20,3.35,1.43
Nifty Next 50,11-03-2025,58351.45,59469.4,58162.4,59274.1,302.1,.51,356540394,11343.24,21.16,3.29,1.35
Nifty 100,11-03-2025,22752.6,22973.6,22714.8,22942.7,51.95,.23,704464496,40551.45,20.19,3.34,1.42
Nifty 200,11-03-2025,12242.95,12378.05,12219.35,12360.1,36.7,.3,1541223248,57924.11,21.55,3.48,1.33
Nifty 500,11-03-2025,20122.55,20333.75,20073.4,20302.5,36.0,.18,2006924829,73938.55,22.31,3.52,1.28
Nifty Midcap 50,11-03-2025,13590.4,13867.65,13544.2,13835.75,127.35,.93,644729069,7234.21,38.1,5.01,.77
NIFTY Midcap 100,11-03-2025,47999.6,48872.4,47831.95,48762.75,322.65,.67,836758752,17372.65,33.07,4.48,.86
NIFTY Smallcap 100,11-03-2025,15009.6,15134.55,14869.1,15075.9,-122.25,-.8,250550595,9555.4,25.83,3.34,1.25
Nifty50 Dividend Points,11-03-2025,-,-,-,289.38,0.0,-,-,-,-,-,-
Nifty Auto,11-03-2025,20616.9,20733.45,20480.75,20682.65,-70.15,-.34,52331963,3443.28,19.88,4.24,1.07
Nifty Bank,11-03-2025,47874.8,48029.05,47702.9,47853.95,-362.85,-.75,222380296,12487.44,12.56,2.11,1.04
Nifty Energy,11-03-2025,31023.9,31528.9,30847.8,31462.65,160.45,.51,268799507,7078.17,14.5,2.25,2.58
Nifty Financial Services,11-03-2025,22992.35,23258.55,22934.55,23203.35,146.5,.64,68039909,7834.16,15.44,2.8,.94
Nifty FMCG,11-03-2025,51670.3,52224.6,51612,51951.45,-54.95,-.11,27468124,1946.43,42.34,10.16,2.06
Nifty IT,11-03-2025,37185.25,37500.8,36826.9,37400.1,-244.3,-.65,28487096,4458.08,28.35,7.73,2.74
Nifty Media,11-03-2025,1469.8,1488.4,1458.25,1482.45,-2.7,-.18,41624761,322.94,-,1.15,.8
Nifty Metal,11-03-2025,8739.9,8915.85,8715.15,8897.3,47.0,.53,121780148,2805.42,20.52,2.53,2.23
Nifty MNC,11-03-2025,25379.25,25619.25,25345.2,25542.65,-31.15,-.12,38056381,2929.18,32.12,8.01,2.11
Nifty Pharma,11-03-2025,20150.25,20444.45,20101.45,20332.1,75.55,.37,16926273,2029.31,30.73,4.97,.68
Nifty PSU Bank,11-03-2025,5778.5,5858.4,5752.15,5822.2,1.05,.02,84586521,1219.72,6.16,1.13,2.53
Nifty Realty,11-03-2025,794,832.25,790.5,828.7,29.0,3.63,11182374,1190.48,40.17,4.75,.45
Nifty India Consumption,11-03-2025,10247.55,10378.25,10230.8,10362.2,48.45,.47,179336765,10304.25,39.39,8.19,1.06
