Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,10-01-2025,23551.9,23596.6,23344.35,23431.5,-95.0,-.4,261022434,25017.6,21.59,3.49,1.28
Nifty Next 50,10-01-2025,65544.35,65662.45,64126.25,64257.1,-1300.1,-1.98,342457573,12450.15,23.53,3.58,1.21
Nifty 100,10-01-2025,24252.8,24288.75,23982.9,24064.75,-167.55,-.69,603480007,37467.75,21.91,3.51,1.27
Nifty 200,10-01-2025,13234.2,13251.7,13070.1,13105.35,-123.15,-.93,1450741756,55533.28,23.8,3.7,1.19
Nifty 500,10-01-2025,22049.4,22075.4,21738.45,21799.0,-247.55,-1.12,1974619405,76750.74,24.9,3.78,1.15
Nifty Midcap 50,10-01-2025,15549.9,15577.95,15247.65,15266.45,-308.3,-1.98,629687423,9066.07,47.79,5.52,.81
NIFTY Midcap 100,10-01-2025,55658.15,55736.5,54526.25,54585.75,-1160.15,-2.08,847261749,18065.53,40.94,5.01,.82
NIFTY Smallcap 100,10-01-2025,18100.5,18115.05,17628.95,17645.55,-472.8,-2.61,301707944,14079.09,32.61,3.92,1.04
Nifty50 Dividend Points,10-01-2025,-,-,-,233.03,0.0,-,-,-,-,-,-
Nifty Auto,10-01-2025,23262.3,23345.85,22896.05,23017.75,-287.45,-1.23,45141771,3581.22,22.46,4.73,.98
Nifty Bank,10-01-2025,49426.5,49483.15,48631.2,48734.15,-769.35,-1.55,142386637,6354.11,13.11,2.15,1.02
Nifty Energy,10-01-2025,34484.1,34536.9,33657.1,33743.0,-701.95,-2.04,308309009,7742.08,15.41,2.42,2.31
Nifty Financial Services,10-01-2025,23010.35,23030.5,22684.65,22730.2,-295.95,-1.29,79567941,8022.26,15.76,2.75,.94
Nifty FMCG,10-01-2025,57449.9,57607.55,56936.6,57117.7,-377.9,-.66,25404211,2254.09,46.62,11.31,1.81
Nifty IT,10-01-2025,43731.5,44798.65,43731.5,44609.5,1483.05,3.44,46424468,9036.91,35.03,9.24,1.85
Nifty Media,10-01-2025,1809.6,1809.75,1739.85,1743.65,-65.0,-3.59,49968146,514.91,-,1.35,.67
Nifty Metal,10-01-2025,8391.15,8412.45,8204.45,8262.95,-135.9,-1.62,112931617,2809.99,19.75,2.35,2.5
Nifty MNC,10-01-2025,28016.1,28043.5,27629.1,27667.7,-377.4,-1.35,25542623,2989.45,36.9,8.72,1.94
Nifty Pharma,10-01-2025,22826.65,22918.85,22336.8,22380.85,-487.25,-2.13,17004841,2210.65,35.41,5.47,.6
Nifty PSU Bank,10-01-2025,6248.15,6262.95,6073.5,6085.1,-170.2,-2.72,137639410,2182.66,6.92,1.18,2.42
Nifty Realty,10-01-2025,993.45,997,961.45,963.3,-27.4,-2.77,9902868,1193.94,49.82,5.5,.39
Nifty India Consumption,10-01-2025,11356.2,11373.1,11208.6,11254.25,-119.1,-1.05,108735856,9017.86,46.33,8.94,.95
Nifty Commodities,10-01-2025,8001.4,8019.55,7845.9,7873.05,-144.8,-1.81,203768988,7139.47,17.54,2.06,2.23
Nifty Dividend Opportunities 50,10-01-2025,6227.6,6239.55,6142.45,6179.45,-17.25,-.28,405023324,17945.73,17.04,3.23,2.72
Nifty Infrastructure,10-01-2025,8345.75,8358.1,8224.6,8259.95,-97.1,-1.16,149061300,8208.53,23.57,2.87,1.15
Nifty PSE,10-01-2025,9326.45,9338.1,9094.35,9109.85,-219.3,-2.35,224854943,5938.21,11.8,1.97,3.29
Nifty Services Sector,10-01-2025,30950.2,31039.45,30679.8,30811.15,-36.95,-.12,220444751,18948.24,21.16,3.58,1.21
Nifty50 Shariah,10-01-2025,5065.65,5097.35,5035.75,5073.35,41.95,.83,52259766,8149.34,27.56,5.82,1.88
Nifty500 Shariah,10-01-2025,7389.3,7401.5,7292.85,7325.05,-47.25,-.64,452219978,29876.12,33.08,5.59,1.3
Nifty Low Volatility 50,10-01-2025,23882.45,23948.4,23706.25,23766.2,-150.5,-.63,128980480,19659.49,34.72,5.55,1.01
Nifty Alpha 50,10-01-2025,53561.35,53643.95,52093.2,52170.65,-1444.55,-2.69,326834962,13056.48,39.28,6.84,.68
Nifty High Beta 50,10-01-2025,3417.5,3424.45,3316.35,3321.75,-96.35,-2.82,785839404,11768.74,19.57,2.11,1.48
Nifty100 Equal Weight,10-01-2025,30884.9,30965.45,30386.1,30460.4,-424.05,-1.37,603480007,37467.75,22.09,3.5,1.27
Nifty100 Liquid 15,10-01-2025,6216.2,6222.5,6126.85,6141.05,-80.55,-1.29,101126447,7258.43,17.6,2.78,1.2
Nifty CPSE,10-01-2025,6038.35,6050,5894.75,5914.0,-132.7,-2.19,95361968,2185.34,12.34,2.13,3.45
Nifty50 Value 20,10-01-2025,13432.65,13477.9,13306.9,13401.55,36.85,.28,148898447,13131.18,17.35,3.43,2.09
Nifty Midcap Liquid 15,10-01-2025,13850.65,13877.75,13555.05,13576.35,-273.6,-1.98,53942468,3240.42,34.99,4.35,.74
Nifty Shariah 25,10-01-2025,8531.15,8585.3,8474.75,8531.15,22.9,.27,60498351,9817.04,28.68,5.61,1.82
India VIX,10-01-2025,14.6575,15.515,14.6575,14.92,0.26,1.76,-,-,-,-,-
Nifty Growth Sectors 15,10-01-2025,12087.45,12158.75,12019.15,12116.2,102.15,.85,77363236,10096.68,29.45,7.45,1.71
Nifty50 TR 1x Inverse,10-01-2025,176.25,177.85,175.95,177.2,0.75,.43,-,-,-,-,-
Nifty50 TR 2x Leverage,10-01-2025,18658.95,18729.35,18331.05,18468.35,-153.9,-.83,-,-,-,-,-
Nifty50 PR 1x Inverse,10-01-2025,212.8,214.7,212.4,213.9,0.9,.42,-,-,-,-,-
Nifty50 PR 2x Leverage,10-01-2025,12782,12830.25,12557.4,12651.45,-105.4,-.83,-,-,-,-,-
NIFTY100 Quality 30,10-01-2025,5570.95,5595.65,5523.85,5560.15,4.6,.08,103699392,14298.36,30.43,7.49,1.67
Nifty500 Multicap Momentum Quality 50,10-01-2025,43697.2,43841,43042.45,43259.95,-371.75,-.85,61431626,12334.82,46.6,13.66,.94
Nifty Top 15 Equal Weight,10-01-2025,9687.05,9714.6,9619.7,9656.7,-16.75,-.17,81633791,14142.46,22,3.83,1.15
Nifty Top 20 Equal Weight,10-01-2025,8888.25,8918.15,8824.3,8862.45,-22.6,-.25,100222144,16592.5,22.85,4.32,1.16
Nifty500 Quality 50,10-01-2025,-,-,-,18823.64,-292.82,-1.53,124290457,9636.39,24.13,7.38,1.5
Nifty500 Low Volatility 50,10-01-2025,-,-,-,20097.13,-163.36,-.81,100962502,9787.84,27.32,4.61,.75
NIFTY100 ESG,10-01-2025,4660.2,4672,4606.55,4625.2,-32.45,-.7,559502952,33580.09,22.56,3.67,1.11
NIFTY100 Enhanced ESG,10-01-2025,4695.35,4707.25,4641.4,4660.3,-32.4,-.69,552962169,33382.88,22.6,3.67,1.1
NIFTY500 Value 50,10-01-2025,13237.5,13270,12940.3,12978.25,-269.6,-2.04,432634166,10927.27,10.41,1.47,3.36
NIFTY100 Alpha 30,10-01-2025,17733.3,17773.4,17441.75,17529.7,-231.6,-1.3,170509176,9997.54,37.22,7.13,1.19
NIFTY50 Equal Weight,10-01-2025,29405.45,29479.1,29074.15,29181.5,-231.5,-.79,261022434,25017.6,21.83,3.52,1.37
Nifty500 Equal Weight,10-01-2025,13923.4,13934.35,13599.1,13650.45,-293.05,-2.1,1974619405,76750.74,30.45,3.85,.97
Nifty 50 Futures Index,10-01-2025,-,-,-,6365.14,-39.94,-.62,-,-,-,-,-
Nifty 50 Arbitrage,10-01-2025,-,-,-,2431.49,3.63,.15,-,-,-,-,-
Nifty 50 Futures TR Index,10-01-2025,-,-,-,25157.4,-152.88,-.6,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,10-01-2025,-,-,-,34772.89,50.11,.14,8281736,1209.23,32.18,4.8,1.28
Nifty India Corporate Group Index - Aditya Birla Group,10-01-2025,-,-,-,7225.23,-201.91,-2.72,343450398,1587.02,193.57,3.29,.51
Nifty India Corporate Group Index - Tata Group,10-01-2025,-,-,-,18529.75,331.85,1.82,81885580,7617.79,32.92,8.1,1.23
Nifty India Corporate Group Index - Tata Group 25% Cap,10-01-2025,16330.95,16395.15,16123.95,16270.6,44.25,.27,71168538,7043.13,31.11,6.19,1
Nifty Private Bank,10-01-2025,24294,24327.55,23879.1,23931.15,-423.3,-1.74,80500251,4768,14.12,2.17,.62
Nifty Smallcap 250,10-01-2025,17237.55,17254.6,16774.1,16833.4,-420.95,-2.44,480549684,18729.02,32.61,3.89,.91
Nifty Smallcap 50,10-01-2025,8599.05,8607.65,8381.05,8386.95,-221.2,-2.57,158246674,7262.2,28.98,3.52,.9
Nifty MidSmallcap 400,10-01-2025,19461.4,19480.7,19043.25,19067.65,-425.7,-2.18,1371139398,39283,37.76,4.68,.84
Nifty Midcap 150,10-01-2025,20632.5,20659.2,20234.1,20252.95,-421.3,-2.04,890589714,20553.97,41.48,5.3,.79
Nifty IPO,10-01-2025,2171.1,2173.3,2105.4,2110.15,-64.4,-2.96,220610082,5943.96,59.74,9.8,.11
Nifty Midcap Select,10-01-2025,12464.8,12508.75,12264.45,12283.0,-198.2,-1.59,389052496,5873.7,52.08,6.76,.83
NIFTY LargeMidcap 250,10-01-2025,15447.5,15465.7,15219.9,15245.8,-210.7,-1.36,1494069721,58021.72,28.6,4.21,1.03
NIFTY SME EMERGE,10-01-2025,-,-,-,16497.21,-292.87,-1.74,-,-,124.17,9.4,.05
Nifty Oil & Gas,10-01-2025,10887.85,10908.5,10670.85,10740.6,-115.15,-1.06,82313487,3518.13,12.87,1.62,2.61
Nifty Financial Services 25/50,10-01-2025,24811,24850.85,24390.1,24436.6,-389.4,-1.57,79567941,8022.26,15.58,2.81,1.03
Nifty Healthcare Index,10-01-2025,14698.7,14767.25,14370.2,14397.8,-325.0,-2.21,17657514,2294.07,40.84,6.11,.51
Nifty500 Multicap 50:25:25,10-01-2025,15505.3,15519.95,15244.2,15283.45,-226.8,-1.46,1974619405,76750.74,27.32,3.93,1.06
Nifty Microcap 250,10-01-2025,24551.2,24577.75,23839.55,23983.3,-605.8,-2.46,279751494,5480.39,29.02,3.45,.53
Nifty Total Market,10-01-2025,12446.9,12461.2,12264.1,12299.8,-146.35,-1.18,2254370899,82231.13,25.04,3.77,1.12
Nifty India Digital,10-01-2025,9423.4,9507.8,9322.95,9449.75,60.85,.65,460814740,15321,18524.27,22.41,1.02
Nifty Mobility,10-01-2025,19366.15,19414.4,19038.8,19143.0,-233.35,-1.2,170819338,8189.54,25.11,4.75,.97
Nifty India Defence,10-01-2025,6390.55,6395.6,6206.05,6254.25,-155.05,-2.42,21918039,1786.86,48.1,11.56,.54
Nifty Financial Services Ex-Bank,10-01-2025,25171.5,25207.75,24677,24717.2,-453.25,-1.8,117185913,6476.82,21.36,3.09,.86
Nifty Housing,10-01-2025,10638.1,10660.25,10443.7,10459.1,-197.1,-1.85,411598660,13527.07,23.75,2.98,.97
Nifty Transportation & Logistics,10-01-2025,21964.2,21987.9,21597.4,21740.25,-256.15,-1.16,125000448,6433.3,28.05,5.65,.75
Nifty MidSmall Financial Services,10-01-2025,15347.7,15367.15,14981.05,15006.4,-344.45,-2.24,218019323,5686.18,22.22,2.73,.67
Nifty MidSmall Healthcare,10-01-2025,44070.9,44152.35,42675.85,42746.55,-1385.2,-3.14,26624159,2018.02,50.35,6.26,.84
Nifty MidSmall IT & Telecom,10-01-2025,10700.5,10832.15,10566.7,10659.9,-94.95,-.88,357221849,4129.63,634.69,48.03,.82
Nifty MidSmall India Consumption,10-01-2025,20175.9,20189.6,19665,19699.35,-478.65,-2.37,33595412,3307.11,63.52,9.49,.5
Nifty REITs & InvITs,10-01-2025,-,-,-,1139.76,3.44,.3,4135839,75.3,21.87,1.88,7.03
Nifty Core Housing,10-01-2025,15882.25,15915.65,15517.65,15536.05,-373.75,-2.35,26247474,3681.3,43.04,3.93,.64
Nifty500 Multicap Infrastructure 50:30:20,10-01-2025,13371.15,13384.85,13120.85,13145.55,-237.8,-1.78,663776214,13782.81,29.81,3.72,1.14
Nifty Rural,10-01-2025,14029,14045.95,13827.6,13859.15,-179.35,-1.28,568728048,15520.78,27.01,4.16,1.21
Nifty Capital Markets,10-01-2025,3804.3,3824.8,3701.4,3708.75,-98.25,-2.58,15723265,2825.75,42.45,13.38,.96
Nifty India New Age Consumption,10-01-2025,11528.15,11548.75,11320.85,11360.85,-176.05,-1.53,501508963,14741.64,52.74,8.65,.54
Nifty India Select 5 Corporate Groups (MAATR),10-01-2025,34931.6,35044.2,34419.95,34529.35,-372.4,-1.07,498459871,13652.9,33.24,3.34,.73
Nifty India Railways PSU,10-01-2025,-,-,-,3667.0,-82.3,-2.2,129420638,3392.69,28.54,3.88,1.49
Nifty Consumer Durables,10-01-2025,41211.1,41348.8,40524.1,40585.1,-745.45,-1.8,18109427,2901.53,84.93,12.87,.35
Nifty Non-Cyclical Consumer,10-01-2025,15913.45,15939.35,15722.55,15804.8,-130.0,-.82,114078732,8185.85,62.77,12.44,.92
Nifty500 Multicap India Manufacturing 50:30:20,10-01-2025,14550.45,14567.4,14315.05,14336.35,-245.45,-1.68,216217977,15684.13,30.11,3.78,.91
Nifty EV & New Age Automotive,10-01-2025,2946.45,2955.5,2895.15,2911.8,-51.8,-1.75,79356592,6714.61,30.61,5.1,.79
Nifty500 LargeMidSmall Equal-Cap Weighted,10-01-2025,17222.5,17237.2,16899.4,16938.25,-296.55,-1.72,1974619405,76750.74,29.81,4.1,.99
Nifty India Tourism,10-01-2025,8854.95,8871.2,8653.9,8728.9,-118.2,-1.34,59881988,1632.47,70.49,18.48,.2
Nifty Smallcap250 Momentum Quality 100,10-01-2025,48329.95,48389.3,47086.45,47190.5,-1177.25,-2.43,160220414,8581.85,30.32,5.5,.88
Nifty100 Low Volatility 30,10-01-2025,19363.35,19420.25,19243,19282.55,-69.3,-.36,98068531,15790.42,32.28,5.95,1.09
NIFTY Alpha Low-Volatility 30,10-01-2025,26906.1,26994.35,26615.75,26648.95,-229.35,-.85,67952856,12716.28,36.78,6.38,1.02
NIFTY Quality Low-Volatility 30,10-01-2025,17100.9,17143.6,16961,17010.35,-63.95,-.37,74547864,13847.99,31.21,7.39,1.41
NIFTY Alpha Quality Low-Volatility 30,10-01-2025,22656.05,22712,22409.7,22433.0,-200.7,-.89,70843370,11539.87,36.72,9.65,1.4
NIFTY Alpha Quality Value Low-Volatility 30,10-01-2025,20294.7,20339.7,20110.5,20160.75,-93.4,-.46,123640124,14313.08,26.72,6.66,1.77
NIFTY200 Quality 30,10-01-2025,20776.2,20842.5,20564.8,20687.95,-73.3,-.35,91150194,13480.28,30.4,9.1,1.89
NIFTY Midcap150 Quality 50,10-01-2025,23945.1,24017.25,23591.35,23667.0,-353.0,-1.47,45708868,6356.03,39.72,10.11,1.32
Nifty200 Momentum 30,10-01-2025,31511.3,31674.3,31103.6,31277.35,-240.15,-.76,158255585,13429.58,46.68,8.14,1.04
Nifty India Manufacturing,10-01-2025,13656.05,13687.7,13436.15,13453.2,-231.45,-1.69,267609772,14267.89,28.51,4.23,1.12
Nifty100 ESG Sector Leaders,10-01-2025,3905.55,3913.85,3865.55,3879.15,-24.15,-.62,368563187,27961.62,24.74,3.69,.91
Nifty200 Alpha 30,10-01-2025,25142.85,25187.4,24632.75,24671.8,-509.95,-2.03,165787035,10785.27,34.19,6.49,1.02
Nifty Midcap150 Momentum 50,10-01-2025,61995.95,62178.8,60614.5,60692.25,-1322.65,-2.13,132292612,10638.22,42.45,6.75,.62
Nifty Smallcap250 Quality 50,10-01-2025,28111.8,28145.2,27448.2,27539.0,-589.8,-2.1,79537942,3426.88,24.94,5.84,1.09
Nifty MidSmallcap400 Momentum Quality 100,10-01-2025,49682.2,49833.5,48785.25,48831.85,-927.25,-1.86,167893260,12982.11,36.87,7.97,.87
Nifty500 Momentum 50,10-01-2025,54561.4,54813,53672.35,53819.65,-778.8,-1.43,144822317,12395.3,56.55,8.65,.52
Nifty200 Value 30,10-01-2025,12072.4,12100.45,11784.75,11804.7,-270.65,-2.24,325170084,7940.94,9.61,1.44,3.62
Nifty Top 10 Equal Weight,10-01-2025,9276.05,9305.85,9211.9,9257.85,11.2,.12,64834072,11287.47,22.02,3.74,1.11
Nifty 8-13 yr G-Sec,10-01-2025,2770.02,2771.35,2769.66,2769.66,0.16,.01,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,10-01-2025,2991.96,2992.16,2990.42,2990.71,-0.68,-.02,-,-,-,-,-
