Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,09-01-2025,23674.75,23689.5,23503.05,23526.5,-162.45,-.69,269239831,26793.85,21.68,3.51,1.28
Nifty Next 50,09-01-2025,66481.85,66490.7,65482.4,65557.2,-845.4,-1.27,252424329,9521.55,24.01,3.65,1.18
Nifty 100,09-01-2025,24419.4,24431.35,24213.7,24232.3,-193.7,-.79,521664160,36315.4,22.07,3.53,1.26
Nifty 200,09-01-2025,13337.05,13342.25,13218.45,13228.5,-109.0,-.82,1260640175,55048.07,24.02,3.73,1.18
Nifty 500,09-01-2025,22231.05,22239.2,22028.5,22046.55,-185.25,-.83,1693951738,73913.6,25.19,3.82,1.13
Nifty Midcap 50,09-01-2025,15720.35,15776.9,15552.15,15574.75,-117.45,-.75,571146604,11209.77,48.75,5.64,.79
NIFTY Midcap 100,09-01-2025,56332.25,56455.85,55669.05,55745.9,-524.7,-.93,738976015,18732.67,41.81,5.12,.8
NIFTY Smallcap 100,09-01-2025,18366.3,18395.2,18096.05,18118.35,-247.3,-1.35,220595197,10922.06,33.48,4.02,1.02
Nifty50 Dividend Points,09-01-2025,-,-,-,233.03,0.0,-,-,-,-,-,-
Nifty Auto,09-01-2025,23457.45,23552.75,23240,23305.2,-64.95,-.28,41578986,4173.8,22.75,4.79,.96
Nifty Bank,09-01-2025,49712.55,49798.1,49230.15,49503.5,-331.55,-.67,136379631,8842.81,13.32,2.18,1.01
Nifty Energy,09-01-2025,35196,35205.3,34408.75,34444.95,-712.45,-2.03,251876386,8723.52,15.73,2.47,2.26
Nifty Financial Services,09-01-2025,23179.95,23221.1,22924.3,23026.15,-209.9,-.9,83094306,10150.26,15.97,2.78,.93
Nifty FMCG,09-01-2025,56953.8,58238.1,56764.5,57495.6,528.0,.93,41387319,3945.93,46.93,11.39,1.8
Nifty IT,09-01-2025,43606.3,43838.65,43032.45,43126.45,-507.8,-1.16,21861671,3891.46,33.87,8.93,1.92
Nifty Media,09-01-2025,1823.8,1849.65,1804.2,1808.65,-14.0,-.77,35310635,826.4,-,1.4,.65
Nifty Metal,09-01-2025,8474.1,8501.75,8386.35,8398.85,-104.35,-1.23,87581913,2179.25,20.07,2.39,2.46
Nifty MNC,09-01-2025,28108.9,28346.95,28012.05,28045.1,-76.8,-.27,24610921,3896.69,37.4,8.84,1.91
Nifty Pharma,09-01-2025,23043.15,23085.3,22836.2,22868.1,-143.0,-.62,15886753,2035.67,36.18,5.58,.59
Nifty PSU Bank,09-01-2025,6328.95,6332.25,6208.75,6255.3,-80.1,-1.26,100456334,2043.58,7.11,1.22,2.36
Nifty Realty,09-01-2025,1016.1,1016.85,987.7,990.7,-27.8,-2.73,7358942,1057.36,51.23,5.66,.38
Nifty India Consumption,09-01-2025,11387.25,11444.1,11319.9,11373.35,6.05,.05,114606861,10722.7,46.82,9.03,.94
Nifty Commodities,09-01-2025,8109.25,8117.9,8009.55,8017.85,-85.1,-1.05,179680898,9204.35,17.86,2.09,2.21
Nifty Dividend Opportunities 50,09-01-2025,6260.8,6276.5,6189.85,6196.7,-63.8,-1.02,382424062,16218.28,17.09,3.23,2.71
Nifty Infrastructure,09-01-2025,8461.3,8466.2,8347.85,8357.05,-98.0,-1.16,132338784,8382.99,23.85,2.9,1.14
Nifty PSE,09-01-2025,9499.25,9499.65,9318.35,9329.15,-166.2,-1.75,170610414,4548.02,12.08,2.02,3.22
Nifty Services Sector,09-01-2025,31089.75,31115.7,30818,30848.1,-288.85,-.93,206266235,17431.44,21.19,3.58,1.21
Nifty50 Shariah,09-01-2025,5063.2,5074.45,5023.85,5031.4,-30.15,-.6,46216103,5782.36,27.33,5.77,1.89
Nifty500 Shariah,09-01-2025,7427.9,7446.95,7362.65,7372.3,-49.35,-.66,337661443,26479.32,33.29,5.62,1.3
Nifty Low Volatility 50,09-01-2025,23887.6,24020.15,23835.5,23916.7,65.0,.27,158240788,24130,34.94,5.59,1.01
Nifty Alpha 50,09-01-2025,54694.3,54697.1,53502.95,53615.2,-1053.8,-1.93,234324770,12538.4,40.36,7.03,.66
Nifty High Beta 50,09-01-2025,3482.65,3482.7,3413.45,3418.1,-61.25,-1.76,707955069,9888.2,20.14,2.17,1.44
Nifty100 Equal Weight,09-01-2025,31181.25,31184.9,30854.8,30884.45,-277.45,-.89,521664160,36315.4,22.4,3.55,1.26
Nifty100 Liquid 15,09-01-2025,6273.5,6277.15,6214.2,6221.6,-46.4,-.74,110690824,8837.39,17.83,2.82,1.18
Nifty CPSE,09-01-2025,6136.65,6137.45,6035.55,6046.7,-93.5,-1.52,92529258,2444.92,12.62,2.18,3.38
Nifty50 Value 20,09-01-2025,13452.55,13483.75,13351.2,13364.7,-96.05,-.71,144358507,11319.31,17.31,3.42,2.11
Nifty Midcap Liquid 15,09-01-2025,14043.65,14057.15,13825.95,13849.95,-177.35,-1.26,46541992,3248.35,35.7,4.43,.72
Nifty Shariah 25,09-01-2025,8541.5,8585.3,8495.1,8508.25,-22.05,-.26,67938198,9295.51,28.6,5.6,1.82
India VIX,09-01-2025,14.465,14.885,13.7475,14.66,0.19,1.33,-,-,-,-,-
Nifty Growth Sectors 15,09-01-2025,12058.2,12131.6,12000.35,12014.05,-39.6,-.33,75538510,8287.8,29.2,7.39,1.73
Nifty50 TR 1x Inverse,09-01-2025,175.35,176.6,175.3,176.45,1.25,.71,-,-,-,-,-
Nifty50 TR 2x Leverage,09-01-2025,18858.65,18870.9,18585.45,18622.25,-262.55,-1.39,-,-,-,-,-
Nifty50 PR 1x Inverse,09-01-2025,211.65,213.2,211.6,213.0,1.5,.71,-,-,-,-,-
Nifty50 PR 2x Leverage,09-01-2025,12918.8,12927.2,12731.65,12756.85,-179.85,-1.39,-,-,-,-,-
NIFTY100 Quality 30,09-01-2025,5563.35,5598.25,5543.85,5555.55,-4.6,-.08,102921589,13124.55,30.41,7.48,1.67
Nifty500 Multicap Momentum Quality 50,09-01-2025,44073.65,44189.9,43557.4,43631.7,-397.35,-.9,44636988,8696.39,47,13.78,.93
Nifty Top 15 Equal Weight,09-01-2025,9718.25,9728,9667.55,9673.45,-42.5,-.44,113923973,16303.22,22.04,3.83,1.15
Nifty Top 20 Equal Weight,09-01-2025,8927.4,8929.75,8878.8,8885.05,-36.55,-.41,138002308,19069.31,22.91,4.34,1.16
Nifty500 Quality 50,09-01-2025,-,-,-,19116.45,-166.59,-.86,106029354,7817.02,24.5,7.5,1.48
Nifty500 Low Volatility 50,09-01-2025,-,-,-,20260.49,-5.66,-.03,103899995,12715.29,27.54,4.64,.74
NIFTY100 ESG,09-01-2025,4698.6,4700.45,4653.55,4657.65,-39.8,-.85,470129866,31963,22.72,3.69,1.11
NIFTY100 Enhanced ESG,09-01-2025,4734.05,4735.9,4688.55,4692.7,-40.15,-.85,461884957,31711.26,22.76,3.7,1.1
NIFTY500 Value 50,09-01-2025,13452,13453.05,13235.6,13247.85,-204.55,-1.52,405147359,11155.74,10.62,1.5,3.31
NIFTY100 Alpha 30,09-01-2025,17914.4,17919.2,17744.25,17761.3,-122.2,-.68,145549096,9076.25,37.71,7.23,1.18
NIFTY50 Equal Weight,09-01-2025,29594.5,29604.25,29386.7,29413.0,-176.1,-.6,269239831,26793.85,22,3.55,1.37
Nifty500 Equal Weight,09-01-2025,14072.45,14102.85,13925.6,13943.5,-122.6,-.87,1693951738,73913.6,31.1,3.93,.95
Nifty 50 Futures Index,09-01-2025,-,-,-,6405.08,-36.09,-.56,-,-,-,-,-
