Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,07-07-2026,24464.45,24530.9,24348.95,24398.7,-31.65,-.13,412624457,36436.58,21.03,3.18,1.21
Nifty Next 50,07-07-2026,72845.35,72871.05,72107.5,72248.45,-437.15,-.6,248509569,11323.71,18.82,3.5,1.22
Nifty 100,07-07-2026,25503.7,25524.6,25362.65,25409.65,-54.8,-.22,661134026,47760.29,20.6,3.24,1.21
Nifty 200,07-07-2026,14098.9,14107.6,14020.5,14044.05,-32.6,-.23,1560689695,75791.05,21.97,3.46,1.09
Nifty 500,07-07-2026,23472.4,23485.35,23332.9,23368.85,-65.1,-.28,2429688348,100457.53,23.09,3.53,1.03
Nifty Midcap 50,07-07-2026,17904.7,17909.45,17763,17864.05,0.5,0,360961291,18515.62,33.38,4.83,.59
NIFTY Midcap 100,07-07-2026,62579.8,62611.4,62047.6,62285.3,-186.2,-.3,899555669,28030.76,30.02,4.85,.61
NIFTY Smallcap 100,07-07-2026,19352.25,19360.05,19161.95,19213.4,-105.7,-.55,417692626,12036.6,33.12,3.73,.59
Nifty50 Dividend Points,07-07-2026,-,-,-,128.89,0.0,-,-,-,-,-,-
Nifty Auto,07-07-2026,27414.25,27452.8,27244.6,27343.5,-10.45,-.04,70284809,4484.89,31.54,4.71,1.12
Nifty Bank,07-07-2026,58567.85,58581.1,58110.1,58200.7,-90.8,-.16,261922414,11929,14.62,1.87,.78
Nifty Energy,07-07-2026,39545.65,39617.1,39116.85,39188.45,-293.0,-.74,319422331,9766.66,14.29,2.32,1.91
Nifty Financial Services,07-07-2026,27111.75,27127.15,26928.15,26985.05,-8.8,-.03,181410727,16445.49,17.25,2.74,.95
Nifty FMCG,07-07-2026,50202.65,50367.75,49958.05,50225.85,29.5,.06,39307331,2787.5,34.56,8.5,.87
Nifty IT,07-07-2026,27248.3,28156.2,27248.3,27939.15,662.7,2.43,58542301,6417.03,18.29,5,3.07
Nifty Media,07-07-2026,1502.3,1503.5,1473.5,1486.8,-11.15,-.74,34070523,424.24,35.3,1.57,1.18
Nifty Metal,07-07-2026,12689.6,12707.25,12553.9,12582.75,-139.7,-1.1,83145213,3378.68,16.77,2.77,1.76
Nifty MNC,07-07-2026,33210.15,33249.7,32914.25,32994.35,-186.75,-.56,37458647,4575.34,36.48,7.95,1.43
Nifty Pharma,07-07-2026,25874.4,26022.75,25645.9,25677.7,-188.55,-.73,22728033,3306.44,39.23,5.38,.6
Nifty PSU Bank,07-07-2026,8351.9,8382.85,8286.55,8298.3,-35.65,-.43,120123003,2813.87,7.93,1.17,1.04
Nifty Realty,07-07-2026,910.45,911.1,890.7,892.6,-14.35,-1.58,17212572,2020.76,39.27,4.22,.34
Nifty India Consumption,07-07-2026,11860.25,11900.2,11843.85,11874.35,1.15,.01,167987648,17225.75,39.59,7.76,.72
Nifty Commodities,07-07-2026,9948.1,9963.5,9885,9907.65,-40.95,-.41,194530808,8347.87,14.33,2.18,1.78
Nifty Dividend Opportunities 50,07-07-2026,5801,5834.2,5800,5816.6,18.05,.31,387704670,15720.18,13,2.55,2.44
Nifty Infrastructure,07-07-2026,9525.4,9539,9434.6,9454.0,-66.15,-.69,244675715,10921.44,21.35,2.93,1.06
Nifty PSE,07-07-2026,10038,10052.95,9931.75,9957.9,-71.2,-.71,147917844,4046.92,10.14,1.99,2.83
Nifty Services Sector,07-07-2026,31358.65,31548.5,31276.6,31338.15,90.15,.29,321600768,26475.7,20.13,3.19,1.26
Nifty50 Shariah,07-07-2026,4206.05,4257.8,4206.05,4233.0,-0.15,0,81827528,10220.14,23.48,4.01,1.79
Nifty500 Shariah,07-07-2026,6901,6916.2,6888.6,6897.3,-13.95,-.2,524500930,30897.86,28.5,4.67,1.2
Nifty Low Volatility 50,07-07-2026,24758.6,24856.8,24740.1,24806.35,59.75,.24,257003244,27777.52,26.96,4.67,1.26
Nifty Alpha 50,07-07-2026,54014.15,54069.45,53259.3,53366.95,-537.45,-1,613381108,17893.87,24.63,5.14,.77
Nifty High Beta 50,07-07-2026,4415.05,4417.4,4367.5,4377.1,-32.9,-.75,694616242,18290.63,20.63,3.7,.87
Nifty100 Equal Weight,07-07-2026,34798.05,34829,34617.95,34668.95,-128.4,-.37,661134026,47760.29,20.99,3.46,1.26
Nifty100 Liquid 15,07-07-2026,7553.65,7572.2,7516.5,7531.4,-40.1,-.53,158061790,13733.07,24.74,3.18,.95
Nifty CPSE,07-07-2026,6737.3,6748.2,6665.4,6690.15,-52.45,-.78,76017217,2707.19,12.75,2.16,2.78
Nifty50 Value 20,07-07-2026,12138.15,12159.6,12067.05,12092.95,-6.6,-.05,266322613,18840.55,15.02,2.14,1.68
Nifty Midcap Liquid 15,07-07-2026,16641.65,16649.9,16451.7,16582.65,-24.1,-.15,209781550,9681.8,39.56,5.31,.49
Nifty Shariah 25,07-07-2026,7828,7898.55,7827.4,7872.7,36.05,.46,100463351,8875.32,26.49,4.83,1.75
India VIX,07-07-2026,11.8175,11.935,11.055,11.65,-0.17,-1.44,-,-,-,-,-
Nifty Growth Sectors 15,07-07-2026,10938.5,11083.05,10938.5,11032.95,100.8,.92,44996725,9967.11,27.79,6.81,1.49
Nifty50 TR 1x Inverse,07-07-2026,175.9,176.75,175.45,176.4,0.25,.14,-,-,-,-,-
Nifty50 TR 2x Leverage,07-07-2026,18772.05,18872.8,18595.9,18671.35,-47.1,-.25,-,-,-,-,-
Nifty50 PR 1x Inverse,07-07-2026,216.25,217.25,215.65,216.8,0.3,.14,-,-,-,-,-
Nifty50 PR 2x Leverage,07-07-2026,12381.3,12447.75,12265.1,12314.85,-33.75,-.27,-,-,-,-,-
NIFTY100 Quality 30,07-07-2026,5546.4,5574,5539.05,5558.25,9.2,.17,108090088,10944.59,27.4,7.1,1.69
Nifty Capital Goods,07-07-2026,-,-,-,16886.43,-280.75,-1.64,132272248,8080.44,48.05,10.42,.54
Nifty Telecommunications,07-07-2026,-,-,-,3691.01,-26.61,-.72,446485456,3461.78,15.85,16.34,.33
Nifty Sugar & Ethanol,07-07-2026,-,-,-,2534.56,-23.99,-.94,11756821,173.05,26.03,2.28,.49
Nifty500 Multicap Momentum Quality 50,07-07-2026,41568.15,41592,40848.6,40969.95,-533.6,-1.29,133222063,12253.91,31.04,8.15,.99
Nifty100 Low Volatility 30,07-07-2026,20198.75,20316.1,20190.25,20236.45,44.85,.22,221762144,23249.74,25.42,4.29,1.34
NIFTY Quality Low-Volatility 30,07-07-2026,16631.2,16710.5,16610.15,16670.95,58.6,.35,170484806,17477.38,27.23,6,1.48
NIFTY Alpha Quality Low-Volatility 30,07-07-2026,23110.35,23149.1,23049.85,23078.1,-19.4,-.08,88367661,10128.95,29.74,7.14,1.3
NIFTY Alpha Quality Value Low-Volatility 30,07-07-2026,20337.25,20380.8,20294.35,20325.3,-20.4,-.1,129576613,11499.47,16.95,3.16,1.59
NIFTY200 Quality 30,07-07-2026,20065.4,20189.05,20028.15,20128.75,50.95,.25,84107282,11001.56,28.35,9.24,1.71
NIFTY Midcap150 Quality 50,07-07-2026,24172.6,24183.35,23983.9,24074.85,-31.9,-.13,81169768,9526.61,32.66,7.58,1.07
Nifty200 Momentum 30,07-07-2026,30763.25,30789.25,30198.15,30285.1,-440.85,-1.43,582551776,13479.72,26.08,4.99,1.04
Nifty India Manufacturing,07-07-2026,16133.6,16141.3,15983.75,16010.75,-116.45,-.72,302760127,20093.6,27.27,4.43,1
Nifty100 ESG Sector Leaders,07-07-2026,4117.7,4127,4096,4104.4,-6.6,-.16,408224003,34778.57,21.85,3.35,1.16
Nifty200 Alpha 30,07-07-2026,26358.05,26373.65,25920.3,25974.35,-341.35,-1.3,534408881,13118.7,21.84,5.63,.98
Nifty Midcap150 Momentum 50,07-07-2026,62684.3,62716.8,61680.65,61784.0,-769.55,-1.23,591194258,13452.14,28.85,5.65,.48
Nifty Smallcap250 Quality 50,07-07-2026,25232.3,25251.1,24980.4,25090.5,-91.9,-.36,187447499,6689.38,25.83,5.07,1.19
Nifty Smallcap250 Momentum Quality 100,07-07-2026,47607.3,47628.85,46977.65,47155.8,-345.25,-.73,281477597,12569.2,28.95,4.94,.71
Nifty MidSmallcap400 Momentum Quality 100,07-07-2026,50810.6,50834,50091.4,50214.3,-478.7,-.94,262662292,19216.08,31.26,6.79,.69
Nifty500 Momentum 50,07-07-2026,53522.5,53554.75,52532.2,52683.75,-722.2,-1.35,585884424,15122.05,33.02,6.6,.47
Nifty200 Value 30,07-07-2026,15198.15,15223.95,15091.85,15120.65,-67.0,-.44,273398059,8314.3,8.71,1.42,2.58
Nifty Top 10 Equal Weight,07-07-2026,8646.8,8700.25,8629.25,8644.05,16.4,.19,167363780,16288.3,18.42,3.17,1.29
Nifty Top 15 Equal Weight,07-07-2026,9866.65,9919.95,9858,9879.25,26.45,.27,193022297,20486.65,19.77,3.4,1.26
Nifty Top 20 Equal Weight,07-07-2026,8765.85,8832.75,8762.9,8800.55,48.05,.55,257103003,24635.04,21.67,3.67,1.38
Nifty500 Quality 50,07-07-2026,19712.55,19740.2,19556.95,19642.0,-52.35,-.27,164011222,12575.27,27.31,9.42,1.47
