Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,26-06-2025,25268.95,25565.3,25259.9,25549.0,304.25,1.21,428891818,38689.39,22.96,3.72,1.1
Nifty Next 50,26-06-2025,67879.45,68346.7,67621.35,68295.15,625.75,.92,237977545,12957.9,22.16,4,1.43
Nifty 100,26-06-2025,25856.6,26137,25849.45,26121.1,298.75,1.16,666869363,51647.29,22.82,3.76,1.16
Nifty 200,26-06-2025,14096.4,14231.3,14090.65,14223.3,149.2,1.06,2188962474,74503.58,24.1,3.93,1.1
Nifty 500,26-06-2025,23341.2,23529.65,23319.85,23517.55,220.7,.95,2922694268,98785.87,25.22,4.01,1.04
Nifty Midcap 50,26-06-2025,16679.9,16753.45,16590.75,16745.05,110.8,.67,1209863839,13498.3,40.23,5.69,.75
NIFTY Midcap 100,26-06-2025,59049.35,59255.05,58735.25,59227.4,345.7,.59,1522093111,22856.29,33.29,5,.83
NIFTY Smallcap 100,26-06-2025,18807.05,18823.55,18679.75,18805.6,77.75,.42,334366581,14162.3,32.99,4.49,.71
Nifty50 Dividend Points,26-06-2025,-,-,-,82.9,0.0,-,-,-,-,-,-
Nifty Auto,26-06-2025,23883.1,23979.25,23768.9,23961.7,133.9,.56,41426669,4861.72,25.01,5.06,1.05
Nifty Bank,26-06-2025,56693.55,57263.45,56558.35,57206.7,585.55,1.03,176543280,13209.6,14.97,2.3,.83
Nifty Energy,26-06-2025,35885.6,36208.9,35873.6,36179.1,358.55,1,341784618,10129.18,16.67,2.63,2.18
Nifty Financial Services,26-06-2025,26882.35,27278.9,26848.05,27248.4,397.2,1.48,175985308,17535.6,17.99,3.08,.52
Nifty FMCG,26-06-2025,54882.8,55165.9,54709.2,55118.8,371.55,.68,39070682,3562.68,41.81,10.28,2
Nifty IT,26-06-2025,38996.65,39103.35,38760.15,38996.25,-50.05,-.13,27522524,4459.32,29.14,7.78,2.58
Nifty Media,26-06-2025,1769.75,1770.85,1739.1,1743.85,-19.3,-1.09,37638853,422.74,580.36,2.06,.81
Nifty Metal,26-06-2025,9360.45,9554.9,9354.35,9544.55,215.35,2.31,161322138,4706.79,19.38,2.72,2.1
Nifty MNC,26-06-2025,28565.3,28719.85,28519.95,28697.65,199.85,.7,38986857,5395.36,34.75,8.94,1.77
Nifty Pharma,26-06-2025,21835.9,21860.8,21665.35,21808.2,3.4,.02,29231388,3103.77,31.18,5.33,.64
Nifty PSU Bank,26-06-2025,6973.45,6990.2,6889.6,6982.65,29.7,.43,124950015,3115.15,6.96,1.14,3.16
Nifty Realty,26-06-2025,1021.25,1022.45,999.35,1009.55,-10.15,-1,12061172,1331.91,50.2,5.75,.24
Nifty India Consumption,26-06-2025,11787.8,11860.35,11752.7,11855.45,96.7,.82,126021294,13439.25,41.7,8.97,1.01
Nifty Commodities,26-06-2025,8768.8,8918.3,8766,8907.85,154.25,1.76,247309649,11171.41,18.51,2.32,2.02
Nifty Dividend Opportunities 50,26-06-2025,6058.6,6103.15,6046.6,6100.1,46.35,.77,407456156,16758.77,15.08,3,3.2
Nifty Infrastructure,26-06-2025,9220.05,9364.9,9218.45,9355.8,150.3,1.63,196137097,14832.12,24.48,3.34,1.02
Nifty PSE,26-06-2025,9902.75,10014.35,9899.85,10004.95,132.15,1.34,221574445,6358.79,12.83,2.24,3.12
Nifty Services Sector,26-06-2025,33371.85,33799.45,33355.75,33774.4,433.55,1.3,289507075,26125.03,21.71,3.87,.98
Nifty50 Shariah,26-06-2025,4797.35,4816.05,4775.9,4811.3,12.8,.27,44803891,6443.52,26.75,5.66,2.27
Nifty500 Shariah,26-06-2025,7150.45,7174.6,7127.45,7171.65,33.9,.47,507190417,29348.59,31.48,5.52,1.41
Nifty Low Volatility 50,26-06-2025,25211.9,25379.05,25150.8,25362.3,170.7,.68,172256126,28241.72,34.47,6.13,1.09
Nifty Alpha 50,26-06-2025,53445.9,53487.85,53156.45,53380.35,64.2,.12,296562908,20327.91,41.95,8.47,.55
Nifty High Beta 50,26-06-2025,3798.85,3827.75,3776.35,3825.2,39.2,1.04,1349748149,15283.54,17,2.26,1.52
Nifty100 Equal Weight,26-06-2025,32839.45,33113.05,32777.6,33094.35,323.7,.99,666869363,51647.29,24.06,3.82,1.28
Nifty100 Liquid 15,26-06-2025,7087.95,7179.7,7086.05,7175.5,101.0,1.43,205846648,14477.18,20.76,3.26,1
Nifty CPSE,26-06-2025,6553.45,6601,6530.15,6593.85,61.55,.94,104413780,3498.57,13.97,2.38,3.15
Nifty50 Value 20,26-06-2025,12890.85,12969.5,12860.45,12959.15,67.15,.52,147765670,12294.33,17.27,3.28,2.33
