Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,23-09-2024,25872.55,25956,25847.35,25939.05,148.1,.57,209187756,24825.74,24.12,3.83,1.17
Nifty Next 50,23-09-2024,75893.55,76743.35,75775.25,76707.5,1225.65,1.62,354863679,15459.69,27.26,4.7,1.25
Nifty 100,23-09-2024,26920.05,27039.55,26898.2,27024.1,203.1,.76,564051435,40285.43,25.13,3.99,1.15
Nifty 200,23-09-2024,14638.3,14701.85,14623.25,14693.2,112.3,.77,2836393245,64712.04,27.09,4.13,1.07
Nifty 500,23-09-2024,24294.8,24393.7,24262.3,24379.2,185.4,.77,3569097464,90361.54,27.91,4.21,1.04
Nifty Midcap 50,23-09-2024,16850.75,16932.7,16801.7,16921.3,153.85,.92,2039301442,13166.99,48.69,5.43,.7
NIFTY Midcap 100,23-09-2024,60521.45,60759.45,60250.7,60712.4,503.6,.84,2272341810,24426.61,45.32,5,.66
NIFTY Smallcap 100,23-09-2024,19480,19566.75,19403.8,19548.9,216.75,1.12,378905291,13783.03,30.43,4.13,.79
Nifty50 Dividend Points,23-09-2024,-,-,-,194.25,0.0,-,-,-,-,-,-
Nifty Auto,23-09-2024,26491.25,26825.55,26485.9,26805.4,410.85,1.56,57761796,6369.56,26.35,5.48,.82
Nifty Bank,23-09-2024,53917.9,54197.95,53741.4,54105.8,312.6,.58,163673628,8951.37,15.7,2.5,.87
Nifty Energy,23-09-2024,43089.1,43408.3,42999.05,43370.5,520.5,1.21,94129093,5492.66,16.02,2.45,2.25
Nifty Financial Services,23-09-2024,24857.95,24994.25,24790.9,24953.1,163.9,.66,84338706,9747.51,17.77,2.98,.87
Nifty FMCG,23-09-2024,66008.8,66438.7,65787.35,66305.2,434.4,.66,23603602,2694.5,52.1,12.77,1.61
Nifty IT,23-09-2024,42288.35,42378.5,41785.15,41987.45,-216.95,-.51,13966065,2822.89,34.31,8.64,1.85
Nifty Media,23-09-2024,2073.3,2085.65,2065.5,2077.85,14.9,.72,37423616,444.07,-,2.31,.39
Nifty Metal,23-09-2024,9461.65,9466.35,9403.4,9454.85,50.55,.54,87643422,2569.2,31.3,2.72,2.19
Nifty MNC,23-09-2024,31829.4,32107.9,31755.15,32086.7,375.05,1.18,25890045,4166.25,48.33,10.09,1.68
Nifty Pharma,23-09-2024,23134.35,23292.05,23035.6,23134.25,129.0,.56,24857710,3444.12,38.41,5.61,.59
Nifty PSU Bank,23-09-2024,6667.3,6867.7,6649.3,6853.8,225.8,3.41,231480172,3648.38,8.37,1.33,2.15
Nifty Realty,23-09-2024,1112.45,1130.4,1104.8,1126.15,24.55,2.23,14489732,2272.76,61.23,6.47,.34
Nifty India Consumption,23-09-2024,12857.7,12990.1,12856.35,12982.4,165.5,1.29,126829058,12154.11,56.83,9.95,.88
Nifty Commodities,23-09-2024,9464.6,9515.65,9426.9,9509.5,104.0,1.11,161463775,8648.04,20.35,2.52,1.98
Nifty Dividend Opportunities 50,23-09-2024,6834,6877.65,6810.15,6874.0,68.5,1.01,388608841,17225.4,19.62,3.7,2.45
Nifty Infrastructure,23-09-2024,9495.05,9571.9,9492.25,9565.4,110.0,1.16,152719768,11107.18,25.36,3.36,1.16
Nifty PSE,23-09-2024,10822.5,10954,10776.5,10944.2,189.3,1.76,199291783,6702.74,12.79,2.44,2.99
Nifty Services Sector,23-09-2024,33404.85,33502.25,33303.85,33467.15,160.8,.48,224331586,18088.77,23.66,3.88,1.09
Nifty50 Shariah,23-09-2024,-,-,-,5634.12,30.47,.54,35457492,5116.83,29.86,6.65,1.72
