Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,07-05-2025,24233.3,24449.6,24220,24414.4,34.8,.14,330137191,27648.34,21.99,3.61,1.27
Nifty Next 50,07-05-2025,62864.55,64227.15,62864.55,64134.4,309.5,.48,343996232,12939.29,21.47,4.01,1.43
Nifty 100,07-05-2025,24650.55,24919.05,24644.8,24887.2,49.75,.2,674133423,40587.63,21.9,3.67,1.3
Nifty 200,07-05-2025,13295.1,13471.45,13292.35,13464.4,57.15,.43,1791446758,68520.18,23.16,3.81,1.22
Nifty 500,07-05-2025,21756.8,22084.7,21752.9,22072.45,115.85,.53,2386243472,89673.87,24.06,3.85,1.15
Nifty Midcap 50,07-05-2025,14945.5,15418.75,14942,15407.4,286.7,1.9,765253303,17818.45,38.74,5.28,.73
NIFTY Midcap 100,07-05-2025,52755.4,54329.25,52747.2,54287.75,851.9,1.59,1117313335,27932.55,32.77,4.68,.82
NIFTY Smallcap 100,07-05-2025,15957.75,16439.4,15950.95,16417.95,222.8,1.38,365978897,12062.51,29.43,4.01,.78
Nifty50 Dividend Points,07-05-2025,-,-,-,4.22,0.0,-,-,-,-,-,-
Nifty Auto,07-05-2025,22436.75,23135.5,22435.3,23114.1,376.5,1.66,72331937,5656.58,22.41,4.89,.88
Nifty Bank,07-05-2025,54013.4,54684.3,53919.9,54610.9,339.5,.63,268883957,9325.72,13.89,2.33,.95
Nifty Energy,07-05-2025,33231.7,34141.55,33229.35,34048.05,276.95,.82,370988361,8814.34,15.88,2.5,2.3
Nifty Financial Services,07-05-2025,25855.75,26196.9,25795.85,26165.65,196.65,.76,95597438,10179.63,17.33,3.02,.83
Nifty FMCG,07-05-2025,56501.65,56756.6,56302.25,56590.25,-293.15,-.52,33549625,3119.91,44.9,10.83,1.95
Nifty IT,07-05-2025,35479.1,36042.25,35440.65,35920.3,51.1,.14,24863436,3651.27,26.86,7.44,2.82
Nifty Media,07-05-2025,1482.9,1526.15,1482.1,1524.0,16.0,1.06,18426018,304.44,-,1.24,1.03
Nifty Metal,07-05-2025,8428.55,8635.75,8428.2,8608.05,83.35,.98,96581063,2374.12,19.05,2.5,2.41
Nifty MNC,07-05-2025,26737.95,27133.6,26736.05,27115.35,136.25,.51,27257734,3481.16,33.07,8.73,1.81
Nifty Pharma,07-05-2025,21320.8,21556.1,21313.4,21462.45,-71.9,-.33,18076669,2047.5,32.35,5.26,.65
Nifty PSU Bank,07-05-2025,6179.6,6329.15,6177.8,6253.15,17.95,.29,227237132,3486.32,6.62,1.21,2.36
Nifty Realty,07-05-2025,846.5,866.85,842.1,865.15,9.55,1.12,8802116,958.63,42.6,5,.43
Nifty India Consumption,07-05-2025,11299.05,11433.9,11298.65,11408.7,-6.15,-.05,100693389,10412.68,43.24,8.9,1
Nifty Commodities,07-05-2025,8346.9,8507.9,8345.5,8482.9,29.4,.35,199623789,8274.98,18.28,2.25,2.12
Nifty Dividend Opportunities 50,07-05-2025,5789.85,5880.3,5788.6,5869.85,17.4,.3,366234620,12686.58,14.68,3.02,3.24
Nifty Infrastructure,07-05-2025,8759.7,8862.45,8758.5,8824.2,4.15,.05,187079639,11399.43,24.26,3.18,1.03
