Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,19-03-2025,22874.95,22940.7,22807.95,22907.6,73.3,.32,323992121,26994.95,20.36,3.41,1.41
Nifty Next 50,19-03-2025,61205.05,62095.2,60989.75,61953.45,982.05,1.61,313449785,12549.8,22.12,3.44,1.31
Nifty 100,19-03-2025,23390.4,23503.25,23321.55,23468.35,127.95,.55,637441906,39544.74,20.65,3.42,1.39
Nifty 200,19-03-2025,12602.3,12700.4,12568.5,12681.65,111.05,.88,1942742700,62106.69,22.11,3.57,1.29
Nifty 500,19-03-2025,20713.25,20895.25,20664,20864.5,207.3,1,2750885277,85448.29,22.92,3.61,1.25
Nifty Midcap 50,19-03-2025,14109.9,14412.25,14087.7,14389.75,348.45,2.48,1066812337,9629.29,39.63,5.21,.74
NIFTY Midcap 100,19-03-2025,49739.35,50899.65,49662.45,50817.1,1300.2,2.63,1305300794,22561.95,34.46,4.67,.81
NIFTY Smallcap 100,19-03-2025,15436.65,15783.2,15417.15,15747.6,372.9,2.43,365047507,14507.7,26.97,3.49,1.25
Nifty50 Dividend Points,19-03-2025,-,-,-,289.38,0.0,-,-,-,-,-,-
Nifty Auto,19-03-2025,21305.55,21398.25,21194.15,21319.5,84.55,.4,37620210,3539.46,20.49,4.37,1.02
Nifty Bank,19-03-2025,49375.4,49807.55,49324.8,49702.6,388.1,.79,137635415,6785.05,13.04,2.19,1
Nifty Energy,19-03-2025,32277.45,32786.25,32216.1,32735.05,569.55,1.77,379842427,8910.57,15.09,2.34,2.46
Nifty Financial Services,19-03-2025,23994,24199.35,23968.45,24140.35,170.65,.71,76648956,9428.38,16.06,2.92,.92
Nifty FMCG,19-03-2025,52612.35,52677.2,52151.9,52184.1,-290.9,-.55,37829574,2717.02,42.53,10.21,2.05
Nifty IT,19-03-2025,36581.65,36581.65,35804.6,36223.5,-395.85,-1.08,36871655,5152.51,27.45,7.49,2.83
Nifty Media,19-03-2025,1485.55,1509.15,1482.5,1496.15,16.0,1.08,48371233,363.4,-,1.16,.85
