Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,01-11-2024,24302.75,24368.25,24280.2,24304.35,99.0,.41,38811387,3348.45,22.68,3.64,1.26
Nifty Next 50,01-11-2024,70320.7,70611.7,70288.85,70400.75,489.0,.7,86583526,2136.06,23.37,3.78,1.51
Nifty 100,01-11-2024,25171,25250.9,25157.6,25184.6,125.1,.5,125394913,5484.51,23.26,3.68,1.26
Nifty 200,01-11-2024,13683.15,13726.8,13676.15,13690.35,72.15,.53,479339708,8202.54,25.16,3.86,1.17
Nifty 500,01-11-2024,22806.95,22881.5,22799.7,22823.55,134.2,.59,604294357,12277.86,26.23,3.97,1.12
Nifty Midcap 50,01-11-2024,15643.2,15685,15632.2,15649.3,109.7,.71,316799296,1296.34,48.75,5.6,.72
NIFTY Midcap 100,01-11-2024,56471.15,56657.05,56415.7,56496.05,383.2,.68,353944795,2718.03,42.53,5.16,.75
NIFTY Smallcap 100,01-11-2024,18764.95,18862.25,18738.85,18794.9,192.3,1.03,66752405,2501.46,35.49,4.24,.95
Nifty50 Dividend Points,01-11-2024,-,-,-,220.94,0.0,-,-,-,-,-,-
Nifty Auto,01-11-2024,23792.7,23869.75,23765.9,23805.6,290.9,1.24,8691645,916.36,23.4,4.88,.92
Nifty Bank,01-11-2024,51550.15,51825.5,51459.4,51673.9,198.55,.39,51350377,1023.61,14.2,2.32,.96
Nifty Energy,01-11-2024,39535.45,39702.85,39524.85,39635.65,333.7,.85,20875718,943.85,15.7,2.24,2.44
Nifty Financial Services,01-11-2024,23920.95,24019.45,23878.15,23947.6,61.05,.26,7264539,813.71,16.74,2.89,.9
Nifty FMCG,01-11-2024,59542.25,59620.4,59328.7,59433.2,230.2,.39,3402512,282.64,47.17,11.57,1.74
Nifty IT,01-11-2024,40568.65,40646.7,40366.5,40433.65,26.1,.06,2184607,360.57,32.01,8.32,2.1
Nifty Media,01-11-2024,2029.7,2038.25,2020.8,2027.25,8.25,.41,5818974,81.94,-,2.37,.39
Nifty Metal,01-11-2024,9376.8,9414.7,9371.75,9390.3,63.45,.68,16513870,484.68,32.3,2.69,2.25
Nifty MNC,01-11-2024,29429.2,29459.25,29305.05,29341.8,106.65,.36,3650448,434.28,43.98,9.35,1.81
Nifty Pharma,01-11-2024,22886.45,22894.55,22724.3,22807.15,71.6,.31,3063084,350.89,37.46,5.53,.59
Nifty PSU Bank,01-11-2024,6759.6,6798.7,6752.55,6778.55,53.2,.79,44820516,566.52,7.86,1.32,2.19
Nifty Realty,01-11-2024,1009.6,1014.7,1004.2,1009.1,9.55,.96,1314067,162.79,48.01,5.74,.38
Nifty India Consumption,01-11-2024,11565.55,11603.35,11555.85,11569.2,88.4,.77,23391845,1616.15,47.42,9.07,.92
Nifty Commodities,01-11-2024,8941.2,8971.15,8938.05,8958.4,70.55,.79,38455479,1359.06,21.18,2.39,2.17
Nifty Dividend Opportunities 50,01-11-2024,6471.75,6482.05,6454.5,6462.45,28.4,.44,73143586,2419.88,18.63,3.45,2.69
Nifty Infrastructure,01-11-2024,8858.3,8888.55,8854.35,8869.15,45.75,.52,26364356,1307.8,25.06,3.11,1.23
Nifty PSE,01-11-2024,10246.1,10288.35,10237.65,10266.65,91.4,.9,48989433,1229.9,13.17,2.28,3.26
Nifty Services Sector,01-11-2024,31640.5,31752,31610.65,31657.1,110.1,.35,35323972,1911.7,21.83,3.67,1.2
Nifty50 Shariah,01-11-2024,-,-,-,5177.14,16.28,.32,9355178,804.76,27.49,6.1,1.9
Nifty500 Shariah,01-11-2024,-,-,-,7634.62,42.33,.56,68097635,3328.8,34.09,6.04,1.32
Nifty Low Volatility 50,01-11-2024,-,-,-,24420.41,73.35,.3,13112543,1938.1,35.2,5.68,1
Nifty Alpha 50,01-11-2024,56491.2,56815.7,56391.5,56570.55,420.35,.75,71677847,2436.82,39.78,6.28,.71
Nifty High Beta 50,01-11-2024,-,-,-,3783.77,46.25,1.24,371147538,2781.98,21.2,2.25,1.37
Nifty100 Equal Weight,01-11-2024,32597.8,32690.8,32567.8,32603.95,203.9,.63,125394913,5484.51,23.99,3.76,1.27
Nifty100 Liquid 15,01-11-2024,6523.35,6540.45,6510.5,6521.85,31.75,.49,17353820,1293.08,19.7,3.03,1.12
Nifty CPSE,01-11-2024,6651.5,6682.5,6641.2,6666.55,67.4,1.02,25120575,636.94,13.47,2.51,3.11
Nifty50 Value 20,01-11-2024,13684.3,13696.75,13642.4,13657.9,32.65,.24,21908729,1275.06,20.01,3.61,2.14
