Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,22-07-2026,24150.45,24166.3,23961.4,23996.25,-191.45,-.79,304745142,25211.83,20.48,2.99,1.2
Nifty Next 50,22-07-2026,72860.1,72862.75,72196.7,72296.65,-480.45,-.66,212597740,10420.07,18.75,3.41,1.24
Nifty 100,22-07-2026,25237.05,25247.15,25038.15,25069.65,-193.8,-.77,517342882,35631.9,20.14,3.06,1.21
Nifty 200,22-07-2026,13998.1,14000.5,13876.85,13894.15,-116.6,-.83,1445992329,56709.5,21.52,3.29,1.08
Nifty 500,22-07-2026,23334.3,23335.6,23118.05,23145.05,-207.1,-.89,2285517505,82567.6,22.63,3.36,1.03
Nifty Midcap 50,22-07-2026,18073.7,18073.8,17855.65,17884.15,-207.05,-1.14,366741211,10464.52,33.05,4.69,.59
NIFTY Midcap 100,22-07-2026,62966.3,62968.1,62196.05,62300.6,-687.0,-1.09,928649447,21077.6,29.69,4.69,.59
NIFTY Smallcap 100,22-07-2026,19418.5,19422.15,19112.1,19129.25,-298.8,-1.54,473219863,15751.49,32.37,3.57,.6
Nifty50 Dividend Points,22-07-2026,-,-,-,141.1,0.0,-,-,-,-,-,-
Nifty Auto,22-07-2026,27348.7,27549.35,27280.05,27329.65,49.05,.18,49504490,5957.84,31.53,4.29,1.13
Nifty Bank,22-07-2026,57768.4,57824,56970.6,57126.8,-708.55,-1.23,308515444,7728.65,13.76,1.77,.8
Nifty Energy,22-07-2026,39637.35,39700.2,39376.75,39435.65,-151.6,-.38,296677089,8310.41,14.41,2.32,1.92
Nifty Financial Services,22-07-2026,26496.55,26511.45,26127.8,26188.85,-342.8,-1.29,106255381,8995.04,16.36,2.52,.99
Nifty FMCG,22-07-2026,48900.4,49362.7,48643.1,49233.8,316.6,.65,38126862,2762.65,33.87,8.27,.97
Nifty IT,22-07-2026,28881.95,28913.35,28502.95,28549.85,-434.55,-1.5,19901034,2637.68,18.4,5.05,2.91
Nifty Media,22-07-2026,1538.4,1539.3,1494.45,1496.2,-41.2,-2.68,21953318,406.52,38.09,1.58,1.17
Nifty Metal,22-07-2026,12655.6,12684.2,12540.85,12562.85,-60.45,-.48,68281432,2683.16,16.42,2.63,1.81
Nifty MNC,22-07-2026,32731.7,32833.1,32530.35,32694.35,-1.3,0,33538396,4255.16,36.15,7.44,1.56
Nifty Pharma,22-07-2026,25935.45,25935.45,25545.6,25752.25,-340.6,-1.31,31506520,3585,40.09,4.99,.62
Nifty PSU Bank,22-07-2026,8532.1,8532.1,8351.15,8381.8,-157.15,-1.84,107150587,2370.57,7.69,1.16,1.03
Nifty Realty,22-07-2026,925.65,927.85,899.15,903.0,-24.35,-2.63,16933277,1538.26,39.34,4.09,.33
Nifty India Consumption,22-07-2026,11802.2,11824.1,11755.4,11793.25,-6.55,-.06,175742372,14548.28,39.32,7.15,.68
Nifty Commodities,22-07-2026,9971.3,9972.85,9879.8,9899.95,-71.75,-.72,180068393,8320.94,14.3,2.14,1.8
Nifty Dividend Opportunities 50,22-07-2026,5852.9,5855.05,5807.65,5825.25,-30.7,-.52,343678410,13841.25,12.9,2.53,2.4
Nifty Infrastructure,22-07-2026,9428.2,9437.6,9354.35,9369.95,-80.6,-.85,180474259,9069.49,21.53,2.85,.96
Nifty PSE,22-07-2026,10032.55,10043.5,9985.15,10021.45,-23.15,-.23,121029485,3574.35,10.17,2.01,2.82
Nifty Services Sector,22-07-2026,31062.55,31070.95,30730.85,30793.6,-327.65,-1.05,220719392,15815.11,19.33,2.97,1.23
Nifty50 Shariah,22-07-2026,4245.3,4248.8,4220.55,4232.25,-26.3,-.62,53914317,5560.09,23.28,3.94,1.85
Nifty500 Shariah,22-07-2026,6947.95,6950.5,6886.2,6899.25,-54.65,-.79,493861809,23405.14,28.37,4.54,1.22
Nifty Low Volatility 50,22-07-2026,24657.3,24660,24491.35,24615.2,-80.35,-.33,162120437,19842,26.53,4.42,1.29
Nifty Alpha 50,22-07-2026,54541.55,54655.05,53905.3,53981.8,-447.4,-.82,581305833,14225.45,24.46,4.97,.79
Nifty High Beta 50,22-07-2026,4449.7,4457.3,4378.85,4387.85,-69.15,-1.55,796169938,18351.91,20.47,3.56,.87
Nifty100 Equal Weight,22-07-2026,34744.75,34750.05,34479.3,34528.2,-232.1,-.67,517342882,35631.9,20.62,3.34,1.28
Nifty100 Liquid 15,22-07-2026,7512.35,7521.7,7431.7,7452.55,-72.8,-.97,143291251,10170.16,24.72,3,.84
Nifty CPSE,22-07-2026,6678.55,6693.55,6650.7,6686.7,4.1,.06,61101136,1682,12.74,2.15,2.78
Nifty50 Value 20,22-07-2026,11965.2,11968.15,11830.35,11854.3,-121.3,-1.01,162288627,11082.88,14.62,2.05,1.73
Nifty Midcap Liquid 15,22-07-2026,16758.9,16771.5,16519.1,16559.9,-196.6,-1.17,258134420,4582.99,39.25,5.22,.51
Nifty Shariah 25,22-07-2026,7961.8,7966.25,7909.85,7929.2,-36.7,-.46,65328492,6719.48,26.37,4.72,1.79
India VIX,22-07-2026,12.6,13.425,11.725,13.29,0.69,5.5,-,-,-,-,-
Nifty Growth Sectors 15,22-07-2026,11132.15,11167.65,11096.3,11118.05,-41.4,-.37,28525303,6660.09,27.87,6.41,1.51
Nifty50 TR 1x Inverse,22-07-2026,178.35,179.75,178.25,179.5,1.45,.81,-,-,-,-,-
Nifty50 TR 2x Leverage,22-07-2026,18259.15,18280.65,17973.05,18025.6,-292.6,-1.6,-,-,-,-,-
Nifty50 PR 1x Inverse,22-07-2026,219.35,221.05,219.2,220.7,1.75,.8,-,-,-,-,-
Nifty50 PR 2x Leverage,22-07-2026,12030.95,12045.1,11842.45,11877.05,-192.8,-1.6,-,-,-,-,-
NIFTY100 Quality 30,22-07-2026,5559.4,5570,5529.35,5557.8,0.15,0,73450531,9087.55,27.19,6.93,1.73
Nifty REITs & Realty,22-07-2026,2012.7,2012.9,1950.05,1953.45,-19.0,-.96,17950184,1564.93,53.05,2.66,3.19
Nifty Construction,22-07-2026,-,-,-,12206.07,-174.31,-1.41,42128724,996,19.75,2.76,.89
Nifty Hospitals,22-07-2026,-,-,-,4591.93,-44.44,-.96,5411718,642.47,70.67,10.36,.19
Nifty Housing Finance,22-07-2026,-,-,-,771.89,-15.11,-1.92,13777962,451.42,34.88,1.62,.76
Nifty Insurance,22-07-2026,-,-,-,1876.73,-24.87,-1.31,12727376,750.98,33.83,7.72,.51
Nifty Power,22-07-2026,-,-,-,9161.48,-54.96,-.6,157220015,3060.06,21.28,2.73,1.47
