Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,03-06-2026,23415.95,23459.65,23151.5,23405.6,-77.95,-.33,450089851,36726.56,20.2,3.14,1.23
Nifty Next 50,03-06-2026,70137.85,70137.85,69130.65,69856.4,-259.4,-.37,257303315,12505.54,18.93,3.68,1.43
Nifty 100,03-06-2026,24435.5,24467.05,24146.3,24408.3,-83.0,-.34,707393166,49232.1,19.95,3.23,1.27
Nifty 200,03-06-2026,13551.65,13562.9,13379.45,13528.85,-48.15,-.35,2604443306,73985.4,21.28,3.45,1.15
Nifty 500,03-06-2026,22488.15,22505,22202.6,22451.85,-69.25,-.31,4103988431,104476.23,22.28,3.5,1.09
Nifty Midcap 50,03-06-2026,17274.1,17280.15,16975.1,17190.5,-96.8,-.56,610053588,14608.46,32.08,4.68,.61
NIFTY Midcap 100,03-06-2026,60929.1,60964.8,59938.8,60687.2,-254.8,-.42,1897050140,24753.3,29.12,4.75,.66
NIFTY Smallcap 100,03-06-2026,18078.65,18094.5,17781.35,18032.05,-20.25,-.11,878803793,15856.05,30.51,3.5,.65
Nifty50 Dividend Points,03-06-2026,-,-,-,42.9,0.0,-,-,-,-,-,-
Nifty Auto,03-06-2026,26069.2,26215.3,25881.6,26092.8,13.35,.05,91106542,4987.97,30.1,4.47,1.37
Nifty Bank,03-06-2026,53541.1,54299.35,53027.15,54185.95,471.3,.88,339085249,11264.39,13.68,1.79,1.11
Nifty Energy,03-06-2026,40233.7,40322.7,39853.05,40196.85,7.2,.02,716674465,13666.51,14.96,2.49,1.79
Nifty Financial Services,03-06-2026,24794.55,25023.7,24530.8,24955.7,94.45,.38,159275082,14289.72,16.06,2.61,.88
Nifty FMCG,03-06-2026,48617.3,48617.3,47922.8,48123.95,-488.85,-1.01,52514699,2868.41,33.11,8.33,.96
Nifty IT,03-06-2026,30563.2,30567,29301,29384.45,-1732.1,-5.57,112281291,10099.58,20,5.36,3.32
Nifty Media,03-06-2026,1427.9,1428.65,1394.65,1420.8,-8.45,-.59,34543255,377.3,33.72,1.5,1.23
