Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,09-09-2024,24823.4,24957.5,24753.15,24936.4,84.25,.34,254367252,25180.28,23.19,4.21,1.22
Nifty Next 50,09-09-2024,74350.4,74701.05,73570.8,74572.9,110.9,.15,354583888,15134.3,26.54,5.08,1.13
Nifty 100,09-09-2024,25898.9,26035.4,25786.3,26011.25,82.7,.32,608951140,40314.58,24.2,4.37,1.17
Nifty 200,09-09-2024,14092.35,14153.15,14015.55,14139.0,31.6,.22,1821871781,59868.59,26.08,4.48,1.09
Nifty 500,09-09-2024,23452.85,23526.55,23294.45,23502.15,24.45,.1,2364876855,80491.4,26.93,4.56,1.05
Nifty Midcap 50,09-09-2024,16392.6,16396.7,16240.2,16328.9,-85.05,-.52,1028945065,9824.39,46.98,5.63,.71
NIFTY Midcap 100,09-09-2024,58463.1,58481.55,57791.2,58347.4,-154.55,-.26,1212920641,19554.01,43.55,5.12,.67
NIFTY Smallcap 100,09-09-2024,19237.9,19243.25,18897.3,19097.4,-178.65,-.93,301432144,9152.57,29.95,4.43,.81
Nifty50 Dividend Points,09-09-2024,-,-,-,194.25,0.0,-,-,-,-,-,-
Nifty Auto,09-09-2024,25499.6,25523.6,25259.25,25495.25,-31.9,-.12,32983818,3392.34,25.06,5.8,.86
Nifty Bank,09-09-2024,50549.25,51192.75,50369.4,51117.8,540.95,1.07,172392082,8680.31,14.84,2.84,.92
Nifty Energy,09-09-2024,42122.5,42146.75,41570.5,41926.75,-285.7,-.68,110306622,5060.89,15.48,2.67,2.32
Nifty Financial Services,09-09-2024,23524.05,23735.25,23441.55,23722.15,192.4,.82,115810933,11896.11,16.9,3.46,.91
Nifty FMCG,09-09-2024,63275.65,64540.3,63169.45,64465.85,1290.15,2.04,38045847,4064.5,50.65,12.54,1.66
Nifty IT,09-09-2024,42104.05,42431.65,41809.65,41919.05,-309.85,-.73,18575937,3558.74,34.26,8.72,1.86
Nifty Media,09-09-2024,2060.8,2061.7,2021.9,2052.2,-7.7,-.37,45710124,404.25,-,2.17,.39
Nifty Metal,09-09-2024,9136.1,9137.55,8993.35,9099.0,-62.15,-.68,101128358,3194.56,30.28,2.79,1.68
Nifty MNC,09-09-2024,30733.1,30907.85,30507.75,30879.8,171.5,.56,32717688,4729.72,46.66,10.62,1.42
Nifty Pharma,09-09-2024,23019,23100.85,22884.55,23009.4,-34.0,-.15,25519933,2966.13,38.42,6.15,.59
Nifty PSU Bank,09-09-2024,6655.55,6667.35,6542.45,6641.95,-13.1,-.2,156166561,3227.94,8.11,1.29,2.22
Nifty Realty,09-09-2024,1030.95,1038,1022.25,1029.65,-2.45,-.24,7524190,1059.26,55.98,6.11,.39
Nifty India Consumption,09-09-2024,12053.25,12184.9,12008.85,12174.45,109.95,.91,121583999,10246.76,53.29,9.85,.93
Nifty Commodities,09-09-2024,9273.4,9276.8,9149.6,9249.75,-42.2,-.45,187380166,8553.87,19.83,2.71,1.85
Nifty Dividend Opportunities 50,09-09-2024,6755.65,6762.6,6707.75,6752.1,-11.6,-.17,468194403,18668.21,19.29,3.85,2.41
Nifty Infrastructure,09-09-2024,9159.15,9167.1,9091.85,9154.6,-29.3,-.32,150048278,9128.54,24.28,3.57,1.21
Nifty PSE,09-09-2024,11008.7,11017.6,10782.85,10895.15,-160.05,-1.45,259969101,9068.57,12.73,2.78,2.98
Nifty Services Sector,09-09-2024,31660,31889.35,31593.6,31856.8,138.1,.44,219930546,17268.2,22.52,4.35,1.15
Nifty50 Shariah,09-09-2024,-,-,-,5562.04,3.25,.06,57749357,6124.85,29.48,7.04,1.74
Nifty500 Shariah,09-09-2024,-,-,-,8022.75,-12.97,-.16,400794961,27500.37,37.29,7.18,1.1
Nifty Low Volatility 50,09-09-2024,-,-,-,25707.95,93.63,.37,180172497,21181.65,33.9,5.93,1.02
Nifty Alpha 50,09-09-2024,58724.45,58734.3,57722.95,58408.4,-415.85,-.71,464799135,14262.51,30.36,5.29,.69
Nifty High Beta 50,09-09-2024,-,-,-,4014.82,-24.55,-.61,1225181653,14821.43,20.37,2.15,1.34
Nifty100 Equal Weight,09-09-2024,34190.1,34331.5,33930.9,34292.1,64.0,.19,608951140,40314.58,26.39,4.69,1.12
Nifty100 Liquid 15,09-09-2024,6779.25,6796.5,6733.6,6789.9,4.2,.06,96549888,9368.35,21.01,3.4,.87
Nifty CPSE,09-09-2024,6977.35,6987.3,6836.8,6920.3,-87.4,-1.25,164559139,4771.65,14.16,2.89,2.85
Nifty50 Value 20,09-09-2024,14012.35,14091,13972.35,14069.25,25.6,.18,177787862,11027.26,20.86,4.01,2.01
Nifty Midcap Liquid 15,09-09-2024,13954.55,13997.05,13913.4,13944.45,-58.7,-.42,81062736,3270.22,39.74,4.8,.63
Nifty Shariah 25,09-09-2024,-,-,-,9224.56,1.59,.02,106250775,8420.75,30.38,6.82,1.66
