Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,25-08-2025,24949.15,25021.55,24894.35,24967.75,97.65,.39,213032133,19871.25,21.93,3.34,1.34
Nifty Next 50,25-08-2025,67834.1,67893.2,67604.85,67711.35,171.25,.25,139510516,8148.99,20.97,3.59,1.37
Nifty 100,25-08-2025,25581.8,25643.15,25522.3,25589.7,94.1,.37,352542649,28020.23,21.76,3.38,1.34
Nifty 200,25-08-2025,13923.25,13953.55,13892.8,13920.85,45.45,.33,2361910517,44435.62,22.96,3.51,1.27
Nifty 500,25-08-2025,23069.3,23106.9,23022.1,23052.0,60.7,.26,2745502008,62192.41,24.11,3.6,1.18
Nifty Midcap 50,25-08-2025,16364.35,16406.45,16322.95,16332.7,25.85,.16,1519357043,8774.74,36.71,4.81,.82
NIFTY Midcap 100,25-08-2025,57847.45,57955.35,57667.35,57701.5,71.75,.12,2009367868,16415.38,31.44,4.31,.91
NIFTY Smallcap 100,25-08-2025,17976.4,18021.35,17898.9,17911.55,-7.95,-.04,178338705,8434.57,32.04,3.93,.78
Nifty50 Dividend Points,25-08-2025,-,-,-,206.33,0.0,-,-,-,-,-,-
Nifty Auto,25-08-2025,25458.65,25469.7,25244.65,25423.4,93.95,.37,31556574,3745.16,26.1,4.57,1.17
Nifty Bank,25-08-2025,55147.75,55306,55048.4,55139.3,-10.1,-.02,79872789,4868.15,15.02,2.05,1.08
Nifty Energy,25-08-2025,34576.95,34611.75,34441.2,34494.35,-13.25,-.04,188296748,4449.34,15.07,2.31,2.27
Nifty Financial Services,25-08-2025,26321.35,26378.95,26260.95,26306.9,-10.15,-.04,63918669,6617.47,17.21,2.72,1.02
Nifty FMCG,25-08-2025,55879.4,55894.05,55541,55681.65,-55.8,-.1,29766798,2173.11,41.74,10.58,2.04
Nifty IT,25-08-2025,35795.5,36445.3,35795.5,36280.05,839.2,2.37,39055932,5136.1,26.2,6.98,2.98
