Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,16-06-2026,23923.9,24002.6,23888.2,23989.15,135.25,.57,327307262,27953.23,20.69,3.16,1.2
Nifty Next 50,16-06-2026,71840.65,71868.6,71387.75,71798.65,113.4,.16,529711361,10932.46,19.42,3.62,1.27
Nifty 100,16-06-2026,24977.35,25044.95,24932.7,25029.9,122.05,.49,857018623,38885.69,20.44,3.24,1.21
Nifty 200,16-06-2026,13830.1,13861.85,13795.1,13854.3,65.4,.47,2285068677,61045.58,21.78,3.46,1.1
Nifty 500,16-06-2026,22962.45,23009.4,22902.35,22997.25,105.95,.46,3574987177,91568.44,22.8,3.51,1.04
Nifty Midcap 50,16-06-2026,17570.75,17615.95,17483.7,17607.15,105.25,.6,734488909,13706.88,32.86,4.78,.59
NIFTY Midcap 100,16-06-2026,61783,61838,61408.15,61802.05,252.4,.41,1428050054,22159.89,29.65,4.82,.63
NIFTY Smallcap 100,16-06-2026,18468.7,18520.2,18384.85,18477.75,77.75,.42,698784376,16319.86,31.27,3.6,.63
Nifty50 Dividend Points,16-06-2026,-,-,-,62.14,0.0,-,-,-,-,-,-
Nifty Auto,16-06-2026,27133.55,27133.55,26850.95,26891.55,-85.95,-.32,58206713,4060.52,31.02,4.61,1.23
Nifty Bank,16-06-2026,57320.1,57399.7,57076.25,57297.15,98.35,.17,375449405,8421.31,14.41,1.86,.8
Nifty Energy,16-06-2026,39669.45,39980.95,39520.2,39915.4,421.45,1.07,647260493,11453.97,14.86,2.43,1.86
Nifty Financial Services,16-06-2026,26325.65,26460.1,26306.75,26442.3,167.5,.64,119474965,10998.16,17.02,2.76,.82
Nifty FMCG,16-06-2026,49158.6,49685.55,49142.85,49642.4,599.0,1.22,31501616,2282.6,34.16,8.58,.94
Nifty IT,16-06-2026,28237.05,28663.85,28124.3,28568.1,500.25,1.78,41726573,4846.02,19.33,5.24,3.16
Nifty Media,16-06-2026,1499.05,1515.2,1489.8,1506.3,20.8,1.4,76028236,861,35.75,1.59,1.16
Nifty Metal,16-06-2026,12984.5,12984.5,12783.7,12881.5,-202.35,-1.55,453062673,6152.07,19.14,3.17,1.64
Nifty MNC,16-06-2026,32394.65,32538.45,32346.2,32442.3,45.7,.14,388047704,5687.52,39.77,8.67,1.43
Nifty Pharma,16-06-2026,24272.2,24306.85,24020.55,24157.85,-62.25,-.26,16542156,2251.21,36.92,5.07,.75
Nifty PSU Bank,16-06-2026,8617.15,8635.15,8494.75,8563.2,-18.1,-.21,99326315,2102.41,8.2,1.21,1.4
Nifty Realty,16-06-2026,805.5,819.5,801,818.1,18.05,2.26,13267876,1290.09,35.88,3.87,.36
Nifty India Consumption,16-06-2026,11462.95,11490.95,11434.7,11485.85,62.95,.55,110469490,10775.79,38.26,7.62,.78
Nifty Commodities,16-06-2026,10019,10023.15,9953.3,10008.95,-13.1,-.13,560625126,11257.23,15.1,2.32,1.7
Nifty Dividend Opportunities 50,16-06-2026,5855.95,5878.3,5835.85,5874.8,30.55,.52,741268805,15889,13.45,2.65,2.53
Nifty Infrastructure,16-06-2026,9410.4,9438.35,9387.05,9426.7,56.0,.6,469461967,12719.36,21.41,3,1.07
Nifty PSE,16-06-2026,9989.6,10024,9962.05,10017.35,63.45,.64,169042290,4282.43,10.19,2,2.8
Nifty Services Sector,16-06-2026,30445.55,30585.3,30419.35,30568.45,206.1,.68,213920740,17744.87,19.62,3.17,1.24
Nifty50 Shariah,16-06-2026,4232.95,4260.8,4221.75,4251.5,25.7,.61,71448457,7125.44,23.61,4.03,1.85
Nifty500 Shariah,16-06-2026,6881.9,6903.8,6862.05,6898.6,37.6,.55,768890362,30439.13,28.45,4.69,1.23
Nifty Low Volatility 50,16-06-2026,24212.65,24286.6,24183,24271.95,136.95,.57,182275879,21130.86,28.31,4.77,1.22
