Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,01-08-2025,24734.9,24784.15,24535.05,24565.35,-203.0,-.82,263357194,24972.45,21.7,3.35,1.41
Nifty Next 50,01-08-2025,67119.25,67195.5,66068.45,66192.8,-903.35,-1.35,190915002,10552.6,21.35,3.7,1.4
Nifty 100,01-08-2025,25353.55,25385.05,25120.3,25149.6,-230.9,-.91,454272196,35525.05,21.64,3.41,1.41
Nifty 200,01-08-2025,13802.65,13813.3,13661.65,13678.5,-135.5,-.98,1603179583,51334.09,22.85,3.55,1.33
Nifty 500,01-08-2025,22901.6,22917.85,22646.75,22673.65,-241.3,-1.05,2220917486,76532.28,24,3.65,1.23
Nifty Midcap 50,01-08-2025,16210.85,16222.2,15937.8,15963.15,-249.3,-1.54,690692398,7811.86,37.39,5.06,.85
NIFTY Midcap 100,01-08-2025,57420.6,57515.75,56548.25,56637.15,-763.4,-1.33,1148907387,15809.04,31.54,4.49,.92
NIFTY Smallcap 100,01-08-2025,17944.3,17967.5,17641.4,17668.2,-298.65,-1.66,290194056,13040.83,31.07,4.02,.74
Nifty50 Dividend Points,01-08-2025,-,-,-,170.49,0.0,-,-,-,-,-,-
Nifty Auto,01-08-2025,23684.85,23737.2,23378.9,23410.95,-244.9,-1.04,44729786,5276.9,24.16,4.31,1.42
Nifty Bank,01-08-2025,55897.15,56097.6,55562.1,55617.6,-344.35,-.62,98888023,5412.38,15.19,2.15,1.05
Nifty Energy,01-08-2025,35183.3,35283.2,34826.3,34889.0,-227.15,-.65,493454516,8969.44,15.41,2.45,2.3
Nifty Financial Services,01-08-2025,26619.4,26732.35,26461.05,26492.5,-157.45,-.59,87165727,7581.64,17.48,2.76,.98
Nifty FMCG,01-08-2025,55982,57032.9,55974.8,56197.05,384.9,.69,44302091,4446.16,42.42,10.73,2.03
Nifty IT,01-08-2025,35118.6,35166.4,34586.9,34649.6,-652.0,-1.85,24469783,3416.21,25.02,6.71,3.14
Nifty Media,01-08-2025,1627.1,1649.2,1611.3,1616.8,-9.55,-.59,91267302,653.15,178.92,1.91,.83
Nifty Metal,01-08-2025,9281.8,9285.4,9086.35,9102.35,-183.1,-1.97,75668134,2194.78,17.72,2.54,2.14
Nifty MNC,01-08-2025,28790.7,29082.55,28638.85,28684.25,-62.6,-.22,34886301,4581.45,33.9,8.1,1.96
Nifty Pharma,01-08-2025,22696.25,22705.95,21972.65,22011.7,-759.35,-3.33,29278034,4308.81,31.24,4.83,.85
Nifty PSU Bank,01-08-2025,6848.15,6857.6,6761,6773.35,-77.6,-1.13,88703807,2108.79,7.03,1.1,2.78
Nifty Realty,01-08-2025,912.25,918,893.45,896.15,-16.2,-1.78,7807407,911.12,43.82,4.45,.29
Nifty India Consumption,01-08-2025,11752,11836.25,11682.05,11697.15,-41.95,-.36,84147717,11543.75,40.93,8.04,1.23
Nifty Commodities,01-08-2025,8738.35,8747.6,8604.6,8619.3,-125.6,-1.44,162695477,7389.81,17.27,2.19,2
Nifty Dividend Opportunities 50,01-08-2025,5861.3,5885.6,5807.2,5815.05,-53.95,-.92,282489707,11773.67,14.38,2.84,3.34
Nifty Infrastructure,01-08-2025,9057.25,9066,8956.85,8969.65,-96.55,-1.06,125557040,7689.23,22.49,3.07,1.16
Nifty PSE,01-08-2025,9670.75,9675,9518.3,9537.75,-144.95,-1.5,135753700,3720.93,12.17,2.13,3.1
Nifty Services Sector,01-08-2025,32684.35,32741.15,32394,32429.45,-309.75,-.95,150617884,12369.13,20.93,3.41,1.38
Nifty50 Shariah,01-08-2025,4587.9,4605.05,4536.9,4543.15,-60.55,-1.32,78050028,9743.87,23,4.99,2.48
Nifty500 Shariah,01-08-2025,7036.4,7053.6,6946.85,6956.3,-85.75,-1.22,669665334,30188.24,28.25,5.07,1.59
Nifty Low Volatility 50,01-08-2025,24766.9,24844.75,24509.9,24541.15,-255.95,-1.03,125856400,18166.67,33.47,5.39,1.3
Nifty Alpha 50,01-08-2025,52112.8,52184.95,51391.45,51480.35,-690.65,-1.32,437618911,19083.3,45.65,7.47,.36
Nifty High Beta 50,01-08-2025,3652.25,3655.35,3582.45,3590.1,-60.0,-1.64,795341004,11169.58,15.76,2.32,1.6
Nifty100 Equal Weight,01-08-2025,32313.75,32332.05,31881.4,31932.8,-380.6,-1.18,454272196,35525.05,22.76,3.51,1.4
Nifty100 Liquid 15,01-08-2025,6866.95,6879.55,6802.2,6811.8,-53.9,-.79,123935861,9371.82,19.54,2.86,1.22
Nifty CPSE,01-08-2025,6372.75,6383.2,6303.9,6316.3,-66.7,-1.04,70366876,1953.17,13.2,2.25,3.3
Nifty50 Value 20,01-08-2025,12480.35,12487.7,12363.3,12378.05,-139.85,-1.12,121634800,9172.53,16.46,3.05,2.55
Nifty Midcap Liquid 15,01-08-2025,15025.4,15030.3,14758.95,14791.25,-235.3,-1.57,102601762,3636.66,37.07,5.56,.64
Nifty Shariah 25,01-08-2025,8057.3,8126.3,7987.65,7999.85,-66.3,-.82,65479998,7290.03,25.7,5.16,2.27
India VIX,01-08-2025,11.5425,12.11,11.4025,11.98,0.43,3.75,-,-,-,-,-
Nifty Growth Sectors 15,01-08-2025,11470.1,11532.45,11297.6,11313.95,-160.9,-1.4,43999014,8861.33,32.92,6.51,1.75
Nifty50 TR 1x Inverse,01-08-2025,170.05,171.45,169.75,171.25,1.4,.82,-,-,-,-,-
Nifty50 TR 2x Leverage,01-08-2025,20082.3,20162.35,19758,19806.8,-323.15,-1.61,-,-,-,-,-
Nifty50 PR 1x Inverse,01-08-2025,207.2,208.85,206.8,208.6,1.7,.82,-,-,-,-,-
Nifty50 PR 2x Leverage,01-08-2025,13505.05,13558.9,13286.85,13319.65,-224.05,-1.65,-,-,-,-,-
NIFTY100 Quality 30,01-08-2025,5503.2,5535.4,5462.35,5468.65,-37.65,-.68,96221848,11654.24,28.44,6.84,2.18
Nifty MidSmallcap400 Momentum Quality 100,01-08-2025,48587.6,48660.65,47947.55,48024.95,-553.75,-1.14,400510710,12460.88,33.55,7.36,.91
Nifty500 Momentum 50,01-08-2025,51891.25,51987.2,51109.4,51185.35,-762.45,-1.47,72623296,10288.35,40.31,6.84,.37
Nifty200 Value 30,01-08-2025,12797,12806.6,12564.35,12585.05,-229.65,-1.79,241555755,7039.37,9.49,1.43,3.3
Nifty Top 10 Equal Weight,01-08-2025,9441.7,9484.45,9388.1,9400.25,-57.7,-.61,60093820,8280.8,20.69,3.62,1.53
Nifty500 Multicap Momentum Quality 50,01-08-2025,41141.15,41236.9,40663.85,40725.5,-373.05,-.91,351216146,10060.43,39.79,9.88,1.23
Nifty Top 15 Equal Weight,01-08-2025,10096.4,10140.35,10025.15,10038.5,-62.9,-.62,89249644,12708,20.84,3.64,1.54
Nifty Top 20 Equal Weight,01-08-2025,8951.75,8973,8875.6,8887.65,-76.05,-.85,115371414,15959.04,21.96,3.93,1.51
Nifty500 Quality 50,01-08-2025,19140.35,19197.2,18906.3,18937.35,-181.35,-.95,373201798,8266.83,29.39,8.39,1.67
Nifty500 Low Volatility 50,01-08-2025,21391.3,21430.25,21096.85,21128.5,-270.9,-1.27,103069030,9789.53,28.88,4.64,1.17
NIFTY100 ESG,01-08-2025,4880.95,4886.55,4823,4829.35,-55.9,-1.14,374016347,30976.61,22.37,3.81,1.49
NIFTY100 Enhanced ESG,01-08-2025,4917.15,4922.8,4859,4865.35,-55.95,-1.14,344752911,29979.01,22.62,3.89,1.48
NIFTY500 Value 50,01-08-2025,13847.7,13859.05,13604.55,13626.95,-233.65,-1.69,337424414,10241.56,10.49,1.52,3
NIFTY100 Alpha 30,01-08-2025,18146,18150,17905.25,17930.6,-199.85,-1.1,81846128,11998.67,37.99,6.27,.86
