Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,04-06-2025,24560.45,24644.25,24530.45,24620.2,77.7,.32,280862575,21907.07,22.14,3.6,1.18
Nifty Next 50,04-06-2025,66763.9,66909.85,66305.9,66866.6,194.8,.29,316677148,12670.17,21.73,4.18,1.29
Nifty 100,04-06-2025,25183.25,25263.2,25128.45,25240.65,78.6,.31,597539723,34577.24,22.07,3.69,1.2
Nifty 200,04-06-2025,13735.15,13782.75,13695.35,13772.05,52.15,.38,2160160638,62993.58,23.35,3.86,1.13
Nifty 500,04-06-2025,22742.2,22823.95,22667.9,22807.85,96.55,.43,3151469831,94653.79,24.48,3.94,1.07
Nifty Midcap 50,04-06-2025,16090.9,16209.45,15995.85,16195.4,142.85,.89,916379495,12347.36,38.93,5.55,.76
NIFTY Midcap 100,04-06-2025,57655.65,57971.05,57278.25,57924.65,407.55,.71,1562620915,28416.34,32.58,4.97,.81
NIFTY Smallcap 100,04-06-2025,18167.9,18270.4,18030.7,18257.1,142.95,.79,669499534,19066.38,32.12,4.42,.73
Nifty50 Dividend Points,04-06-2025,-,-,-,74.18,0.0,-,-,-,-,-,-
Nifty Auto,04-06-2025,23264.5,23455.05,23250,23332.6,63.9,.27,40034849,3652.71,24.41,4.94,1.04
Nifty Bank,04-06-2025,55650.35,55791,55408.35,55676.85,76.9,.14,151488202,6067.58,14.61,2.33,.68
Nifty Energy,04-06-2025,35650.1,35773.35,35368.85,35734.2,184.6,.52,560170703,8744.15,16.47,2.63,2.19
Nifty Financial Services,04-06-2025,26254.05,26322.75,26191.15,26264.55,9.6,.04,74934861,7865.73,17.35,2.97,.55
Nifty FMCG,04-06-2025,55542.95,55678.65,55279.5,55530.55,69.75,.13,32476047,2990.96,42.12,10.63,1.99
Nifty IT,04-06-2025,36831.3,37088.5,36762.8,36938.1,123.2,.33,20108609,3228.51,27.6,7.59,2.76
Nifty Media,04-06-2025,1738.15,1750.65,1725.15,1729.3,3.2,.19,21830642,759.52,575.53,1.4,.82
Nifty Metal,04-06-2025,9129.45,9204,9064.65,9177.4,55.1,.6,86129978,2508.36,18.72,2.66,1.94
Nifty MNC,04-06-2025,28235.75,28367.5,28179,28322.2,143.85,.51,26413236,4226.99,34.29,9.15,1.67
Nifty Pharma,04-06-2025,21338.7,21461.35,21311.7,21371.7,17.5,.08,14924203,2394.61,30.56,5.24,.65
Nifty PSU Bank,04-06-2025,7119.95,7144,7027.85,7100.85,16.8,.24,179181774,2572.5,7.2,1.3,2.18
Nifty Realty,04-06-2025,988.05,988.55,969.65,976.0,-6.9,-.7,10246758,1227.47,48.53,5.64,.37
Nifty India Consumption,04-06-2025,11389.2,11437.95,11377.95,11425.15,44.5,.39,127508577,9686.16,40.22,8.91,1
Nifty Commodities,04-06-2025,8521.3,8573.8,8476.05,8565.65,58.6,.69,152518192,7253.6,17.83,2.28,2.01
Nifty Dividend Opportunities 50,04-06-2025,5972.1,5979.1,5945.05,5969.75,6.9,.12,358866048,12429.15,14.78,2.99,3.17
Nifty Infrastructure,04-06-2025,8937.2,8977.2,8906.5,8968.2,57.95,.65,138078013,8767.08,23.47,3.23,1.14
