Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,20-10-2025,25824.6,25926.2,25788.5,25843.15,133.3,.52,301133193,29637.12,22.72,3.53,1.3
Nifty Next 50,20-10-2025,69641.95,69715.8,69385.75,69450.35,94.3,.14,280880229,8873.62,21.1,3.62,1.32
Nifty 100,20-10-2025,26445.8,26536.95,26400.55,26449.75,119.95,.46,582013422,38510.74,22.44,3.55,1.31
Nifty 200,20-10-2025,14367.55,14418.1,14345.95,14377.25,72.65,.51,1687363483,55961.14,23.95,3.65,1.22
Nifty 500,20-10-2025,23699.35,23766.55,23654.75,23716.1,118.05,.5,2366392268,78266.71,24.74,3.69,1.15
Nifty Midcap 50,20-10-2025,16747.2,16858.7,16743.25,16812.6,143.85,.86,472254506,11547.98,35.34,4.4,.83
NIFTY Midcap 100,20-10-2025,59161.15,59465.25,59123.2,59344.5,442.25,.75,1105350061,17450.4,34.68,4.24,.82
NIFTY Smallcap 100,20-10-2025,18189.85,18223.1,18095.9,18206.15,83.75,.46,218959869,8111.59,31.52,3.93,.68
Nifty50 Dividend Points,20-10-2025,-,-,-,218.21,0.0,-,-,-,-,-,-
Nifty Auto,20-10-2025,27375.8,27403.9,27165.05,27185.45,-43.15,-.16,31522013,3562.11,28.18,4.91,1.1
Nifty Bank,20-10-2025,57872.85,58261.55,57872.85,58033.2,319.85,.55,341715407,14041.65,16.26,2.18,1.01
Nifty Energy,20-10-2025,35557.05,35677.75,35512.5,35563.95,168.25,.48,309309360,9250.9,15.54,2.32,2.29
Nifty Financial Services,20-10-2025,27584.25,27723.95,27463.05,27505.5,-33.1,-.12,122008939,12254.7,18.07,2.87,.94
Nifty FMCG,20-10-2025,56737.6,57025.65,56533.9,56597.15,-19.25,-.03,26664658,2394.86,41.93,10.2,2.04
Nifty IT,20-10-2025,35109.75,35377.85,35077.85,35292.6,341.9,.98,25620811,3479.22,25.13,6.6,3.26
Nifty Media,20-10-2025,1527.95,1537.7,1516.4,1532.85,13.25,.87,19050454,314.26,48.66,1.58,1.51
Nifty Metal,20-10-2025,10249.95,10253.2,10138.35,10191.85,-7.45,-.07,69500668,2321.74,19.23,2.66,1.71
Nifty MNC,20-10-2025,30308.15,30392.15,30167.9,30180.8,-24.2,-.08,18237824,2744.16,36.3,8.66,1.65
Nifty Pharma,20-10-2025,22346.85,22477.95,22313.5,22439.9,186.15,.84,19931329,2323.99,34.58,4.85,.69
Nifty PSU Bank,20-10-2025,7683,7906.95,7678.2,7857.85,219.1,2.87,295524587,4039.71,8.11,1.28,2.38
Nifty Realty,20-10-2025,938.65,941.3,929.1,938.2,4.45,.48,9185884,959.56,45.79,4.53,.33
Nifty India Consumption,20-10-2025,12675.4,12716.2,12621.8,12639.05,18.25,.14,181950270,11859.24,42.91,8.53,1.05
Nifty Commodities,20-10-2025,9239.15,9263.45,9191.1,9238.65,44.35,.48,238557346,9555.78,17.6,2.21,1.81
Nifty Dividend Opportunities 50,20-10-2025,6055.25,6097.25,6051.75,6079.4,48.95,.81,284903881,11591.98,14.69,2.84,3.17
Nifty Infrastructure,20-10-2025,9405.7,9478.2,9399.15,9461.75,123.2,1.32,155456155,10629.88,22.64,3.07,.97
Nifty PSE,20-10-2025,9936.6,9954.25,9903.35,9922.85,28.3,.29,121428913,3473.37,12.06,2.01,2.93
Nifty Services Sector,20-10-2025,33562.55,33711.8,33480.75,33535.3,73.15,.22,206945255,19386.72,21.63,3.53,1.33
Nifty50 Shariah,20-10-2025,4660.25,4688.05,4652.75,4679.2,39.5,.85,54771603,6488.37,24.28,4.65,2.21
Nifty500 Shariah,20-10-2025,7112.4,7127,7093.3,7116.25,31.8,.45,284404078,22318.34,28.94,4.91,1.45
Nifty Low Volatility 50,20-10-2025,25674.35,25753.3,25624.5,25674.5,93.95,.37,168891465,23317.5,33.59,5.37,1.25
Nifty Alpha 50,20-10-2025,51578.5,51737.05,51464.85,51514.85,176.85,.34,208868909,15609.77,42.56,5.98,.46
Nifty High Beta 50,20-10-2025,3883.75,3901.6,3870.95,3892.25,29.45,.76,985557291,14422.11,21.25,2.7,1.18
Nifty100 Equal Weight,20-10-2025,33894.7,33960.7,33793.1,33877.9,116.5,.35,582013422,38510.74,23.3,3.8,1.3
Nifty100 Liquid 15,20-10-2025,7489.2,7539.5,7480.4,7523.8,91.9,1.24,140822752,11828.57,23.37,3.45,.78
Nifty CPSE,20-10-2025,6576.5,6594.55,6553.55,6573.85,17.85,.27,73502362,1963.2,13.81,2.13,3.2
Nifty50 Value 20,20-10-2025,12972.25,12994,12923.2,12961.85,50.2,.39,139246584,12747.15,16.86,2.91,2.07
Nifty Midcap Liquid 15,20-10-2025,15599.5,15711.75,15583.1,15662.5,133.85,.86,334530107,5405.43,38.17,4.27,.61
Nifty Shariah 25,20-10-2025,8389.35,8422.9,8369.65,8396.3,32.4,.39,43387855,6670.41,30.06,5.31,2.03
