Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,02-09-2025,24653,24756.1,24522.35,24579.6,-45.45,-.18,271558516,22051.8,21.59,3.29,1.36
Nifty Next 50,02-09-2025,66799.15,67222.1,66459.75,67017.75,347.6,.52,147847118,7950.75,20.73,3.55,1.48
Nifty 100,02-09-2025,25263.3,25377.45,25159.9,25215.05,-16.15,-.06,419405634,30002.55,21.44,3.33,1.38
Nifty 200,02-09-2025,13744.95,13806.75,13693.6,13721.95,-1.1,-.01,1999198174,50549.39,22.63,3.45,1.3
Nifty 500,02-09-2025,22758.2,22858.2,22678.45,22724.4,10.85,.05,2719306900,68531.75,23.77,3.54,1.21
Nifty Midcap 50,02-09-2025,16080.5,16144.55,15972.55,16068.9,35.35,.22,554683419,8298.74,36.12,4.7,.83
NIFTY Midcap 100,02-09-2025,57007.05,57260.05,56640.2,56977.4,151.9,.27,1579792540,20546.84,31.05,4.22,.89
NIFTY Smallcap 100,02-09-2025,17571.1,17686.25,17474.35,17591.3,93.2,.53,200258497,8614.74,31.45,3.85,.79
Nifty50 Dividend Points,02-09-2025,-,-,-,206.33,0.0,-,-,-,-,-,-
Nifty Auto,02-09-2025,25710.8,25807.85,25529.9,25584.95,-75.05,-.29,48599838,5405.74,26.26,4.6,1.16
Nifty Bank,02-09-2025,54038.25,54160.95,53578,53661.0,-341.45,-.63,77543435,4545.09,14.62,1.99,1.11
Nifty Energy,02-09-2025,34287.45,34720.4,34248.5,34490.5,335.2,.98,235988792,6354.07,15.07,2.3,2.26
Nifty Financial Services,02-09-2025,25774.95,25830.6,25529.7,25572.95,-170.55,-.66,76117371,6484.6,16.73,2.65,1.03
Nifty FMCG,02-09-2025,56210.2,56882.6,56191.7,56806.6,631.4,1.12,45433443,3480,42.58,10.79,2
Nifty IT,02-09-2025,35767,36061.1,35541.2,35737.9,-2.75,-.01,16855282,2566.68,25.81,6.88,3.03
Nifty Media,02-09-2025,1610.65,1636.95,1606.3,1622.6,15.75,.98,17916818,368.55,163.74,1.95,1.38
Nifty Metal,02-09-2025,9318.9,9432.1,9269.7,9384.35,79.05,.85,122526738,2629.27,17.96,2.47,2.38
Nifty MNC,02-09-2025,29642.8,29878.3,29559.7,29777.55,169.1,.57,32242941,3529.85,34.97,8.22,2.03
Nifty Pharma,02-09-2025,21813.95,21845.05,21676.55,21719.95,-58.9,-.27,17179004,2053.7,31.51,4.68,.72
Nifty PSU Bank,02-09-2025,6835,6904.85,6810.1,6850.1,19.15,.28,74588769,962.02,7.06,1.11,2.75
Nifty Realty,02-09-2025,884.1,895.75,881.05,886.15,6.35,.72,7550205,878.67,42.49,4.15,.32
Nifty India Consumption,02-09-2025,12225.7,12265.6,12176.25,12213.0,4.45,.04,108332296,10740.33,41.71,8.28,1.1
Nifty Commodities,02-09-2025,8709.75,8783.75,8692,8738.35,44.65,.51,148121273,5760.16,16.74,2.1,2.01
Nifty Dividend Opportunities 50,02-09-2025,5891.2,5942.45,5869.45,5908.75,27.15,.46,290814370,9980.87,14.24,2.76,3.25
Nifty Infrastructure,02-09-2025,8957.6,9029.9,8940.5,8963.45,16.45,.18,129213102,7977.08,21.53,2.91,.99
Nifty PSE,02-09-2025,9398.7,9537.25,9375.8,9475.25,108.85,1.16,184575515,4421.62,11.54,1.94,2.91
Nifty Services Sector,02-09-2025,32086.05,32167.8,31866.9,31932.35,-114.55,-.36,175927243,12450.25,20.46,3.33,1.36
Nifty50 Shariah,02-09-2025,4697.8,4727.95,4678.65,4696.35,1.1,.02,44660363,5924.7,23.9,5.02,2.38
Nifty500 Shariah,02-09-2025,7108.05,7144.4,7078.8,7112.1,17.6,.25,426016411,22610.55,28.79,5.07,1.53
Nifty Low Volatility 50,02-09-2025,25036.1,25194.8,24993,25110.4,93.65,.37,136454151,17218.17,33.66,5.39,1.21
Nifty Alpha 50,02-09-2025,50352.1,50601.2,50077.1,50305.7,160.6,.32,219385622,13757.78,43.29,6.96,.36
Nifty High Beta 50,02-09-2025,3534.95,3568.7,3516.4,3542.95,20.0,.57,597085048,8699.04,15.34,2.13,1.7
Nifty100 Equal Weight,02-09-2025,32526.05,32721.85,32414.65,32580.0,108.5,.33,419405634,30002.55,22.72,3.5,1.37
Nifty100 Liquid 15,02-09-2025,6936.85,6985.05,6903.3,6923.9,-2.15,-.03,139002490,8420.8,19.8,2.85,1.11
Nifty CPSE,02-09-2025,6256.65,6354.65,6240.35,6311.65,79.2,1.27,73189423,2173.56,13.27,2.09,3.03
Nifty50 Value 20,02-09-2025,12644.9,12701.2,12586.65,12614.55,-14.5,-.11,104433004,8294.49,16.67,2.94,2.41
Nifty Midcap Liquid 15,02-09-2025,15024.25,15091.9,14906.5,14965.95,-13.25,-.09,120191280,3294.68,36.37,5.38,.61
Nifty Shariah 25,02-09-2025,8357.85,8407.3,8330.85,8361.0,11.2,.13,43433341,5895.92,26.7,5.16,2.17
India VIX,02-09-2025,11.2925,11.7825,10.78,11.4,0.11,.95,-,-,-,-,-
Nifty Growth Sectors 15,02-09-2025,11802.85,11863.9,11754.8,11786.2,-5.55,-.05,24559251,5340.91,33.94,6.71,1.63
Nifty50 TR 1x Inverse,02-09-2025,171.05,171.95,170.35,171.55,0.35,.2,-,-,-,-,-
Nifty50 TR 2x Leverage,02-09-2025,19898.35,20063.5,19691.6,19780.0,-76.2,-.38,-,-,-,-,-
Nifty50 PR 1x Inverse,02-09-2025,208.7,209.8,207.85,209.35,0.45,.22,-,-,-,-,-
Nifty50 PR 2x Leverage,02-09-2025,13342.2,13452.95,13203.55,13262.8,-51.1,-.38,-,-,-,-,-
NIFTY100 Quality 30,02-09-2025,5657.4,5703.75,5644.35,5677.35,27.25,.48,97048661,10627.53,29.5,6.84,2.09
Nifty India Corporate Group Index - Mahindra Group,02-09-2025,-,-,-,34903.42,-504.28,-1.42,5921297,1236.56,27.6,4.36,1.42
Nifty India Corporate Group Index - Tata Group,02-09-2025,-,-,-,15875.02,35.34,.22,45223312,2994.64,28.93,6.15,2.17
Nifty India Corporate Group Index - Aditya Birla Group,02-09-2025,-,-,-,8367.66,-50.85,-.6,355315307,1276.84,105.26,2.87,.52
Nifty Conglomerate 50,02-09-2025,-,-,-,14034.42,-7.19,-.05,485478562,11398.32,28.14,3.75,1.01
Nifty India Infrastructure & Logistics,02-09-2025,-,-,-,11163.42,59.07,.53,678230693,12648.85,29.38,3.95,.86
Nifty India FPI 150,02-09-2025,-,-,-,1524.11,0.31,.02,722838553,39124.84,23.98,3.7,1.3
