Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,28-08-2026,24122.6,24188.3,24076.85,24175.65,84.8,.35,296127942,20865.45,20.44,2.93,1.16
Nifty Next 50,28-08-2026,74434.85,74438.6,73843.7,74159.15,-188.3,-.25,158624579,9552.72,19.6,3.3,.97
Nifty 100,28-08-2026,25314.25,25359.9,25237.95,25341.75,60.15,.24,454752521,30418.16,20.28,2.99,1.13
Nifty 200,28-08-2026,14082.85,14107.6,14042.7,14094.0,28.2,.2,1231980881,48561.33,21.8,3.2,1.01
Nifty 500,28-08-2026,23513.05,23552.3,23451.1,23528.55,46.55,.2,2141439146,74118.09,22.86,3.28,.95
Nifty Midcap 50,28-08-2026,18377.65,18449.25,18360.35,18405.8,44.05,.24,221610410,9920.49,36.2,4.43,.51
NIFTY Midcap 100,28-08-2026,64093.2,64234,63945.55,64069.5,34.05,.05,777228360,18143.17,30.88,4.43,.54
NIFTY Smallcap 100,28-08-2026,20079.6,20129.1,20045.25,20080.0,39.35,.2,516667360,13871.77,31.72,3.61,.57
Nifty50 Dividend Points,28-08-2026,-,-,-,189.56,0.0,-,-,-,-,-,-
Nifty Auto,28-08-2026,28959.85,29026.05,28674.05,28851.8,-31.7,-.11,40585116,4143.14,33.52,4.4,1.01
Nifty Bank,28-08-2026,57429.75,57596.4,57264,57496.3,-13.65,-.02,165016474,5145.74,13.6,1.72,.68
Nifty Energy,28-08-2026,38137.85,38154.5,37932.15,38003.65,-100.3,-.26,201341140,6060.23,14.74,2.06,1.73
Nifty Financial Services,28-08-2026,26238.9,26316.25,26155.45,26286.5,5.85,.02,92992612,8170.46,16.12,2.43,.95
Nifty FMCG,28-08-2026,47118.25,47118.9,46622.15,46815.0,-215.45,-.46,34266735,1872.36,32.48,7.81,1.01
Nifty IT,28-08-2026,30493.15,31322.9,30473.5,31281.7,1060.55,3.51,44244200,6259.34,19.96,5.5,2.57
Nifty Media,28-08-2026,1602.25,1612.3,1587.45,1602.9,6.2,.39,36166292,627.84,42.58,1.68,1
Nifty Metal,28-08-2026,13471.25,13525.35,13393,13525.35,100.15,.75,147225976,4629.83,16.47,2.78,1.25
Nifty MNC,28-08-2026,33155.3,33163.85,32971.35,33074.55,-5.6,-.02,41800348,3468.47,35.9,7.24,1.25
Nifty Pharma,28-08-2026,26906.55,27009.95,26786.4,26991.85,143.1,.53,18648109,2956.35,41.79,5.08,.52
Nifty PSU Bank,28-08-2026,8593.75,8608.4,8557.5,8604.3,16.5,.19,61748932,1175.07,7.74,1.19,.74
Nifty Realty,28-08-2026,912.55,915.65,904.05,908.85,-0.75,-.08,4163598,476.46,38.6,3.97,.47
Nifty India Consumption,28-08-2026,11948.5,11951.5,11862.35,11904.2,-17.0,-.14,101221720,9252.91,38.76,7.07,.77
Nifty Commodities,28-08-2026,9826.6,9835.3,9760.15,9809.15,-5.6,-.06,188868679,7168.41,15.2,1.98,1.36
Nifty Dividend Opportunities 50,28-08-2026,5856.25,5890.5,5851.7,5879.7,47.05,.81,378365634,14169.86,13.35,2.43,2.18
Nifty Infrastructure,28-08-2026,9247.65,9262.85,9207.05,9242.7,4.9,.05,122808973,6870.26,22.81,2.67,.98
Nifty PSE,28-08-2026,9706.15,9709.15,9659.55,9689.25,-12.3,-.13,144646783,4395.97,11,1.73,2.54
Nifty Services Sector,28-08-2026,30753.65,30905.65,30747.75,30900.2,150.1,.49,181497758,14824.86,19.05,2.88,1.27
Nifty50 Shariah,28-08-2026,4259.65,4291.2,4255.35,4291.2,57.1,1.35,43281999,5012.49,23.82,3.89,1.75
Nifty500 Shariah,28-08-2026,7058,7081.85,7050.35,7081.4,49.45,.7,480615040,25049.81,28.87,4.45,1.12
Nifty Low Volatility 50,28-08-2026,24614.85,24644.4,24541.2,24626.9,71.1,.29,153081672,16028.59,26.17,4.3,1.24
Nifty Alpha 50,28-08-2026,57650.55,57726.95,57380.75,57712.2,228.55,.4,572205792,14736.74,24.12,5.05,.54
Nifty High Beta 50,28-08-2026,4569.9,4571.9,4524.05,4538.35,-25.9,-.57,556964816,10890.04,21.72,3.42,.76
Nifty100 Equal Weight,28-08-2026,35226.15,35234.75,35057.85,35205.6,46.65,.13,454752521,30418.16,21.2,3.25,1.1
Nifty100 Liquid 15,28-08-2026,7626.5,7641,7599.8,7630.65,4.45,.06,110342911,7222.18,25.23,3.05,.85
Nifty CPSE,28-08-2026,6385.85,6396.6,6364.2,6385.15,7.05,.11,87428722,2740.97,12.29,1.86,2.71
Nifty50 Value 20,28-08-2026,11804.7,11860.35,11796.5,11852.4,70.35,.6,212780958,11682.33,14.75,1.98,1.58
Nifty Midcap Liquid 15,28-08-2026,17494.5,17659.7,17489.95,17625.0,139.45,.8,124092791,5570.74,39.76,5.08,.53
Nifty Shariah 25,28-08-2026,7982.7,8028.6,7974.7,8027.3,78.2,.98,54378123,6941.3,26.97,4.6,1.71
India VIX,28-08-2026,11.0675,11.1425,10.5325,10.68,-0.39,-3.5,-,-,-,-,-
Nifty Growth Sectors 15,28-08-2026,11559.7,11631.9,11548.6,11629.85,132.55,1.15,27591991,7302.19,28.25,6.58,1.42
Nifty50 TR 1x Inverse,28-08-2026,178.95,179.3,178.45,178.55,-0.6,-.33,-,-,-,-,-
Nifty50 TR 2x Leverage,28-08-2026,18180.25,18279.15,18111.55,18260.1,125.1,.69,-,-,-,-,-
Nifty50 PR 1x Inverse,28-08-2026,220.55,220.95,219.95,220.05,-0.75,-.34,-,-,-,-,-
Nifty50 PR 2x Leverage,28-08-2026,11931.6,11996.5,11886.5,11984.0,82.1,.69,-,-,-,-,-
NIFTY100 Quality 30,28-08-2026,5707.7,5731.6,5698.75,5725.85,40.55,.71,121701967,10442.73,27.58,6.75,1.6
Nifty Retail,28-08-2026,-,-,-,3174.68,-3.29,-.1,80265370,2894.27,217.16,8.1,.09
Nifty500 Healthcare,28-08-2026,21820.15,21878.65,21754.3,21855.9,85.4,.39,30619488,4467.45,46.22,5.77,.41
Nifty MidSmallcap400 50:50,28-08-2026,21154.55,21197.65,21125,21157.45,35.9,.17,1686686625,43699.93,31.89,3.98,.58
Nifty Consumer Services,28-08-2026,-,-,-,3675.18,-15.31,-.41,122719926,3744.41,116.21,7.68,.16
Nifty Capital Goods,28-08-2026,-,-,-,17548.74,-22.44,-.13,84638663,5973.84,46.55,9.74,.55
Nifty Telecommunications,28-08-2026,-,-,-,3812.98,20.25,.53,497627214,5045.6,15.1,8.23,.46
Nifty Sugar & Ethanol,28-08-2026,-,-,-,2747.37,16.19,.59,89312000,514.63,27.86,2.44,.44
Nifty500 Ahimsa,28-08-2026,-,-,-,3781.72,16.99,.45,1503684599,50976.39,23.82,3.87,1.18
Nifty REITs & InvITs 90:10,28-08-2026,-,-,-,1419.91,2.93,.21,4887648,89.22,64.24,2.23,5.27
Nifty Top 15 Equal Weight,28-08-2026,9781.9,9832.95,9777.2,9820.15,49.8,.51,102502173,10602.79,19.19,3.15,1.27
Nifty500 Growth 50,28-08-2026,-,-,-,34525.41,29.96,.09,143488165,8492.29,42.8,8.77,.23
Nifty100 Low Volatility 30,28-08-2026,20209.75,20252.3,20152.45,20225.4,67.15,.33,125332594,12395.82,24.97,3.98,1.3
NIFTY Quality Low-Volatility 30,28-08-2026,16673.8,16708.55,16615.95,16686.05,57.9,.35,130842243,11565.2,27.19,5.42,1.45
NIFTY Alpha Quality Low-Volatility 30,28-08-2026,22972.3,22988.65,22887.5,22971.25,51.95,.23,103425875,8878.8,29.72,6.47,1.23
NIFTY Alpha Quality Value Low-Volatility 30,28-08-2026,20162.65,20192.4,20108.6,20192.4,75.5,.38,129223132,8996.73,16.71,2.87,1.55
NIFTY200 Quality 30,28-08-2026,20527.6,20633,20519,20609.1,155.15,.76,103781236,10367.74,27.93,8.75,1.66
NIFTY Midcap150 Quality 50,28-08-2026,24720,24836.8,24707.15,24786.8,106.5,.43,61202247,8302.41,32.26,7.23,.94
Nifty200 Momentum 30,28-08-2026,31548,31554.25,31330,31528.85,16.55,.05,548139844,9186.28,24.77,4.67,.81
Nifty India Manufacturing,28-08-2026,16596.85,16597.85,16477.85,16558.45,-0.35,0,211449704,15328.18,28.61,4.16,.82
Nifty100 ESG Sector Leaders,28-08-2026,4047.35,4055.4,4034.1,4052.35,7.75,.19,255858600,19634.68,21.22,3.06,1.11
Nifty200 Alpha 30,28-08-2026,27483.75,27499.1,27271.4,27423.05,-23.3,-.08,508756436,8503.09,20.85,5.1,.71
Nifty Midcap150 Momentum 50,28-08-2026,64896.65,64995.25,64656.2,64955.95,60.3,.09,535846544,9079.44,27.66,5.28,.48
Nifty Smallcap250 Quality 50,28-08-2026,25510.1,25637.2,25464.1,25595.25,139.0,.55,61280446,2956.47,25.04,4.84,1.05
Nifty Smallcap250 Momentum Quality 100,28-08-2026,49221.8,49271.75,49090.5,49194.35,101.85,.21,168678479,8570.27,27.29,4.67,.62
Nifty MidSmallcap400 Momentum Quality 100,28-08-2026,52374.25,52488.25,52239.45,52472.65,149.0,.28,154411229,13367.25,30.84,6.31,.62
Nifty500 Momentum 50,28-08-2026,56117.25,56142.85,55803,56142.85,135.85,.24,537461378,13244.36,31.13,6.4,.48
Nifty200 Value 30,28-08-2026,14862.9,14874.2,14791.5,14866.45,22.8,.15,286221778,7934.28,9.33,1.28,2.04
Nifty Top 10 Equal Weight,28-08-2026,8593.95,8646.05,8588.9,8641.5,67.75,.79,90023795,8454.18,18.09,2.97,1.29
Nifty500 Multicap Momentum Quality 50,28-08-2026,42338.55,42342.35,42099.95,42284.75,27.3,.06,126458188,10003.68,30.66,7.69,.9
Nifty Top 20 Equal Weight,28-08-2026,8879.95,8924.8,8876.35,8914.4,48.8,.55,146367824,12830.34,21.35,3.45,1.37
Nifty500 Quality 50,28-08-2026,19771.1,19888.9,19765.35,19881.9,163.45,.83,141853183,11152.69,26.66,8.64,1.36
Nifty500 Low Volatility 50,28-08-2026,22256.15,22299.4,22200.1,22263.5,69.15,.31,152183652,12567.84,22.02,3.64,1.53
NIFTY100 ESG,28-08-2026,5037.75,5050.1,5022.65,5043.65,13.3,.26,321618236,23412.28,21.41,3.49,1.19
NIFTY100 Enhanced ESG,28-08-2026,5070.95,5083.25,5055.7,5076.85,13.35,.26,320712123,23252.98,21.39,3.49,1.19
NIFTY500 Value 50,28-08-2026,16044.45,16081.85,15997.5,16067.1,55.8,.35,337593887,8861.82,10.46,1.34,2
NIFTY100 Alpha 30,28-08-2026,18600.9,18601.75,18415.55,18535.25,-20.9,-.11,143916958,8910.53,20.4,3.39,.84
Nifty500 Multifactor MQVLv 50,28-08-2026,30602.05,30620.7,30480.75,30584.15,51.35,.17,189221191,8944.32,14.03,2.3,1.61
NIFTY Alpha Low-Volatility 30,28-08-2026,27164.5,27179.2,26984.6,27115.75,-2.2,-.01,93903004,10840.13,26.06,4.15,.91
Nifty500 Flexicap Quality 30,28-08-2026,10120.75,10185.95,10113.55,10181.2,93.45,.93,87504650,10655.54,33.32,6.88,1.16
