Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,01-01-2025,23637.65,23822.8,23562.8,23742.9,98.1,.41,154921938,14266.26,21.88,3.54,1.27
Nifty Next 50,01-01-2025,68044.65,68325.05,67744.9,68247.95,259.6,.38,152056428,5700.26,24.99,3.8,1.14
Nifty 100,01-01-2025,24493.35,24663,24410.35,24595.7,100.15,.41,306978366,19966.51,22.4,3.59,1.24
Nifty 200,01-01-2025,13407,13490,13362.05,13462.45,55.5,.41,1034945347,30587.83,24.45,3.8,1.16
Nifty 500,01-01-2025,22375.85,22518.7,22313.75,22481.8,106.4,.48,1465981308,50616.41,25.68,3.9,1.11
Nifty Midcap 50,01-01-2025,15985.25,16060.1,15926.6,16051.95,77.85,.49,526303607,4672.4,50.25,5.81,.77
NIFTY Midcap 100,01-01-2025,57225.05,57473.85,57026.35,57450.9,251.45,.44,727966981,10621.32,43.09,5.28,.78
NIFTY Smallcap 100,01-01-2025,18781.9,18989,18753.65,18959.8,190.6,1.02,237051188,12386.31,35.03,4.21,.97
Nifty50 Dividend Points,01-01-2025,-,-,-,233.03,0.0,-,-,-,-,-,-
Nifty Auto,01-01-2025,22834.2,23167.4,22689.2,23139.55,305.55,1.34,23556705,2776.47,22.58,4.75,.97
Nifty Bank,01-01-2025,50841.9,51321.95,50485.05,51060.6,200.4,.39,81129924,3485.94,13.73,2.25,.98
Nifty Energy,01-01-2025,35173.35,35466.6,35076.55,35430.45,242.2,.69,262162315,5412.21,16.18,2.55,2.2
Nifty Financial Services,01-01-2025,23512.85,23715.05,23370.35,23619.95,107.15,.46,33537481,4001.85,16.38,2.85,.9
Nifty FMCG,01-01-2025,56884.05,57129.9,56767.35,57017.65,218.0,.38,27165765,1847.54,46.54,11.29,1.81
Nifty IT,01-01-2025,43290.65,43568.5,43249.8,43373.1,35.3,.08,12841575,1634.76,34.06,8.98,1.9
Nifty Media,01-01-2025,1816.1,1847.55,1815.5,1832.65,14.8,.81,28714578,280.81,-,1.42,.64
Nifty Metal,01-01-2025,8646.6,8667.7,8580.25,8639.9,-10.0,-.12,75777253,2484.1,20.65,2.46,2.39
Nifty MNC,01-01-2025,27924.7,28126.65,27837.25,28104.75,172.25,.62,18865775,2265.76,37.48,8.86,1.91
Nifty Pharma,01-01-2025,23441.8,23509.65,23321.65,23459.75,47.5,.2,14507307,1946.96,37.11,5.73,.57
Nifty PSU Bank,01-01-2025,6535.55,6569.95,6491.6,6546.65,5.95,.09,58851234,1253.47,7.45,1.27,2.25
Nifty Realty,01-01-2025,1051.7,1054.3,1039.15,1040.65,-11.7,-1.11,2980983,437.13,53.82,5.95,.36
Nifty India Consumption,01-01-2025,11374.15,11445.1,11340.9,11429.7,67.1,.59,56191586,5846.05,47.05,9.08,.94
Nifty Commodities,01-01-2025,8114.4,8144.4,8065.7,8119.75,-0.8,-.01,130377069,4593.76,18.09,2.12,2.18
Nifty Dividend Opportunities 50,01-01-2025,6281.65,6301.3,6259.6,6288.85,8.1,.13,223155063,8439.9,17.34,3.28,2.67
Nifty Infrastructure,01-01-2025,8460.6,8523.2,8430.25,8500.45,36.95,.44,67548831,4369.42,24.26,2.95,1.12
Nifty PSE,01-01-2025,9530,9576.3,9469.1,9561.85,29.65,.31,124607543,2803.27,12.38,2.07,3.14
Nifty Services Sector,01-01-2025,31409.6,31642.55,31305.3,31527.0,109.9,.35,88821742,7036.22,21.65,3.66,1.18
Nifty50 Shariah,01-01-2025,5046.3,5076.85,5036.7,5052.3,4.15,.08,27490900,3176.01,27.45,5.79,1.88
Nifty500 Shariah,01-01-2025,7463.4,7496.25,7449.05,7489.7,26.45,.35,298527096,17967.02,33.82,5.71,1.28
Nifty Low Volatility 50,01-01-2025,23618.05,23728.6,23545.15,23685.65,64.5,.27,75465209,9819.53,34.6,5.53,1.01
Nifty Alpha 50,01-01-2025,56336.75,56785.75,56163.95,56743.3,450.25,.8,203554937,8849.93,42.72,7.44,.62
Nifty High Beta 50,01-01-2025,3548.15,3568.7,3534.3,3562.4,15.05,.42,567736361,7165.25,20.99,2.27,1.38
Nifty100 Equal Weight,01-01-2025,31334.8,31497.5,31213.9,31452.65,115.7,.37,306978366,19966.51,22.81,3.61,1.24
Nifty100 Liquid 15,01-01-2025,6186.9,6234.85,6163.55,6223.35,37.1,.6,60083203,5290.99,17.84,2.82,1.18
Nifty CPSE,01-01-2025,6083.4,6117.5,6049.5,6106.85,18.75,.31,124626257,2071.62,12.74,2.2,3.34
Nifty50 Value 20,01-01-2025,13429.45,13497.55,13376.85,13445.85,10.85,.08,94355601,6515.83,17.41,3.44,2.09
Nifty Midcap Liquid 15,01-01-2025,14527.2,14568.05,14429,14550.6,20.75,.14,39948053,1606.6,37.5,4.66,.69
Nifty Shariah 25,01-01-2025,8472.25,8510.85,8448.2,8475.35,0.0,0,28604494,3508.5,28.49,5.58,1.83
India VIX,01-01-2025,14.4475,14.835,14.305,14.51,0.06,.42,-,-,-,-,-
Nifty Growth Sectors 15,01-01-2025,11846.65,11935.85,11834.65,11907.55,61.95,.52,46308690,4413.44,28.94,7.32,1.74
Nifty50 TR 1x Inverse,01-01-2025,175.5,176.05,174.1,174.7,-0.7,-.4,-,-,-,-,-
Nifty50 TR 2x Leverage,01-01-2025,18839.95,19134.45,18720.95,19007.8,153.05,.81,-,-,-,-,-
Nifty50 PR 1x Inverse,01-01-2025,211.85,212.5,210.2,210.9,-0.85,-.4,-,-,-,-,-
Nifty50 PR 2x Leverage,01-01-2025,12906,13107.7,12824.45,13020.95,104.85,.81,-,-,-,-,-
NIFTY100 Quality 30,01-01-2025,5541.5,5568.1,5522.15,5558.95,16.25,.29,54469316,5953.09,30.42,7.49,1.67
Nifty500 Multicap Momentum Quality 50,01-01-2025,45089.55,45362.8,44931.8,45301.6,211.75,.47,42306222,6520.18,48.8,14.31,.9
Nifty Top 15 Equal Weight,01-01-2025,9588.45,9684.85,9565.1,9664.65,75.05,.78,52484853,6705.3,22.02,3.83,1.15
Nifty Top 20 Equal Weight,01-01-2025,8769.25,8852.8,8755.6,8830.95,61.0,.7,63920596,8070.08,22.77,4.31,1.16
Nifty500 Quality 50,01-01-2025,-,-,-,19761.5,171.84,.88,116773756,8279.73,25.33,7.75,1.43
Nifty500 Low Volatility 50,01-01-2025,-,-,-,20115.13,97.76,.49,68007465,5606.46,27.34,4.61,.75
NIFTY100 ESG,01-01-2025,4689.3,4720.85,4673.65,4711.85,22.3,.48,271938229,17666.35,22.98,3.74,1.1
NIFTY100 Enhanced ESG,01-01-2025,4724.45,4756.25,4708.8,4747.15,22.4,.47,267698731,17535.39,23.02,3.74,1.09
NIFTY500 Value 50,01-01-2025,13471.1,13538.75,13397.95,13511.85,30.75,.23,224093507,6178.79,10.83,1.53,3.25
NIFTY100 Alpha 30,01-01-2025,18463.65,18531.3,18376,18513.05,67.95,.37,82313258,5382.09,39.31,7.53,1.13
NIFTY50 Equal Weight,01-01-2025,29340,29539.85,29234.25,29460.0,102.9,.35,154921938,14266.26,22.04,3.56,1.37
Nifty500 Equal Weight,01-01-2025,14215.8,14325.55,14197.6,14318.2,103.65,.73,1465981308,50616.41,31.94,4.04,.92
Nifty 50 Futures Index,01-01-2025,-,-,-,6472.72,24.92,.39,-,-,-,-,-
Nifty 50 Arbitrage,01-01-2025,-,-,-,2424.61,0.59,.02,-,-,-,-,-
Nifty 50 Futures TR Index,01-01-2025,-,-,-,25537.64,103.28,.41,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,01-01-2025,-,-,-,34673.52,545.84,1.6,3334241,666.54,32.09,4.79,1.29
Nifty India Corporate Group Index - Aditya Birla Group,01-01-2025,-,-,-,7590.08,-4.31,-.06,331496930,1144.92,203.35,3.45,.55
Nifty India Corporate Group Index - Tata Group,01-01-2025,-,-,-,18438.57,50.13,.27,45547210,2537.42,32.76,8.06,1.23
Nifty India Corporate Group Index - Tata Group 25% Cap,01-01-2025,16393,16466,16340.85,16421.65,21.85,.13,34708098,2104.39,31.4,6.24,.99
Nifty Private Bank,01-01-2025,24761.2,25010.95,24603.55,24893.55,113.55,.46,58743907,2660.49,14.69,2.26,.59
Nifty Smallcap 250,01-01-2025,17755.15,17928.6,17737.1,17908.8,156.55,.88,404944937,17864.95,34.7,4.14,.86
Nifty Smallcap 50,01-01-2025,8940.9,9023.2,8922.65,9008.3,71.1,.8,87458442,4294.13,31.12,3.78,.84
Nifty MidSmallcap 400,01-01-2025,19983.8,20114.9,19947.3,20105.55,127.45,.64,1159002942,30649.89,39.82,4.94,.79
Nifty Midcap 150,01-01-2025,21148.8,21257.15,21083.6,21246.5,105.3,.5,754058005,12784.94,43.52,5.56,.76
Nifty IPO,01-01-2025,2234.1,2250.35,2228.85,2245.9,17.75,.8,223035238,6674.6,62.12,10.2,.11
Nifty Midcap Select,01-01-2025,12911.75,12946.2,12820.6,12934.75,27.45,.21,364713368,2639.74,54.84,7.12,.79
NIFTY LargeMidcap 250,01-01-2025,15716.95,15797.1,15669.25,15786.1,71.3,.45,1061036371,32751.45,29.61,4.36,1
NIFTY SME EMERGE,01-01-2025,-,-,-,16821.94,215.59,1.3,-,-,150.61,9.58,.05
