Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,29-06-2026,24061.75,24120,23924.55,23946.25,-109.75,-.46,588498045,47361.14,20.65,3.13,1.22
Nifty Next 50,29-06-2026,72179.65,72266.25,71316.45,71510.3,-689.25,-.95,504233073,24544.07,18.61,3.46,1.22
Nifty 100,29-06-2026,25117.75,25157.05,24946.3,24976.7,-137.4,-.55,1092731118,71905.21,20.25,3.18,1.22
Nifty 200,29-06-2026,13891.2,13913.9,13792.2,13820.1,-71.15,-.51,3249756614,122247.04,21.6,3.41,1.1
Nifty 500,29-06-2026,23112.6,23148.75,22943.85,23000.0,-113.7,-.49,4208050867,154209.14,22.69,3.47,1.04
Nifty Midcap 50,29-06-2026,17573.8,17635.75,17437.15,17521.0,-66.85,-.38,821296881,32627.66,32.7,4.75,.6
NIFTY Midcap 100,29-06-2026,61758.4,61890.55,61198.7,61567.3,-228.2,-.37,2157025496,50341.84,29.54,4.78,.61
NIFTY Smallcap 100,29-06-2026,18778.75,18797.3,18596.35,18673.1,-117.25,-.62,449092728,15484.88,31.6,3.55,.65
Nifty50 Dividend Points,29-06-2026,-,-,-,113.99,0.0,-,-,-,-,-,-
Nifty Auto,29-06-2026,26858.2,26978.4,26334.75,26417.6,-560.15,-2.08,179799336,13722.57,30.47,4.57,1.1
Nifty Bank,29-06-2026,58191.45,58318.05,57637.25,57727.35,-449.7,-.77,529807813,15216.72,14.52,1.85,.77
Nifty Energy,29-06-2026,39666.35,39796.6,39273.05,39718.0,81.0,.2,623252023,21824.3,14.79,2.41,1.87
Nifty Financial Services,29-06-2026,26793.45,26887.15,26565.4,26598.35,-172.2,-.64,223366171,20949.75,17.12,2.73,.86
Nifty FMCG,29-06-2026,49537.25,49686.75,49083.85,49127.65,-291.6,-.59,39491152,3365.2,33.8,8.49,.93
Nifty IT,29-06-2026,27172.2,27313.35,26965.35,27038.5,-292.35,-1.07,64949381,8187.52,18.29,4.85,3.34
Nifty Media,29-06-2026,1509.35,1516.55,1484.35,1489.85,-19.95,-1.32,31609907,455.9,35.36,1.57,1.18
Nifty Metal,29-06-2026,12447.15,12576.75,12442.9,12545.0,99.35,.8,282338839,8342.38,16.69,2.76,1.68
Nifty MNC,29-06-2026,32568.85,32592.85,32168.5,32227.95,-298.35,-.92,146634091,11646,36.47,7.92,1.47
Nifty Pharma,29-06-2026,25098.9,25463.7,24978.05,25227.9,258.4,1.03,50873358,8409.42,38.55,5.29,.62
Nifty PSU Bank,29-06-2026,8631.4,8654.45,8498.15,8553.85,-82.25,-.95,288637859,5385.91,8.19,1.2,.98
Nifty Realty,29-06-2026,826.45,830,816.45,818.85,-7.4,-.9,11392655,1081.14,35.91,3.87,.36
Nifty India Consumption,29-06-2026,11585.8,11622.65,11481.45,11491.4,-101.5,-.88,186911032,21172.41,38.28,7.55,.74
Nifty Commodities,29-06-2026,9843.05,9870.75,9789.5,9819.9,-35.1,-.36,544730214,18441.89,14.17,2.17,1.76
Nifty Dividend Opportunities 50,29-06-2026,5775,5786.95,5736.4,5752.85,-23.25,-.4,950995052,29750.57,12.85,2.53,2.5
Nifty Infrastructure,29-06-2026,9452,9459.15,9367.95,9385.05,-75.45,-.8,445198533,21459.25,21.32,2.98,1.08
Nifty PSE,29-06-2026,9956.75,9991.2,9900.1,9969.5,15.5,.16,422509166,10981.47,10.14,2,2.81
Nifty Services Sector,29-06-2026,30728.4,30804.3,30570.6,30625.05,-72.2,-.24,368444631,29135.15,19.65,3.12,1.29
Nifty50 Shariah,29-06-2026,4175.35,4205.25,4164.15,4170.85,0.5,.01,118666261,11420.39,23.16,3.95,1.92
Nifty500 Shariah,29-06-2026,6855.25,6870.7,6812.7,6830.6,-20.85,-.3,809418735,54740.77,28.17,4.63,1.25
Nifty Low Volatility 50,29-06-2026,24411,24468.9,24202.5,24221.15,-144.35,-.59,302376080,35836.04,28.25,4.7,1.17
Nifty Alpha 50,29-06-2026,53583.2,53694.4,52952.25,53502.1,-48.6,-.09,644307351,44218.09,26.6,4.24,.58
Nifty High Beta 50,29-06-2026,4294.6,4300.2,4247.85,4270.5,-25.7,-.6,1706207806,28106.77,25.29,3.74,.8
Nifty100 Equal Weight,29-06-2026,34368.75,34405.6,34085.4,34136.1,-212.05,-.62,1092731118,71905.21,21.9,3.56,1.14
Nifty100 Liquid 15,29-06-2026,7400.35,7422.5,7351.4,7367.75,-60.6,-.82,250229263,19316.26,24.31,3.17,.9
Nifty CPSE,29-06-2026,6640.15,6718.85,6624.75,6697.05,71.5,1.08,276074072,6758.41,12.77,2.16,2.76
Nifty50 Value 20,29-06-2026,12015.3,12039.75,11937.65,11950.75,-56.55,-.47,303376864,20326.75,15.66,2.61,1.68
Nifty Midcap Liquid 15,29-06-2026,16349.25,16441.5,16186.05,16272.4,-130.05,-.79,385405203,15021.98,38.96,5.35,.5
Nifty Shariah 25,29-06-2026,7730.15,7757.5,7664,7674.35,-49.9,-.65,191657489,17428.85,26.18,4.7,1.84
India VIX,29-06-2026,13.05,14.07,12.9175,13.61,0.56,4.29,-,-,-,-,-
Nifty Growth Sectors 15,29-06-2026,10736.15,10767.25,10620.4,10632.8,-133.65,-1.24,50674464,14052.98,27.57,6.67,1.6
Nifty50 TR 1x Inverse,29-06-2026,178.8,179.8,178.35,179.65,0.9,.5,-,-,-,-,-
Nifty50 TR 2x Leverage,29-06-2026,18160.5,18248.45,17954.2,17986.05,-176.45,-.97,-,-,-,-,-
Nifty50 PR 1x Inverse,29-06-2026,219.65,220.9,219.1,220.7,1.15,.52,-,-,-,-,-
Nifty50 PR 2x Leverage,29-06-2026,11992.7,12050.75,11856.45,11877.5,-116.5,-.97,-,-,-,-,-
NIFTY100 Quality 30,29-06-2026,5440.8,5450.25,5402.6,5412.05,-21.6,-.4,151358952,18217,28.29,7.15,1.73
Nifty India Corporate Group Index - Mahindra Group,29-06-2026,-,-,-,33846.16,-746.65,-2.16,18938654,1934.25,22.06,4.18,1.44
Nifty India Corporate Group Index - Aditya Birla Group,29-06-2026,-,-,-,9624.99,-24.36,-.25,1068930872,3755.81,15.67,3.31,.44
Nifty India Corporate Group Index - Tata Group,29-06-2026,-,-,-,14084.32,-47.64,-.34,111774315,5277.2,30.16,4.98,2.08
