Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,23-10-2025,26057.2,26104.2,25862.45,25891.4,22.8,.09,448404894,41777.68,22.76,3.54,1.29
Nifty Next 50,23-10-2025,69790.7,69944.3,69334.45,69434.35,-85.3,-.12,286918360,11115.69,21.07,3.62,1.33
Nifty 100,23-10-2025,26654.2,26700,26459.2,26490.05,14.2,.05,735323254,52893.36,22.47,3.55,1.3
Nifty 200,23-10-2025,14482.25,14506.85,14378.55,14396.4,4.65,.03,2651981103,73579.85,23.97,3.66,1.21
Nifty 500,23-10-2025,23899.75,23926.1,23727.6,23755.9,-3.3,-.01,3380895846,93576.32,24.78,3.7,1.14
Nifty Midcap 50,23-10-2025,16893.95,16946.45,16770.2,16799.0,-15.25,-.09,463998237,12722.43,35.31,4.39,.83
NIFTY Midcap 100,23-10-2025,59661.4,59817.25,59276.15,59371.25,-38.3,-.06,1916657849,20686.49,34.69,4.24,.82
NIFTY Smallcap 100,23-10-2025,18355.4,18367.75,18248.8,18291.45,-9.2,-.05,296811043,7877.4,31.67,3.95,.68
Nifty50 Dividend Points,23-10-2025,-,-,-,218.21,0.0,-,-,-,-,-,-
Nifty Auto,23-10-2025,27479.2,27480.75,27170.05,27218.75,-11.1,-.04,74144885,5272.43,28.22,4.92,1.1
Nifty Bank,23-10-2025,58314.55,58577.5,57951.45,58078.05,70.85,.12,291556210,14314.53,16.26,2.18,1.01
Nifty Energy,23-10-2025,35768.7,35876.1,35567.3,35619.15,-25.0,-.07,366591286,9352.26,15.56,2.32,2.29
Nifty Financial Services,23-10-2025,27689.2,27774.7,27504.3,27556.65,19.8,.07,162837145,16937.44,18.11,2.87,.94
Nifty FMCG,23-10-2025,56826.9,57445.2,56689.9,56772.45,163.3,.29,52352794,4057.23,42.06,10.23,2.04
Nifty IT,23-10-2025,35936.75,36462,35859.75,36078.65,778.9,2.21,57125646,7985.39,25.69,6.75,3.1
Nifty Media,23-10-2025,1546,1555.6,1540.05,1546.35,4.85,.31,17046218,258.03,49.09,1.59,1.5
Nifty Metal,23-10-2025,10287.8,10319.1,10225.45,10241.85,9.1,.09,106871012,3329.67,19.33,2.67,1.7
Nifty MNC,23-10-2025,30400.95,30494.4,30209.85,30255.9,-2.45,-.01,38161690,4633.58,36.39,8.69,1.65
Nifty Pharma,23-10-2025,22665,22667.45,22441.25,22481.25,-34.45,-.15,23368668,2556.8,34.65,4.86,.69
Nifty PSU Bank,23-10-2025,7877.25,7963.55,7837.85,7875.35,22.05,.28,219989144,3436.61,8.11,1.28,2.38
Nifty Realty,23-10-2025,940.6,946.75,935.9,939.2,1.8,.19,11541761,1251.92,45.84,4.53,.33
Nifty India Consumption,23-10-2025,12714,12714.3,12549.95,12567.1,-66.8,-.53,191102151,15702.97,42.66,8.48,1.06
