Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,16-12-2025,25951.5,25980.75,25834.35,25860.1,-167.2,-.64,264351195,23554.69,22.51,3.52,1.3
Nifty Next 50,16-12-2025,68602.1,68613,68069,68337.2,-285.25,-.42,185393527,8665.13,19.89,3.56,1.42
Nifty 100,16-12-2025,26489.25,26509.3,26365.5,26394.5,-160.85,-.61,449744722,32219.82,22.04,3.52,1.32
Nifty 200,16-12-2025,14429.9,14438.1,14350.85,14368.35,-93.55,-.65,1506388174,46002.15,23.44,3.64,1.23
Nifty 500,16-12-2025,23676.8,23687.35,23542.55,23570.15,-155.05,-.65,2091910465,60755.65,24.07,3.65,1.16
Nifty Midcap 50,16-12-2025,17251.8,17253.1,17071.75,17114.5,-148.2,-.86,226767962,8460.27,33.3,4.52,.8
NIFTY Midcap 100,16-12-2025,60155.2,60157.2,59565.9,59710.8,-502.0,-.83,1056643452,13782.33,32.88,4.29,.81
NIFTY Smallcap 100,16-12-2025,17399.6,17400.6,17240.55,17265.15,-160.7,-.92,232175368,6394.12,31.04,3.72,.77
Nifty50 Dividend Points,16-12-2025,-,-,-,249.14,0.0,-,-,-,-,-,-
Nifty Auto,16-12-2025,27500.3,27605.3,27447.8,27542.2,-25.9,-.09,38015691,2697.44,29.91,4.72,1.14
Nifty Bank,16-12-2025,59288.75,59335.25,58966.35,59034.6,-427.2,-.72,123339470,7236.18,16.5,2.23,.99
Nifty Energy,16-12-2025,34944.05,34954.8,34678.4,34769.25,-258.9,-.74,223339445,5450.41,14.79,2.25,2.29
Nifty Financial Services,16-12-2025,27516.25,27538,27352.75,27385.55,-217.6,-.79,95043502,9778.02,17.87,2.85,.95
Nifty FMCG,16-12-2025,54799.45,55324.9,54699.95,54863.45,-4.95,-.01,33449229,2448.85,40.17,9.89,2.03
Nifty IT,16-12-2025,38262.3,38293.4,37946.75,38062.5,-323.75,-.84,14738591,2559.85,26.95,7.12,2.93
Nifty Media,16-12-2025,1437.75,1438.75,1425.75,1435.6,0.45,.03,26853280,516.26,59.29,1.51,1.3
Nifty Metal,16-12-2025,10527.1,10532.3,10380.7,10464.35,-88.8,-.84,119402006,5017.82,18.75,2.73,1.94
Nifty MNC,16-12-2025,30255.15,30373.65,30157.55,30293.95,22.55,.07,62101850,4309.09,36.37,8.64,1.64
Nifty Pharma,16-12-2025,22700.75,22712.2,22558.35,22591.5,-127.9,-.56,12689205,1488.02,33.39,4.89,.68
Nifty PSU Bank,16-12-2025,8276.3,8289.15,8191.65,8212.0,-73.75,-.89,67767434,1363.2,8.4,1.34,2.28
Nifty Realty,16-12-2025,885.5,885.5,872.15,874.75,-11.4,-1.29,5013684,504.13,40.25,4.22,.34
Nifty India Consumption,16-12-2025,12194.5,12248.4,12163.45,12192.95,-12.1,-.1,117808549,10409.86,40.15,8.23,1.07
Nifty Commodities,16-12-2025,9256,9259.9,9157.8,9195.85,-81.55,-.88,167618395,7698.3,16.26,2.19,1.81
Nifty Dividend Opportunities 50,16-12-2025,6256.9,6261.7,6215.9,6229.4,-38.7,-.62,266500201,11094.31,14.69,2.9,3.07
Nifty Infrastructure,16-12-2025,9528.85,9550.6,9493.8,9508.9,-40.45,-.42,160233762,9119.14,21.43,3.08,1.02
Nifty PSE,16-12-2025,9554.25,9559.4,9450.65,9482.75,-84.55,-.88,121047513,3288.34,10.85,1.91,3.17
Nifty Services Sector,16-12-2025,33672.3,33704.8,33487.4,33521.15,-236.75,-.7,187069497,16660.5,21.46,3.53,1.32
Nifty50 Shariah,16-12-2025,4788.3,4790.15,4757.05,4763.05,-35.75,-.74,38384531,4516.66,24.93,4.61,2.13
Nifty500 Shariah,16-12-2025,7132.25,7133.65,7089.5,7100.25,-41.85,-.59,328224902,17565.13,27.82,4.79,1.46
Nifty Low Volatility 50,16-12-2025,25611.4,25670.85,25489.35,25521.3,-110.75,-.43,127386411,18048.26,32.72,5.34,1.22
Nifty Alpha 50,16-12-2025,50273.2,50275.65,49791.6,49901.8,-425.4,-.85,170578337,13825.21,49.37,5.79,.44
Nifty High Beta 50,16-12-2025,3852.55,3853.3,3807.05,3820.25,-38.75,-1,1002297916,11559.08,22.12,2.65,1.27
Nifty100 Equal Weight,16-12-2025,33595.1,33608.85,33354.35,33412.6,-218.6,-.65,449744722,32219.82,22.34,3.73,1.35
Nifty100 Liquid 15,16-12-2025,7448.55,7459,7409.6,7418.8,-44.0,-.59,144707624,9444.47,22.84,3.34,.87
Nifty CPSE,16-12-2025,6208.35,6213.5,6146.05,6165.45,-57.85,-.93,55793654,1385.86,12.91,1.99,3.26
Nifty50 Value 20,16-12-2025,13197.9,13203.5,13095.15,13110.4,-118.55,-.9,95502974,8452.47,17.05,2.9,2.04
Nifty Midcap Liquid 15,16-12-2025,16329,16329.1,16110.05,16160.55,-183.55,-1.12,142140834,4417.55,36.6,4.51,.61
Nifty Shariah 25,16-12-2025,8448.3,8457.9,8399.95,8415.1,-45.3,-.54,33356154,4569.8,29.37,5.32,1.89
India VIX,16-12-2025,10.25,10.4275,9.6625,10.06,-0.19,-1.83,-,-,-,-,-
Nifty Growth Sectors 15,16-12-2025,12362.2,12392.6,12327.6,12360.25,-39.55,-.32,20581831,4678.09,32.05,7.38,1.79
Nifty50 TR 1x Inverse,16-12-2025,164.45,165.2,164.35,165.05,1.1,.67,-,-,-,-,-
Nifty50 TR 2x Leverage,16-12-2025,21750.2,21781.35,21554.05,21596.55,-284.2,-1.3,-,-,-,-,-
Nifty50 PR 1x Inverse,16-12-2025,201,201.9,200.85,201.7,1.3,.65,-,-,-,-,-
Nifty50 PR 2x Leverage,16-12-2025,14535.45,14556.25,14404.35,14432.75,-189.9,-1.3,-,-,-,-,-
NIFTY100 Quality 30,16-12-2025,5819.25,5830.3,5795.3,5803.5,-21.95,-.38,76285486,8572.23,29.86,6.93,1.97
Nifty IPO,16-12-2025,2027.95,2028.3,2011.8,2016.2,-13.55,-.67,356674500,7305.83,74.89,8,.18
Nifty India Internet,16-12-2025,1433.75,1434.9,1395.15,1398.9,-38.4,-2.67,123322669,4300.11,185.75,6.7,.36
Nifty Chemicals,16-12-2025,28673.2,28705.5,28391.75,28461.05,-223.7,-.78,12643639,1063.29,38.6,4.18,.62
Nifty100 Low Volatility 30,16-12-2025,21043.1,21087.05,20966.65,20988.35,-80.85,-.38,94245199,14200.41,28.95,5.2,1.34
NIFTY Quality Low-Volatility 30,16-12-2025,17652.6,17701.95,17591.95,17613.05,-58.2,-.33,74918365,9788.31,30.45,6.66,1.68
NIFTY Alpha Quality Low-Volatility 30,16-12-2025,22852.55,22887.55,22705.65,22741.65,-118.4,-.52,60336355,7997.68,36.42,8.14,1.53
NIFTY Alpha Quality Value Low-Volatility 30,16-12-2025,21370.15,21398.45,21284.95,21308.05,-81.7,-.38,81380842,9835.42,24.35,5.59,2.19
NIFTY200 Quality 30,16-12-2025,21250.85,21264.25,21122.9,21166.85,-104.1,-.49,61444444,6742.81,28.26,8.47,2.19
NIFTY Midcap150 Quality 50,16-12-2025,24017.95,24025.5,23825.2,23889.25,-155.9,-.65,39242767,4308.92,35.02,8.19,1.23
Nifty200 Momentum 30,16-12-2025,31358.85,31371.8,31097.3,31155.35,-220.5,-.7,82142612,11773.25,38.98,6.66,.44
Nifty India Manufacturing,16-12-2025,15185.5,15195.8,15098.25,15139.3,-71.95,-.47,222481502,14477.63,27.77,4.27,1.01
Nifty100 ESG Sector Leaders,16-12-2025,4326.75,4331.7,4310.85,4315.95,-22.25,-.51,238053663,19309.64,25.52,4.06,1.23
Nifty200 Alpha 30,16-12-2025,25125.15,25126.4,24822.2,24877.95,-254.65,-1.01,129821309,12213.74,42.03,6.32,.57
Nifty Midcap150 Momentum 50,16-12-2025,62156.05,62156.5,61414.25,61583.4,-590.65,-.95,97986977,7488.31,37.74,6.55,.48
Nifty Smallcap250 Quality 50,16-12-2025,25553.65,25557.25,25384.45,25419.75,-175.15,-.68,43269279,1929.24,27.02,4.59,1.47
Nifty Smallcap250 Momentum Quality 100,16-12-2025,43919.5,43922.35,43540.3,43606.85,-384.3,-.87,108511236,5141.49,26.74,4.16,1.03
Nifty MidSmallcap400 Momentum Quality 100,16-12-2025,47872.5,47876.55,47410.2,47533.85,-406.85,-.85,119046510,7667.1,31.57,6.57,.91
Nifty500 Momentum 50,16-12-2025,53206.45,53211.25,52677.65,52794.15,-417.85,-.79,85463117,8938.51,43.26,6.7,.33
Nifty200 Value 30,16-12-2025,14109.5,14118.8,13949.9,14026.3,-95.25,-.67,235992167,7341.62,9.55,1.49,2.95
Nifty Top 10 Equal Weight,16-12-2025,10009.95,10024.4,9963.75,9971.35,-72.35,-.72,84928823,11317.37,21.65,3.71,1.46
Nifty500 Multicap Momentum Quality 50,16-12-2025,41490.55,41503.3,41130.1,41236.0,-305.3,-.73,82384334,6730.16,35.78,8.9,1.11
Nifty Top 15 Equal Weight,16-12-2025,10982.5,10997.2,10936.55,10946.1,-72.1,-.65,96361808,13211.19,22.13,3.83,1.34
Nifty Top 20 Equal Weight,16-12-2025,9663.25,9674.4,9609.8,9617.0,-75.9,-.78,168410894,16386.17,24.32,4.03,1.34
Nifty500 Quality 50,16-12-2025,18951.3,18954.3,18817.3,18860.35,-107.2,-.57,116376515,4813.43,27.42,7.46,1.69
Nifty500 Low Volatility 50,16-12-2025,23030.3,23061.9,22890.3,22931.2,-107.15,-.47,80135351,6327.09,30.54,4.99,.98
NIFTY100 ESG,16-12-2025,5153,5157.4,5118.8,5125.2,-37.8,-.73,391335629,27763.04,23.44,4.12,1.45
NIFTY100 Enhanced ESG,16-12-2025,5199.35,5203.8,5164.85,5171.35,-38.2,-.73,349726187,25716.45,23.86,4.23,1.44
NIFTY500 Value 50,16-12-2025,14989.05,14999.85,14820,14898.4,-106.8,-.71,295121405,8590.15,9.86,1.49,2.88
NIFTY100 Alpha 30,16-12-2025,18032.15,18051.3,17893,17916.3,-140.7,-.78,150804640,12647.48,34.62,5.42,.65
Nifty500 Multifactor MQVLv 50,16-12-2025,31657.65,31659.6,31371.3,31433.4,-229.5,-.72,113603947,5361.57,16.95,3.09,1.78
NIFTY Alpha Low-Volatility 30,16-12-2025,27104.4,27127.3,26946.25,26984.1,-135.6,-.5,76803429,10551.09,32.45,5.52,1.12
Nifty500 Flexicap Quality 30,16-12-2025,10691.1,10698.8,10618.95,10639.1,-73.3,-.68,58709284,7250.3,30.23,5.81,1.64
Nifty Total Market Momentum Quality 50,16-12-2025,41795.55,41811.3,41444.85,41558.8,-269.0,-.64,77155231,4092.07,39.53,8.48,.78
Nifty500 Equal Weight,16-12-2025,14083.15,14083.8,13978.3,13998.35,-97.25,-.69,2091910465,60755.65,27.07,3.68,.92
NIFTY50 Equal Weight,16-12-2025,32938.25,32956.35,32710.3,32747.4,-246.9,-.75,264351195,23554.69,24.33,3.8,1.41
Nifty 50 Futures Index,16-12-2025,-,-,-,6623.25,-42.89,-.64,-,-,-,-,-
Nifty 50 Arbitrage,16-12-2025,-,-,-,2598.55,0.14,.01,-,-,-,-,-
Nifty 50 Futures TR Index,16-12-2025,-,-,-,27766.02,-175.34,-.63,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,16-12-2025,-,-,-,38629.52,37.43,.1,5100845,754.74,29.48,4.82,1.28
Nifty India Corporate Group Index - Tata Group,16-12-2025,-,-,-,15955.57,-48.79,-.3,179282549,3518.64,30.35,5.92,2.27
Nifty India Corporate Group Index - Aditya Birla Group,16-12-2025,-,-,-,8874.37,-105.21,-1.17,725462271,1620.36,85.29,3.05,.48
Nifty Conglomerate 50,16-12-2025,-,-,-,14821.26,-109.73,-.73,823068698,10369.9,28.77,3.89,1.03
Nifty India Infrastructure & Logistics,16-12-2025,11243.85,11249.05,11152,11175.35,-77.95,-.69,1145059895,12961.87,29.69,4.02,.88
Nifty India FPI 150,16-12-2025,1606.65,1607.55,1597.8,1600.3,-9.9,-.61,644039439,39253.44,24.37,3.86,1.24
Nifty Waves,16-12-2025,2044.1,2051.35,2031.45,2047.8,8.9,.44,60244691,810.29,-,2.59,.61
Nifty500 Healthcare,16-12-2025,18782.85,18788.95,18642.5,18666.8,-115.5,-.61,24870836,2955.46,37.99,5.6,.55
Nifty India Corporate Group Index - Tata Group 25% Cap,16-12-2025,14916.3,14954.35,14854.5,14910.6,-37.7,-.25,41860732,2585.4,31.75,4.85,1.76
Nifty Private Bank,16-12-2025,28724.55,28739.45,28436.35,28465.05,-353.2,-1.23,152827445,6467.63,20.06,2.21,.53
Nifty Smallcap 250,16-12-2025,16440.5,16440.85,16309.05,16328.25,-127.2,-.77,540912446,12427.77,28.37,3.46,.74
Nifty Smallcap 50,16-12-2025,8499.05,8500.55,8435.35,8449.6,-66.1,-.78,97909184,4032.16,31.28,3.74,.79
Nifty Midcap 150,16-12-2025,22115.95,22116.65,21915.05,21966.15,-170.65,-.77,1101253297,16108.06,32.76,4.41,.8
Nifty Midcap Select,16-12-2025,13852.35,13852.35,13704.3,13748.0,-114.6,-.83,147328812,5589.84,29.06,4.49,.81
NIFTY LargeMidcap 250,16-12-2025,16730.9,16736.3,16617.95,16644.25,-115.4,-.69,1550998019,48327.88,26.35,3.91,1.06
NIFTY SME EMERGE,16-12-2025,14514.4,14524.05,14409.25,14416.35,-93.75,-.65,-,-,25.36,3.9,.25
Nifty Oil & Gas,16-12-2025,11911.85,11932.5,11817.85,11856.8,-91.85,-.77,64029276,2934,11.22,1.65,2.48
Nifty Financial Services 25/50,16-12-2025,29998.75,30026.35,29761.6,29807.55,-254.95,-.85,95043502,9778.02,17.57,3.01,.95
Nifty Healthcare Index,16-12-2025,14709.7,14714.75,14603.75,14625.3,-85.9,-.58,16623490,2057.64,36.68,5.45,.57
Nifty500 Multicap 50:25:25,16-12-2025,16334,16339.15,16228.9,16249.7,-112.45,-.69,2091910465,60755.65,25.51,3.7,1.05
Nifty Microcap 250,16-12-2025,22455.65,22459.5,22308.8,22335.35,-140.4,-.62,340074022,7407.01,27.3,2.77,.79
Nifty Total Market,16-12-2025,13286.55,13292.3,13211.05,13226.3,-86.85,-.65,2431984487,68162.66,24.17,3.61,1.15
Nifty India Digital,16-12-2025,9567.1,9576.1,9441.85,9457.15,-132.55,-1.38,831800118,8800.69,66.62,9.03,1.56
Nifty Mobility,16-12-2025,22902.4,22919.6,22730.05,22765.4,-165.25,-.72,191174042,9597.53,29.1,4.51,1.06
Nifty India Defence,16-12-2025,7554.6,7555.15,7436.2,7462.6,-97.0,-1.28,15069462,1749.6,50.08,10,.54
Nifty Financial Services Ex-Bank,16-12-2025,31693.3,31704.15,31227.75,31303.0,-428.45,-1.35,69909028,6203.13,23.74,4.4,.79
Nifty Housing,16-12-2025,11700.8,11704.4,11594.95,11615.9,-107.3,-.92,274415646,12287.24,24.79,2.99,.91
Nifty Transportation & Logistics,16-12-2025,25636.8,25663.9,25434.55,25472.7,-203.0,-.79,142747316,7379.5,37.01,5.42,.84
Nifty MidSmall Financial Services,16-12-2025,20564.7,20565.35,20255.55,20305.55,-279.45,-1.36,155249159,5432.23,28.89,2.89,.66
Nifty MidSmall Healthcare,16-12-2025,43329.75,43346.1,43027.95,43092.35,-236.9,-.55,17338675,1645.5,40.51,5.19,.45
Nifty MidSmall IT & Telecom,16-12-2025,10319.85,10331.5,10238.4,10284.9,-54.75,-.53,734070476,2022.5,64.26,9.99,1.04
Nifty MidSmall India Consumption,16-12-2025,19097.05,19102.65,18940.95,18982.3,-125.25,-.66,775043606,4634.08,88.81,9.83,.77
Nifty REITs & InvITs,16-12-2025,-,-,-,1361.77,3.13,.23,4060248,84.1,27.55,1.69,6.91
Nifty Core Housing,16-12-2025,15619.45,15619.45,15468.35,15508.55,-121.6,-.78,20411545,2684.52,34.3,3.64,.52
Nifty500 Multicap Infrastructure 50:30:20,16-12-2025,14313.45,14326.5,14232.95,14258.3,-73.7,-.51,999732938,13514.8,26.13,3.56,.97
Nifty Rural,16-12-2025,15953.1,16007.45,15905.85,15930.35,-41.15,-.26,878965530,12787.84,25.56,4.11,1.24
Nifty Capital Markets,16-12-2025,4593.85,4593.85,4534.6,4556.05,-42.1,-.92,13967254,2583.91,44.73,11.55,1.05
Nifty India New Age Consumption,16-12-2025,11821,11828.1,11739.5,11756.95,-73.55,-.62,953154805,13601.82,53.98,7.01,.67
Nifty India Select 5 Corporate Groups (MAATR),16-12-2025,38403.85,38464.8,38260.25,38303.25,-237.3,-.62,948916260,8729.87,29.12,3.44,.95
Nifty India Railways PSU,16-12-2025,-,-,-,3245.09,-29.91,-.91,57023435,1407.55,24.74,3.34,1.63
Nifty Consumer Durables,16-12-2025,36902.05,37308.35,36761.8,37223.65,201.9,.55,9355838,1654.07,64.13,12.56,.38
Nifty Non-Cyclical Consumer,16-12-2025,15951.85,16023,15896.65,15920.55,-39.05,-.24,137784731,9878.26,52.44,10.91,1.01
Nifty500 Multicap India Manufacturing 50:30:20,16-12-2025,15730.8,15739.6,15656.6,15680.1,-85.4,-.54,175549025,12065.7,28.73,4,.81
Nifty EV & New Age Automotive,16-12-2025,3100.8,3104.95,3084.5,3091.6,-15.15,-.49,134193796,5523.91,34.33,4.49,.9
Nifty500 LargeMidSmall Equal-Cap Weighted,16-12-2025,17911.2,17914.9,17783.9,17809.1,-128.3,-.72,2091910465,60755.65,26.96,3.76,.96
Nifty India Tourism,16-12-2025,8515.3,8524.5,8430.55,8448.5,-65.4,-.77,29647751,1935.02,64.61,9.95,.25
Nifty MidSmallcap 400,16-12-2025,20020.15,20020.15,19846.75,19884.2,-154.6,-.77,1642165743,28535.83,31.12,4.03,.78
Nifty 8-13 yr G-Sec,16-12-2025,2963.16,2967.12,2962.28,2966.91,4.28,.14,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,16-12-2025,3214.11,3218.63,3213.49,3215.75,2.22,.07,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,16-12-2025,3226.82,3231.62,3225.01,3231.62,5.41,.17,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,16-12-2025,3460.64,3466.19,3459.45,3461.77,1.82,.05,-,-,-,-,-
Nifty Composite G-sec Index,16-12-2025,3042.18,3046.54,3041.46,3045.47,3.84,.13,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,16-12-2025,2608.48,2611.99,2607.12,2611.61,3.59,.14,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),16-12-2025,892.53,893.75,892.06,893.62,1.08,.12,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,16-12-2025,1563.79,1563.83,1562.27,1562.27,-1.21,-.08,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,16-12-2025,1424.73,1425.57,1423.51,1423.51,-0.96,-.07,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,16-12-2025,1295.26,1295.26,1294.51,1294.51,-0.51,-.04,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,16-12-2025,1255.66,1255.66,1254.9,1254.9,-0.52,-.04,-,-,-,-,-
Nifty 1D Rate Index,16-12-2025,-,-,-,2505.67,0.36,.01,-,-,-,-,-
Nifty50 USD,16-12-2025,9939.45,9943.1,9836.35,9842.95,-96.53,-.97,-,-,-,-,-
